수준2,기본제동등A, 60,14:54:52:149,False,True,-6,-0.3910065,100,100,0,0,60.22583,12363907.0,2025-04-04,14:54:52:181,1743746092181,3.465934065934066,0.21092725601965007,-0.014652014652014156,-0.2977674297991879,1421.9780219780218,0.12435978,0.006049426,0.109508395,0.008508072,0.47003478,0.27234375,0.009195791,Neutral,295,174,363,163,0,0,5.0990195135927845,4.123105625617661,19.79898987322333,26.076809620810597,25.709920264364882,28.0178514522438,20.615528128088304,37.12142238654117,57.07889277132134,53.9351462406472,2.23606797749979,22.20360331117452
수준2,기본제동등A, 60,14:54:52:156,False,True,-6,-0.3696442,100,100,0,0,60.22614,12370460.0,2025-04-04,14:54:52:375,1743746092375,3.4512820512820515,0.20634325230532882,-0.0146520146520146,-0.2972138930415571,1383.150183150183,0.13206278,0.005966501,0.10792034,0.0053200815,0.4552115,0.28585368,0.007665155,Neutral,293,177,362,165,0,0,4.47213595499958,3.0,20.615528128088304,25.553864678361276,24.73863375370596,28.0178514522438,20.8806130178211,35.22782990761707,57.07889277132134,54.91812087098393,1.4142135623730951,21.37755832643195
수준2,기본제동등A, 60,14:54:52:194,False,True,-6,-0.3692627,100,100,0,0,60.22656,12377013.0,2025-04-04,14:54:52:579,1743746092579,3.4366300366300373,0.2017618659565992,-0.014652014652014156,-0.2966634318535604,1382.4175824175823,0.13266037,0.006134574,0.109459534,0.0058619166,0.45106697,0.28698117,0.007835502,Neutral,293,176,361,164,0,0,6.324555320336759,5.0990195135927845,18.384776310850235,25.238858928247925,25.709920264364882,27.202941017470888,20.615528128088304,35.22782990761707,56.142675390472796,54.91812087098393,1.0,21.213203435596427
수준2,기본제동등A, 60,14:54:52:195,False,True,-6,0.3692627,100,100,0,0,60.22281,12383566.0,2025-04-04,14:54:52:783,1743746092783,3.420512820512821,0.19675684919608422,-0.016117216117216504,-0.32304315133427225,1413.9194139194137,0.12407002,0.0058051716,0.10783017,0.0074557047,0.471624,0.27459428,0.008620688,Neutral,292,177,361,165,0,0,5.385164807134504,5.0990195135927845,19.79898987322333,25.238858928247925,24.73863375370596,27.80287754891569,20.615528128088304,34.36568055487916,58.215118311311535,53.9351462406472,1.4142135623730951,22.20360331117452
수준2,기본제동등A, 60,14:54:52:237,False,True,-6,-0.3900528,99,100,0,0,60.21915,12390119.0,2025-04-04,14:54:52:989,1743746092989,3.408791208791209,0.19303466623575635,-0.01172161172161168,-0.24152875287282718,1413.9194139194137,0.123779655,0.0057532047,0.10924449,0.007138039,0.4716116,0.27325705,0.009215995,Neutral,292,176,361,165,0,0,5.385164807134504,5.0990195135927845,19.79898987322333,25.238858928247925,25.0,27.202941017470888,20.615528128088304,36.6742416417845,58.309518948453004,52.952809179494906,1.4142135623730951,21.37755832643195
수준2,기본제동등A, 60,14:54:52:238,False,True,-6,0.3900528,99,100,0,0,60.21048,12396672.0,2025-04-04,14:54:53:164,1743746093164,3.400000000000001,0.19016943568302294,-0.008791208791208316,-0.18706147527729367,1378.021978021978,0.14372878,0.007406802,0.1197137,0.0059681064,0.42141518,0.2920782,0.00968922,Neutral,294,176,364,165,0,0,5.0990195135927845,6.082762530298219,19.1049731745428,25.238858928247925,25.0,28.600699292150182,19.924858845171276,36.87817782917155,57.3149195236284,53.9351462406472,1.4142135623730951,21.37755832643195
수준2,기본제동등A, 60,14:54:52:284,False,True,-6,-0.3907204,98,100,0,0,60.2019,12403225.0,2025-04-04,14:54:53:362,1743746093362,3.395604395604396,0.18859019349131106,-0.004395604395604824,-0.10553898298950355,1361.1721611721612,0.17786193,0.009617036,0.12426887,0.0033656035,0.34957114,0.3278996,0.007415876,Neutral,296,177,366,166,0,0,6.324555320336759,6.082762530298219,20.615528128088304,26.076809620810597,25.96150997149434,28.0178514522438,21.587033144922902,36.6742416417845,56.43580423808985,54.74486277268398,1.0,21.37755832643195
수준2,기본제동등A, 60,14:54:52:285,False,True,-6,0.3907204,98,100,0,0,60.18787,12409778.0,2025-04-04,14:54:53:610,1743746093610,3.3970695970695974,0.18872715340366888,0.00146520146520146,0.003093540409631268,1383.8827838827838,0.07801082,0.0019266274,0.062464505,0.0020959412,0.64166063,0.20981315,0.0040282886,Neutral,301,176,372,167,0,0,6.082762530298219,5.0990195135927845,20.615528128088304,26.92582403567252,24.698178070456937,27.80287754891569,18.439088914585774,40.792156108742276,57.706152185014034,53.46026561849464,1.0,21.213203435596427
수준2,기본제동등A, 60,14:54:52:286,False,True,-6,-0.3907204,98,100,0,0,60.17392,12416331.0,2025-04-04,14:54:53:782,1743746093782,3.392673992673993,0.18714831925042225,-0.00439560439560438,-0.10554796889896145,1416.8498168498168,0.09024597,0.0022242747,0.06325059,0.0015738498,0.5994693,0.24033722,0.002898873,Neutral,308,175,378,168,0,1,6.082762530298219,6.0,20.615528128088304,26.076809620810597,25.079872407968907,27.018512172212592,18.24828759089466,39.81205847478876,55.326304774492215,53.33854141237835,0.0,21.095023109728988
수준2,기본제동등A, 60,14:54:52:329,False,True,-6,-0.3694534,97,100,0,0,60.1601,12422884.0,2025-04-04,14:54:53:989,1743746093989,3.38974358974359,0.18600096418288434,-0.00293040293040292,-0.07816709552759869,1394.8717948717947,0.101378515,0.0029418666,0.068918094,0.0023710895,0.558982,0.26263514,0.0027733515,Neutral,311,174,383,170,1,0,6.082762530298219,6.0,20.0,25.238858928247925,25.079872407968907,28.0178514522438,19.1049731745428,39.81205847478876,54.230987451824994,53.150729063673246,1.4142135623730951,21.02379604162864
