브레이크 유형,수준,간격,시도 번호,선두 차량 감속률,실험 차량 평균 감속률,선두 차량 평균 속도,실험 차량 평균 속도,브레이크 평균 세기,반응 시간,Reaction_Duration,충돌여부,최소 안전 거리 유지,block_id,GSR_avg,GSR_std,GSR_max,GSR_min,GSR_range,GSR_peaks,GSR_Z_avg,GSR_Z_std,GSR_Z_max,GSR_Z_min,GSR_Z_range,GSR_Z_peaks,SCR_avg,SCR_std,SCR_max,SCR_min,SCR_range,SCR_peaks,SCR_Z_avg,SCR_Z_std,SCR_Z_max,SCR_Z_min,SCR_Z_range,SCR_Z_peaks,PPG_avg,PPG_std,PPG_max,PPG_min,PPG_range,PPG_peaks
기본제동등A,수준2,60,4,-6,-2.8212802995575226,61.72566371681416,91.38495575221239,0.1398538731858407,2862.0,1643.0,False,True,72,3.02688326166587,0.005257096668497704,3.0336996336996336,3.017582417582417,0.016117216117216504,2.0,-1.1071331154268829,0.008392854604922258,-1.094690656304913,-1.1208414644301663,0.026150808125253278,4.0,-0.0004459308807135,0.0013569597024163176,0.0014652014652023,-0.0029304029304024,0.0043956043956047,7.0,-0.013965543606665475,0.08780808387989077,0.109675597519212,-0.1748791801368694,0.2845547776560814,6.0,1400.7326007326008,73.32597768235097,1551.6483516483515,1317.216117216117,234.4322344322345,5.0
밝기변화제동등B,수준2,20,1,-2,-2.1932526017699114,87.3141592920354,92.19469026548673,0.02948380243362832,2834.0,1667.0,False,True,80,4.593548147555116,0.13069299623222924,4.781049380352517,4.408367474569565,0.3726819057829518,1.0,0.18102565236895476,0.14827267908817557,0.3934576774666882,-0.0290447279319351,0.42250240539862327,1.0,-0.011602799059245016,0.024161431961929467,0.0765784737910175,-0.0306313895164072,0.1072098633074247,4.0,-0.3817952672470858,0.7812975686095078,2.4694424003752595,-1.0033581327568,3.4728005331320597,3.0,1399.9333999333996,51.92092098991865,1487.179487179487,1321.6117216117216,165.5677655677655,4.0
밝기변화제동등B,수준2,20,2,-2,-1.515390574336283,87.35398230088495,89.98230088495575,0.033537754778761066,2209.0,2304.0,False,True,82,3.8931734931734936,0.2943048449291647,4.346520146520146,3.647619047619048,0.6989010989010982,2.0,-0.5369956359848137,0.3744741440328459,0.0392428396803374,-0.8472636088330248,0.8865064485133621,3.0,0.03003663003662999,0.047170667411054946,0.1260073260073255,-0.0175824175824184,0.1435897435897439,3.0,1.1145748210878237,1.712298253357517,4.598437167296096,-0.6242618864277736,5.222699053723869,5.0,1385.814185814186,79.75389590298596,1528.2051282051282,1269.5970695970695,258.6080586080586,4.0
밝기변화제동등B,수준2,20,3,-2,-2.4584318163716814,87.38938053097345,89.46902654867256,0.06010993146017699,2512.0,1980.0,False,True,89,3.6181152181152183,0.01200848547826047,3.6388278388278392,3.5992673992674,0.03956043956043942,0.0,-0.8470696310572099,0.016237878926990662,-0.8187523847621121,-0.872355438368791,0.05360305360667894,1.0,-0.0019314019314019043,0.0008320884442337512,0.0,-0.0029304029304033,0.0029304029304033,6.0,-0.05917421872389397,0.03407503786374811,0.0199880974909293,-0.1001386870634845,0.1201267845544138,6.0,1367.6656676656676,50.808053608090624,1465.9340659340658,1300.3663003663005,165.56776556776526,3.0
밝기변화제동등B,수준2,20,4,-2,-1.3389080632743362,87.39823008849558,93.80973451327434,0.030041627831858406,2881.0,1617.9999999999998,False,True,98,3.299601847427934,0.0069412035111479625,3.3120879120879123,3.287179487179487,0.024908424908425264,0.0,-1.1216369271964999,0.008692561587047273,-1.1055034530059633,-1.1375882251668183,0.032084772160855035,4.0,-0.0011466794075489434,0.0006179357770500209,0.0,-0.0014652014652023,0.0014652014652023,5.0,-0.03479066716166067,0.029740835673384258,0.0204420884532651,-0.0501589751056483,0.0706010635589134,4.0,1371.3648670170405,57.6084048276268,1467.3992673992673,1299.6336996336995,167.76556776556777,3.0
밝기변화제동등B,수준2,20,1,-6,-4.897886119469026,61.575221238938056,68.00884955752213,0.3571610819026549,1192.0,3295.0,False,False,76,4.865285701522635,0.015872810052351922,4.883154012073872,4.847417390971398,0.03573662110247433,0.0,0.003195867680442101,0.013783637291358638,0.0187142601634209,-0.012319228141674,0.031033488305094902,0.0,-0.014039386861686324,0.004887887111875153,-0.0102104631721351,-0.0204209263442711,0.010210463172136,1.0,-0.36657228095466876,0.11771285190486869,-0.2737311605919887,-0.5204250312267424,0.24669387063475373,1.0,1345.2380952380952,78.05636484487407,1454.212454212454,1280.5860805860805,173.6263736263736,0.0
밝기변화제동등B,수준2,20,2,-6,-4.103087085398231,61.79203539823009,69.92035398230088,0.42627824668141595,1296.0,3183.0,False,False,85,4.056233903953946,0.36219934859383696,4.607471506426211,3.751648351648352,0.8558231547778585,1.0,-0.2409896581674006,0.5053377968636749,0.5276759934665645,-0.6649584236582995,1.192634417124864,1.0,0.03539712320200128,0.05548756131996595,0.1582417582417585,-0.0102104631721351,0.1684522214138936,3.0,1.3525740555664438,2.0979623088370687,5.9649314290393205,-0.3819828322866213,6.346914261325942,2.0,1388.6924669533364,80.81064164560225,1549.4505494505493,1263.7362637362637,285.71428571428555,4.0
밝기변화제동등B,수준2,20,3,-6,-3.96421346681416,61.690265486725664,71.3141592920354,0.40210424398230094,38.0,4439.0,False,False,87,4.0981171129027505,0.013120566041235652,4.122474505749766,4.075457875457875,0.04701663029189085,0.0,-0.152165734006398,0.019628486693753625,-0.1161780463317207,-0.186215504268611,0.0700374579368903,1.0,-0.0013743061463103914,0.004557242280482663,0.0073260073260081,-0.0058608058608058,0.0131868131868139,4.0,-0.04330675133530187,0.17611166105469953,0.292990677659145,-0.217465116478535,0.5104557941376799,4.0,1419.7165153686892,71.18400819180812,1536.263736263736,1322.3443223443223,213.91941391941373,4.0
밝기변화제동등B,수준2,20,4,-6,-4.259967393805309,61.76106194690266,66.06194690265487,0.20140475446902656,1211.0,3262.0,False,True,93,3.5606393606393607,0.12193245389707848,3.7531135531135527,3.461538461538462,0.29157509157509054,2.0,-0.8568865946444567,0.20382674607034668,-0.5355082393535647,-1.0216691886759908,0.48616094932242604,3.0,0.011921411921411924,0.021373369593457692,0.0571428571428587,-0.0102564102564106,0.0673992673992693,5.0,0.5465394085761602,0.946615515577341,2.547515282197179,-0.4397295985880631,2.987244880785242,4.0,1374.5254745254742,53.19351689147241,1479.120879120879,1312.087912087912,167.032967032967,4.0
밝기변화제동등B,수준2,40,1,-2,2.3579958045136068e-17,87.3716814159292,100.0,0.0,2500.0,0.0,False,True,77,4.165536024345297,0.02165014878593162,4.2041582111268525,4.132684968921902,0.07147324220495044,0.0,-0.5982938420581656,0.015363336534490079,-0.5692080573311049,-0.6217083246717197,0.05250026734061475,7.0,-0.003551465451177661,0.0035884772186413,0.0,-0.010210463172136,0.010210463172136,6.0,-0.07646512866554175,0.10018500811140942,0.0244895731232432,-0.2638364684338761,0.2883260415571193,7.0,1389.9665551839464,52.266108934159064,1475.4578754578754,1308.4249084249084,167.032967032967,4.0
밝기변화제동등B,수준2,40,2,-2,-0.035906681415929204,87.32743362831859,100.0,0.0,2500.0,0.0,False,True,81,3.8366966366966366,0.011172167670994744,3.858608058608058,3.819047619047619,0.039560439560438976,0.0,-0.6714949059160992,0.010650120024869189,-0.6497736379575515,-0.6879131706788242,0.038139532721272684,1.0,-0.002064602064602023,0.0017312357584957781,0.0014652014652019,-0.0058608058608058,0.0073260073260077,6.0,-0.04726101631361901,0.061216024765609445,0.0777203798126161,-0.1811421624429092,0.2588625422555253,5.0,1418.5481185481185,80.14575685405738,1553.8461538461538,1322.3443223443223,231.50183150183148,4.0
밝기변화제동등B,수준2,40,3,-2,2.53185840708122e-06,87.40265486725664,100.0,0.0,2500.0,0.0,False,True,88,3.8080586080586074,0.014268484647610817,3.8380952380952382,3.786813186813186,0.05128205128205243,1.0,-0.5826264271647187,0.021917513734869904,-0.533899732535108,-0.6143267458087442,0.08042701327363622,1.0,0.000732600732600745,0.005440163859075747,0.0146520146520154,-0.0043956043956048,0.0190476190476202,6.0,0.04541307547294416,0.21637723191081226,0.5993274134541482,-0.1583860899695753,0.7577135034237235,5.0,1370.09657009657,65.6690358662737,1491.5750915750914,1273.992673992674,217.5824175824173,3.0
밝기변화제동등B,수준2,40,4,-2,0.19449441150442465,87.34955752212389,100.0,0.0,2500.0,0.0,False,True,95,3.366427775123428,0.01022699786763494,3.3838827838827843,3.35018315018315,0.03369963369963447,1.0,-1.1089717259098806,0.013740248291201252,-1.0851828683950349,-1.130608069505399,0.04542520111036419,2.0,-0.0015926102882624475,0.0006110312499840405,0.0,-0.0029304029304029,0.0029304029304029,5.0,-0.05254429537628365,0.02812912685463645,0.0207656663085222,-0.1141431395707293,0.1349088058792515,4.0,1378.436056696926,58.10213960513631,1480.5860805860805,1305.4945054945051,175.09157509157535,5.0
밝기변화제동등B,수준2,40,1,-6,-4.2028789955752215,61.70796460176991,80.62389380530973,0.1973942313274337,1944.0,2537.0,False,True,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
밝기변화제동등B,수준2,40,2,-6,-4.2388657907079645,61.69469026548673,76.76548672566372,0.17231656699115044,1766.0,2719.9999999999995,False,True,86,4.010097149227583,0.025373185106360094,4.047619047619048,3.967032967032967,0.08058608058608119,0.0,-0.31822371490203727,0.03566698530060487,-0.2655753353286195,-0.378782410819551,0.11320707549093151,0.0,-0.003694855868768838,0.0010702961616651518,-0.0014652014652014,-0.0043956043956052,0.0029304029304037995,5.0,-0.12812675719843664,0.040744722833172625,-0.0433164444084115,-0.155200450122189,0.11188400571377749,5.0,1373.0848861283644,58.58691651268273,1464.4688644688645,1290.8424908424909,173.6263736263736,3.0
밝기변화제동등B,수준2,40,3,-6,-3.671962491150442,61.54867256637168,85.01769911504425,0.17590433911504427,2354.0,2155.0,False,True,90,4.279848818555076,0.05858698732914613,4.387946548225294,4.193947747954717,0.1939988002705766,1.0,0.20667290732480748,0.09311933912856762,0.3784234712442684,0.0701000601540017,0.3083234110902667,1.0,-0.009100630218642564,0.0037567774686004247,-0.0051052315860671,-0.015315694758204,0.010210463172136901,8.0,-0.36428166985442056,0.15266970291374632,-0.2011091027979772,-0.6172668051179159,0.41615770231993865,8.0,1424.048415352763,71.07931457558246,1564.102564102564,1332.6007326007325,231.50183150183148,4.0
밝기변화제동등B,수준2,40,4,-6,-3.8070465743362822,61.76548672566372,82.90265486725664,0.2532973099115044,2200.0,2276.0,False,True,96,3.5286829112916074,0.014134394488939623,3.552380952380952,3.508424908424909,0.043956043956043356,3.0,-0.8122674375945577,0.021971028920797848,-0.7752890494886561,-0.8439027243285468,0.06861367483989078,3.0,-0.00197483675744543,0.0011356875835356781,0.0014652014652005,-0.0029304029304033,0.0043956043956038,7.0,-0.07419430800242365,0.05264207385853862,0.0854207147391861,-0.1185435973976888,0.20396431213687488,7.0,1372.1930243669374,70.41546211062072,1545.7875457875457,1279.120879120879,266.66666666666674,5.0
밝기변화제동등B,수준2,60,1,-2,-0.018010942477876123,87.36283185840708,100.0,0.0,2500.0,0.0,False,True,78,3.848571428571428,0.015383880930259447,3.8747252747252743,3.8249084249084246,0.04981684981684964,0.0,-0.8120267540843364,0.008782770997569321,-0.7964363036765713,-0.8249781787065955,0.028541875030024255,0.0,-0.002637362637362625,0.0007665177491292288,-0.0014652014652005,-0.0043956043956043,0.0029304029304038004,3.0,-0.042754085629419174,0.023965054361232228,-0.0056236630835781,-0.0974198561238137,0.09179619304023559,3.0,1362.051282051282,58.834438442619735,1494.5054945054944,1285.7142857142856,208.79120879120887,3.0
밝기변화제동등B,수준2,60,2,-2,-0.0017499504424778746,87.40265486725664,100.0,0.0,2500.0,0.0,False,True,84,3.9800199800199803,0.03248493896181553,4.038827838827839,3.931868131868132,0.10695970695970658,0.0,-0.3762316071173752,0.04283270771500557,-0.2984531554308988,-0.4395145976066497,0.1410614421757509,0.0,-0.005061605061605017,0.0014102569250990383,-0.0029304029304033,-0.0087912087912087,0.005860805860805399,5.0,-0.1741740438123547,0.05318222090301959,-0.0932144416483689,-0.3146410044066333,0.2214265627582644,5.0,1382.9170829170826,63.31095735083469,1495.2380952380952,1295.2380952380952,200.0,4.0
