브레이크 유형,수준,간격,시도 번호,선두 차량 감속률,실험 차량 평균 감속률,선두 차량 평균 속도,실험 차량 평균 속도,브레이크 평균 세기,반응 시간,Reaction_Duration,충돌여부,최소 안전 거리 유지,block_id,GSR_avg,GSR_std,GSR_max,GSR_min,GSR_range,GSR_peaks,GSR_Z_avg,GSR_Z_std,GSR_Z_max,GSR_Z_min,GSR_Z_range,GSR_Z_peaks,SCR_avg,SCR_std,SCR_max,SCR_min,SCR_range,SCR_peaks,SCR_Z_avg,SCR_Z_std,SCR_Z_max,SCR_Z_min,SCR_Z_range,SCR_Z_peaks,PPG_avg,PPG_std,PPG_max,PPG_min,PPG_range,PPG_peaks
기본제동등A,수준2,40,3,-2,-1.111452433185841,87.40265486725664,84.36283185840708,0.1154543760176991,1812.0,2687.9999999999995,False,True,17,2.3259436215957963,0.005561421993450277,2.334798534798535,2.3172161172161174,0.01758241758241752,0,-0.43943280255214434,0.0042487158473913265,-0.4315523306712498,-0.4458181917390547,0.014265861067804864,2,4.355664379898287e-18,0.0017670994554007677,0.0029304029304029,-0.0029304029304029,0.0058608058608058,3,0.012803001258444677,0.0734357534729273,0.1346924493306668,-0.108907337911787,0.2435997872424538,4,1396.910336040771,28.188002915627738,1452.7472527472526,1359.7069597069597,93.04029304029291,6
기본제동등A,수준2,40,4,-2,-0.9822918259292036,87.33628318584071,78.11061946902655,0.1797920167699115,1419.0,3091.0,False,True,18,2.252214452214453,0.005436318766929092,2.263003663003663,2.2424908424908425,0.02051282051282044,1,-0.47652441982744576,0.003436080103622156,-0.4694637961228021,-0.4827670719095958,0.013303275786793689,5,-0.0009990009990009773,0.0011426928671499645,0.0014652014652014,-0.0029304029304029,0.0043956043956043,5,-0.02966435839381852,0.04933225821085802,0.0766238824098829,-0.1130332102896046,0.1896570926994875,5,1381.3186813186808,31.88747355491193,1461.5384615384614,1342.124542124542,119.41391941391953,6
기본제동등A,수준2,40,1,-6,-2.8978128088053094,61.72566371681416,71.46902654867256,0.2648299579646018,1245.0,3244.0,False,True,3,3.248817848817849,0.07350336210710884,3.38974358974359,3.1509157509157517,0.23882783882783842,0,0.10613349779326166,0.030203340383812956,0.1638970636581731,0.0657684656890957,0.09812859796907741,0,-0.011721611721611678,0.004193261245788811,-0.0058608058608053,-0.0190476190476198,0.0131868131868145,4,-0.3076239971295234,0.10819716885298601,-0.156303126971721,-0.4967688389713326,0.3404657119996116,3,1378.221778221778,17.161932044102272,1408.7912087912086,1347.2527472527472,61.53846153846143,4
기본제동등A,수준2,40,2,-6,-3.857458388362832,61.78761061946903,68.96460176991151,0.3352753838053098,1241.0,3241.0,False,True,9,2.684648684648685,0.008397873406144655,2.6996336996337,2.6688644688644683,0.030769230769231548,0,-0.20849655078807314,0.004391536276092228,-0.2005977649689578,-0.2168747352016234,0.01627697023266561,4,-0.0014652014652014726,0.0014298902167744463,0.0014652014652019,-0.0043956043956043,0.0058608058608062,4,-0.04225636528774377,0.04945301068668386,0.0590300069276211,-0.143512439207059,0.2025424461346801,4,1391.4418914418911,20.205753259588665,1424.175824175824,1358.974358974359,65.201465201465,5
기본제동등A,수준2,40,3,-6,-5.113632792035398,61.84070796460177,67.45575221238938,0.4041042631415929,1277.0000000000002,3191.0,False,True,14,2.6937728937728944,0.006032713433446319,2.7054945054945057,2.6835164835164838,0.0219780219780219,4,-0.1996826077864191,0.0038776739292516104,-0.1920630279277472,-0.2063954289229185,0.014332400995171302,7,-0.0011322011322011047,0.0014950265134506544,0.0014652014652014,-0.0043956043956043,0.0058608058608057,8,-0.03735649236019853,0.05764969460229879,0.0631723088146688,-0.1630354949945681,0.22620780380923688,7,1387.4791874791874,19.716040995918227,1426.3736263736262,1355.311355311355,71.06227106227107,6
기본제동등A,수준2,40,4,-6,-2.310626546460177,61.61946902654867,69.45132743362832,0.2564994081858407,1128.0,3379.0,False,True,19,3.068331668331668,0.10215316790552664,3.161172161172161,2.800732600732601,0.36043956043956005,1,0.17134267733747957,0.07969238389942926,0.2438630386491442,-0.0374222747691636,0.28128531341830776,1,0.013653013653013635,0.026694891412607124,0.0571428571428573,-0.0205128205128204,0.0776556776556777,5,0.47853237819678,0.9390411131591728,2.010602723926901,-0.7223119805780397,2.7329147045049407,5,1381.0189810189809,22.431406012451568,1421.9780219780218,1344.3223443223442,77.65567765567766,4
기본제동등A,수준2,60,1,-2,-1.337176674336283,87.38495575221239,84.5,0.114603727920354,1821.0,2663.0000000000005,False,True,2,3.176490176490177,0.006244664264352586,3.1860805860805863,3.167032967032967,0.019047619047619424,1,0.09066627857260717,0.0025311920431054084,0.0945161764806805,0.0866668246965192,0.007849351784161296,1,0.0005994005994006137,0.0031541670470009485,0.0087912087912087,-0.0029304029304033,0.011721611721612,4,0.0064253766615548135,0.07494837266872414,0.1996005618519019,-0.0777744882135617,0.2773750500654636,4,1383.7162837162834,21.81336285889212,1425.6410256410256,1345.054945054945,80.5860805860807,4
기본제동등A,수준2,60,2,-2,-2.1157143761061943,87.42035398230088,73.36725663716814,0.1999985815044248,1234.9999999999998,3237.0,False,True,8,2.708998248128683,0.005687396805055045,2.715750915750916,2.6996336996337,0.01611721611721606,2,-0.20222585056115253,0.0031186149589745573,-0.1984306386485255,-0.2083843871590851,0.009953748510559607,4,4.355664379898287e-18,0.002072107783696757,0.0043956043956048,-0.0043956043956043,0.0087912087912091,6,0.00805044579998703,0.06888951216944374,0.1540231237852808,-0.1383857661852465,0.2924088899705273,7,1372.0019111323456,15.609657876065471,1396.3369963369962,1344.3223443223442,52.01465201465203,6
기본제동등A,수준2,60,3,-2,-2.6756291194690265,87.41592920353982,70.58407079646018,0.22333387707964603,1254.0,3223.0,False,True,16,2.4538794538794546,0.007279557165171208,2.463736263736264,2.4402930402930405,0.02344322344322336,1,-0.35609877786426,0.004721702567472222,-0.349779141244646,-0.3650497604387369,0.015270619194090895,6,-0.0011322011322011229,0.001004167643724957,0.0014652014652014,-0.0029304029304024,0.0043956043956038,7,-0.035358067319123804,0.04071790296444475,0.0698003758593966,-0.108354931096483,0.1781553069558796,7,1388.1451881451883,23.785909328149945,1428.5714285714284,1350.18315018315,78.38827838827842,5
기본제동등A,수준2,60,4,-2,-0.7735280977876108,87.39823008849558,84.07522123893806,0.1474144861946903,1712.0,2779.0,False,True,22,2.9332667332667337,0.03657760705570205,3.002930402930403,2.8857142857142857,0.11721611721611724,0,0.07757946761305155,0.03027592302524771,0.1352183972014889,0.0381964363749361,0.09702196082655279,0,-0.005727605727605709,0.002164245995240947,-0.0029304029304024,-0.0087912087912092,0.005860805860806801,6,-0.20541426781369457,0.07822446729964436,-0.104253139953728,-0.3162520606276305,0.21199892067390252,4,1422.910422910423,41.1843022411672,1498.9010989010987,1356.7765567765566,142.12454212454213,4
기본제동등A,수준2,60,1,-6,-4.292066086283185,61.703539823008846,78.16371681415929,0.2194782162389381,1819.9999999999998,2659.0,False,True,0,3.3911450867972612,0.02996418661192908,3.465934065934066,3.345787545787545,0.12014652014652105,1,0.18585397236869253,0.01061831880246803,0.21092725601965,0.1694235020165753,0.04150375400307471,1,-0.005860805860805827,0.005094796270104567,0.0014652014652014,-0.0161172161172165,0.0175824175824179,5,-0.13257214610934312,0.09502535520353099,0.0030935404096312,-0.3230431513342722,0.3261366917439034,6,1386.0168816690557,23.380611780616444,1421.9780219780218,1343.5897435897434,78.38827838827842,4
기본제동등A,수준2,60,2,-6,-3.3763718172566377,61.76548672566372,75.89380530973452,0.2799091311504425,1617.0,2868.0,False,True,7,3.259340659340659,0.07755754061484861,3.408791208791209,3.161172161172161,0.24761904761904807,1,0.09423321492328043,0.041924696894774245,0.1749552041288768,0.0410897605020087,0.13386544362686809,1,-0.012121212121212066,0.00513929315223815,-0.0043956043956039,-0.0205128205128208,0.0161172161172169,5,-0.39449016235885426,0.1654616626153406,-0.1457809510370373,-0.6644345628512824,0.5186536118142451,5,1371.9946719946718,22.224252194328958,1421.9780219780218,1338.4615384615383,83.5164835164835,7
기본제동등A,수준2,60,3,-6,-4.000103877876105,61.53982300884956,82.69469026548673,0.24522775446902653,2184.0,2334.0,False,True,15,2.5523491001751877,0.007038924732903679,2.564835164835165,2.541391941391941,0.023443223443224248,0,-0.2930894240434319,0.0045457407404232986,-0.284951445964052,-0.3002976565245912,0.015346210560539253,4,-0.000764452938365987,0.002112661683583778,0.0058608058608058,-0.0029304029304029,0.008791208791208701,6,-0.021250243918411807,0.08368989211143746,0.2414711319031393,-0.1070399624699628,0.34851109437310207,8,1405.510431597388,36.0627870079888,1473.992673992674,1348.7179487179487,125.27472527472537,5
기본제동등A,수준2,60,4,-6,-2.9299881964601773,61.80088495575221,84.5,0.20315887092920354,2553.0,1942.0,False,True,20,2.658141858141858,0.012270310808069016,2.6805860805860804,2.641025641025641,0.03956043956043942,0,-0.1508220535164699,0.009597644719764778,-0.1332299556110999,-0.1641648004310935,0.03093484481999359,1,-0.0019314019314018904,0.0009470109726027244,0.0,-0.0043956043956039,0.0043956043956039,8,-0.0637862740264046,0.03362362966959275,0.0048384809960404,-0.1512174609483401,0.1560559419443805,6,1384.7485847485846,36.56064340165274,1471.062271062271,1342.124542124542,128.93772893772916,7
밝기변화제동등B,수준2,20,1,-2,0.96796425619469,87.33185840707965,89.23451327433628,0.12009201628318586,1191.0,3296.0,False,True,25,2.844555444555445,0.01224130585361898,2.8754578754578755,2.8344322344322346,0.04102564102564088,1,-0.08070584514768263,0.009798176322669324,-0.0555897868231841,-0.0893425299961414,0.033752743172957296,1,-0.0021312021312020774,0.002546942061620066,0.0014652014652019,-0.0073260073260077,0.0087912087912096,6,-0.05135206918275565,0.050882600144317634,0.0207305678334152,-0.154293203553509,0.1750237713869242,6,1389.9100899100902,31.52651106179333,1468.131868131868,1340.6593406593406,127.47252747252742,4
밝기변화제동등B,수준2,20,2,-2,-1.9510620663716818,87.38053097345133,76.00442477876106,0.2404660577876106,1404.0,3106.0,False,True,31,2.7660774008600097,0.0199710028058015,2.791941391941392,2.730402930402931,0.061538461538460876,1,-0.18776262491372997,0.02817787287087417,-0.1515004120705889,-0.2381290284251341,0.08662861635454519,1,-0.0028029941073418733,0.0033619340991355,0.0073260073260077,-0.0146520146520146,0.0219780219780223,4,-0.08521209149933794,0.0999441349755204,0.2148099273005662,-0.4381897259144667,0.6529996532150328,4,1410.4475234910017,32.42099117692429,1481.3186813186812,1366.3003663003662,115.01831501831498,5
밝기변화제동등B,수준2,20,3,-2,-0.7691415973451329,87.33185840707965,81.47787610619469,0.16175868336283186,1467.0,3043.0,False,True,39,2.4090141742315656,0.021313559573262714,2.457875457875458,2.384615384615384,0.07326007326007389,1,-0.744369820370621,0.03848816308104602,-0.6541666350234276,-0.7871214177597976,0.13295478273636996,1,0.0014014970536709913,0.006454726272846541,0.0146520146520146,-0.0087912087912087,0.023443223443223297,3,0.056643311300903026,0.23385113971889962,0.5370429569137226,-0.3122720273077514,0.849314984221474,4,1382.640547857939,17.910190979925034,1412.4542124542124,1356.043956043956,56.41025641025635,5
밝기변화제동등B,수준2,20,4,-2,-1.0586935631858407,87.35840707964601,78.36283185840708,0.21440598915929202,1416.0,3070.0,False,True,46,1.4997611084567604,0.008369425011087632,1.5128205128205128,1.4849816849816848,0.027838827838827962,0,-1.7779175287097755,0.004735512373660136,-1.7713779199586903,-1.7871265798535638,0.015748659894873507,1,-0.0012740882306099218,0.0005045424491942536,0.0,-0.0014652014652016,0.0014652014652016,2,-0.03548906802136272,0.021483191898426117,0.0187644270780565,-0.0436714855322938,0.0624359126103503,1,1394.6488294314381,19.469989567239992,1439.5604395604394,1364.102564102564,75.45787545787539,4
밝기변화제동등B,수준2,20,1,-6,-3.6867913758407074,61.69911504424779,65.69911504424779,0.5390547726991151,1245.0,3242.0,True,False,26,2.7046663481446096,0.0129012336281058,2.7318681318681315,2.6923076923076925,0.039560439560438976,1,-0.2032172462431248,0.01119900047306864,-0.1791484197481339,-0.2141717336516826,0.03502331390354871,2,-0.0016563146997929348,0.0019906528223942385,0.0014652014652014,-0.0058608058608058,0.0073260073260072,5,-0.037991717217265276,0.0462034500629013,0.03490710831585,-0.1350601973604532,0.1699673056763032,5,1399.5859213250517,30.773056932680404,1470.3296703296703,1363.3699633699632,106.95970695970709,5
밝기변화제동등B,수준2,20,2,-6,-5.469357041371682,61.8141592920354,66.41150442477876,0.5943739180530972,1209.0,3279.0,False,False,34,2.9567765567765565,0.03101494177679493,3.017582417582417,2.9208791208791207,0.09670329670329636,0,0.03377067514962855,0.04932633507826827,0.1304571736764194,-0.0232723325432693,0.1537295062196887,0,0.0023310023310023228,0.007369958388985379,0.014652014652015,-0.0058608058608058,0.0205128205128208,4,0.06771096542455399,0.23155736046708916,0.4554687953074899,-0.1896692321127326,0.6451380274202225,2,1412.4875124875123,24.85653193542089,1472.5274725274724,1375.8241758241757,96.7032967032967,5
밝기변화제동등B,수준2,20,3,-6,-5.214627230174293,61.623893805309734,61.030973451327434,0.5150621963716815,1079.0,3405.0000000000005,False,False,36,2.5311355311355315,0.0159467875924843,2.563369963369963,2.512087912087912,0.0512820512820511,0,-0.6175734072211022,0.025731121227965705,-0.5649234545640874,-0.647426036769636,0.08250258220554851,2,-0.0024207676381589084,0.0015686862240029554,0.0,-0.0058608058608058,0.0058608058608058,5,-0.08036005312573309,0.05463684470390471,0.0040511814116934,-0.2000047854534014,0.20405596686509478,6,1411.2438286351328,26.65206984292025,1462.2710622710622,1354.5787545787546,107.69230769230762,5
밝기변화제동등B,수준2,20,4,-6,-3.477878634070797,61.756637168141594,60.10619469026549,0.44701195836283186,1296.0,3201.0,False,False,45,1.650740563784042,0.007488108022550198,1.660805860805861,1.635897435897436,0.02490842490842482,1,-1.6573139360533102,0.005598968376588305,-1.6512550014017149,-1.6694317110236243,0.018176709621909426,4,-0.0011466794075489348,0.000983534298104507,0.0014652014652012,-0.0029304029304029,0.0043956043956041,6,-0.03117769825336335,0.04111223573063574,0.0779558360846432,-0.1058253171341074,0.1837811532187506,6,1403.4400382226468,25.96290502027898,1460.805860805861,1358.974358974359,101.83150183150201,6
밝기변화제동등B,수준2,40,1,-2,-3.0030744097345132,87.35840707964601,81.54424778761062,0.23636126026548676,1951.0,2543.0,False,True,29,2.8769230769230774,0.05869291226675032,2.9926739926739927,2.800732600732601,0.1919413919413917,0,-0.011074040440058188,0.07406333798058844,0.1349931583108412,-0.1071627121538536,0.24215587046469478,0,-0.009046026437330745,0.004136017308984318,-0.0043956043956039,-0.016117216117216,0.0117216117216121,6,-0.2559098053393081,0.1150624916663161,-0.1258590318005662,-0.4529998245821414,0.32714079278157515,4,1400.1592610288262,24.956327487856864,1449.084249084249,1366.3003663003662,82.78388278388275,6
밝기변화제동등B,수준2,40,2,-2,-1.4665374823008852,87.33628318584071,83.73008849557522,0.09443322982300885,1867.0,2629.0,False,True,35,2.7215480172001913,0.013049032387298055,2.743589743589744,2.7025641025641027,0.041025641025641324,0,-0.34306915071029837,0.020620878178935462,-0.3081677292266654,-0.3730392812119847,0.0648715519853193,1,-0.00191113234591493,0.000930330308187549,0.0,-0.0029304029304033,0.0029304029304033,7,-0.06278881854034843,0.03046337180285034,6.683878665216725e-05,-0.0962551806601784,0.09632201944683057,6,1390.8584169453734,31.842185222502504,1458.6080586080584,1345.7875457875457,112.8205128205127,3
밝기변화제동등B,수준2,40,3,-2,-1.2384748544247788,87.38495575221239,81.6283185840708,0.16640172513274337,1619.0,2857.0,False,True,40,2.266466866466867,0.04554496736595638,2.3772893772893777,2.2336996336996338,0.14358974358974397,1,-0.9609400595965144,0.08379080573995852,-0.7580061808695495,-1.0187444045290728,0.26073822365952326,2,0.005661005661005658,0.009764123991231348,0.0249084249084248,-0.0043956043956048,0.0293040293040296,3,0.21882893831945818,0.3626558201305201,0.9343700752788484,-0.1545694389473226,1.088939514226171,3,1398.1351981351982,26.967486186753725,1460.07326007326,1346.5201465201465,113.55311355311346,5
밝기변화제동등B,수준2,40,4,-2,-0.7844016314159291,87.35840707964601,81.77433628318585,0.131991312920354,1644.0000000000002,2852.9999999999995,False,True,47,1.4101232101232097,0.007442425298394998,1.4219780219780218,1.397069597069597,0.02490842490842482,0,-1.7790555931702523,0.003318229728637331,-1.7741117972200442,-1.7857833499173132,0.01167155269726905,3,-0.0011988011988011455,0.0005784190724920788,0.0,-0.0014652014652016,0.0014652014652016,2,-0.03222664938790479,0.025110708838867252,0.0199012080779026,-0.0438224710369198,0.0637236791148224,3,1388.378288378288,21.203029402608745,1434.4322344322345,1361.1721611721612,73.26007326007334,5
밝기변화제동등B,수준2,40,1,-6,-4.452028260309734,61.71238938053097,71.43805309734513,0.3718693507964603,1416.0,3098.0,False,True,28,2.692626214365345,0.01692036093166498,2.7216117216117217,2.6673992673992672,0.054212454212454464,0,-0.24018138842696718,0.01871718358318177,-0.2080042873351008,-0.2679010743477405,0.05989678701263973,2,-0.0024844720496894172,0.0012045785874412877,0.0,-0.0043956043956048,0.0043956043956048,4,-0.06546704765464544,0.032102040501185834,0.0013175011124623,-0.1164428888897734,0.1177603900022357,5,1386.3035515209424,20.01493038564717,1427.106227106227,1353.8461538461538,73.26007326007311,5
밝기변화제동등B,수준2,40,2,-6,-4.861609827433629,61.64159292035398,70.30088495575221,0.41080145070796453,1377.0,3117.0,False,True,32,3.116217116217116,0.036188898144083215,3.177289377289377,3.0600732600732603,0.1172161172161168,1,0.286415506882659,0.05407050813489723,0.3776442695190898,0.2025242482856004,0.1751200212334894,1,-0.005727605727605687,0.001493471623260479,-0.0029304029304024,-0.0087912087912087,0.0058608058608063,3,-0.1800491635495219,0.04427356669076377,-0.0965331213953655,-0.2710948403303326,0.17456171893496708,4,1404.6620046620046,29.314968701665617,1446.153846153846,1361.904761904762,84.24908424908404,4
밝기변화제동등B,수준2,40,3,-6,-3.827425955752213,61.623893805309734,70.46902654867256,0.2970129956194691,1397.0,3088.0,False,True,37,2.3288740245261996,0.012966511902247697,2.350915750915751,2.3084249084249087,0.04249084249084234,1,-0.9310121409878968,0.019218385923464736,-0.8979994172470003,-0.9610616375659624,0.06306222031896214,1,-0.0019111323459148823,0.0008187487111456376,-0.001465201465201,-0.0043956043956043,0.0029304029304033,3,-0.06063946600837361,0.02932831481969406,-0.0444308091030869,-0.149612871853525,0.10518206275043811,4,1386.1442904921166,29.19469533990813,1438.095238095238,1347.2527472527472,90.84249084249086,5
밝기변화제동등B,수준2,40,4,-6,-2.83988857079646,61.584070796460175,69.4424778761062,0.3377718179646018,1252.0,3255.0,False,True,43,1.9602165949992036,0.010185844452502438,1.975824175824176,1.943589743589744,0.0322344322344319,0,-1.313817478331665,0.013205407256195444,-1.294079395249954,-1.335922993438947,0.04184359818899286,1,-0.0014014970536709132,0.0009348796277776527,0.0,-0.0029304029304031,0.0029304029304031,4,-0.044007068987672614,0.037559523577578295,0.0125983322751673,-0.1054862187013294,0.1180845509764967,3,1369.3900302595953,14.41187920326608,1397.8021978021975,1350.18315018315,47.61904761904748,5
밝기변화제동등B,수준2,60,1,-2,-0.5446053955752214,87.36725663716814,87.59292035398231,0.11199262482300887,1834.0,2675.0,False,True,27,3.5140193140193148,0.1528007717393836,3.695970695970696,3.2402930402930408,0.4556776556776554,1,0.6788566261020993,0.17122716508274122,0.8824921802368046,0.3720117926555417,0.5104803875812629,1,-0.005727605727605645,0.04234964321158428,0.0952380952380966,-0.0410256410256408,0.1362637362637374,2,-0.18002432289053694,1.0291160754420712,2.286194374976546,-1.0393034483981418,3.325497823374688,3,1388.6446886446884,20.583405010447812,1424.175824175824,1351.6483516483515,72.52747252747236,6
밝기변화제동등B,수준2,60,2,-2,-2.066032809734513,87.35840707964601,79.33185840707965,0.19734182283185842,1657.0,2851.0,False,True,33,2.930689600254817,0.025113005940285447,2.978021978021978,2.893040293040293,0.08498168498168512,0,0.002982902820045991,0.038484093985996,0.0755004058283903,-0.0547210923619641,0.1302214981903544,1,-0.0038859691033603654,0.0014389045863839947,0.0,-0.0073260073260073,0.0073260073260073,7,-0.12517917724090494,0.044418358019316914,-0.0055948332769916,-0.231195728125009,0.2256008948480174,6,1405.0963529224396,29.095560726768433,1466.6666666666663,1350.18315018315,116.48351648351627,6
밝기변화제동등B,수준2,60,3,-2,-1.6986947697345134,87.34955752212389,90.93805309734513,0.10165355168141595,2652.0,1843.9999999999998,False,True,41,2.1175664914795362,0.00861424046018314,2.134065934065934,2.103296703296703,0.030769230769231104,0,-1.1784003189134222,0.011234690760922771,-1.1559377158641624,-1.1967349402721563,0.04079722440799394,4,-0.0014652014652014563,0.0014652014652015044,0.0029304029304033,-0.0029304029304029,0.0058608058608062,7,-0.04526367731430492,0.05576756573765885,0.1219730006532539,-0.1011073256424993,0.2230803262957532,8,1407.0074852683547,26.641282600806544,1451.2820512820513,1362.6373626373625,88.64468864468881,4
