수준2,밝기변화제동등B, 60,17:49:50:038,False,True,-2,-0.3910065,100,100,0,0,60.22159,12081926.0,2025-04-05,17:49:50:085,1743842990085,2.0256410256410255,0.15405712620289444,-0.00146520146520146,-0.5382480545031584,1338.4615384615383,0.32116106,0.036176387,0.15708257,0.0023296278,0.16686209,0.3090225,0.00736577,Angry,429,149,503,144,1,1,8.0,9.219544457292887,19.79898987322333,24.08318915758459,27.313000567495326,27.784887978899608,19.1049731745428,42.95346318982906,64.4980619863884,60.13318551349163,1.0,19.0
수준2,밝기변화제동등B, 60,17:49:50:045,False,True,-2,-0.3696442,100,100,0,0,60.22189,12088479.0,2025-04-05,17:49:50:299,1743842990299,2.024175824175824,0.1533486799399166,-0.00146520146520146,-0.5367708579358096,1442.4908424908424,0.31855726,0.03505252,0.15600494,0.002244973,0.17049631,0.31032136,0.0073226695,Angry,429,149,503,143,1,1,8.06225774829855,8.06225774829855,19.79898987322333,24.041630560342615,27.313000567495326,27.459060435491963,19.026297590440446,44.14748010928823,65.62011886609167,60.13318551349163,0.0,18.027756377319946
수준2,밝기변화제동등B, 60,17:49:50:082,False,True,-2,-0.3692627,100,100,0,0,60.22232,12095032.0,2025-04-05,17:49:50:495,1743842990495,2.0227106227106226,0.1526423790393626,-0.00146520146520146,-0.5353057572805409,1405.8608058608058,0.30925015,0.033497084,0.15247469,0.002404182,0.17746994,0.31803071,0.006873271,Sad,428,149,504,143,1,1,8.06225774829855,9.219544457292887,20.518284528683193,24.041630560342615,27.730849247724095,27.459060435491963,18.027756377319946,42.95346318982906,64.38167441127949,61.1310068623117,0.0,19.026297590440446
수준2,밝기변화제동등B, 60,17:49:50:083,False,True,-2,0.3692627,100,100,0,0,60.22116,12101585.0,2025-04-05,17:49:50:705,1743842990705,2.021245421245421,0.15193819523502514,-0.00146520146520146,-0.5338525883559757,1364.102564102564,0.30349386,0.032814056,0.1544055,0.002632194,0.18211675,0.31712073,0.0074169883,Sad,428,148,503,143,1,1,8.06225774829855,8.06225774829855,19.79898987322333,22.627416997969522,26.832815729997478,26.92582403567252,18.110770276274835,43.73785545725808,65.37583651472461,59.135437767890075,1.0,18.027756377319946
수준2,밝기변화제동등B, 60,17:49:50:124,False,True,-2,-0.3900528,100,100,0,0,60.22006,12108138.0,2025-04-05,17:49:50:901,1743842990901,2.0197802197802197,0.15123610069289486,-0.00146520146520146,-0.532411190083769,1454.9450549450548,0.2928241,0.030116752,0.14656787,0.0026027733,0.19084662,0.33086023,0.006181664,Sad,428,149,502,143,1,1,8.0,8.06225774829855,19.79898987322333,23.345235059857504,26.0,26.92582403567252,20.09975124224178,42.95346318982906,65.49045732013177,60.13318551349163,1.0,18.027756377319946
수준2,밝기변화제동등B, 60,17:49:50:125,False,True,-2,0.3900528,100,100,0,0,60.21732,12114691.0,2025-04-05,17:49:51:111,1743842991111,2.0183150183150182,0.15053606800284897,-0.00146520146520146,-0.5309814044136092,1373.6263736263736,0.29105845,0.03022714,0.14936279,0.0027929905,0.19184954,0.32798076,0.0067282845,Sad,427,149,502,143,1,1,8.06225774829855,8.246211251235321,19.1049731745428,22.67156809750927,27.313000567495326,26.92582403567252,19.026297590440446,42.95346318982906,66.27216610312357,59.21148537234985,1.0,19.026297590440446
수준2,밝기변화제동등B, 60,17:49:50:171,False,True,-2,-0.3907204,100,100,0,0,60.21466,12121244.0,2025-04-05,17:49:51:284,1743842991284,2.016849816849817,0.14983807017053452,-0.00146520146520146,-0.5295630762504207,1362.6373626373625,0.2911406,0.029678123,0.14616656,0.0025942833,0.19307573,0.33114496,0.0061997785,Sad,427,148,501,143,1,1,8.0,9.055385138137417,19.79898987322333,24.041630560342615,26.832815729997478,25.553864678361276,20.024984394500787,43.174066289845804,65.62011886609167,59.135437767890075,0.0,19.026297590440446
수준2,밝기변화제동등B, 60,17:49:50:172,False,True,-2,0.3907204,100,100,0,0,60.21021,12127797.0,2025-04-05,17:49:51:479,1743842991479,2.0153846153846153,0.1491420806094399,-0.00146520146520146,-0.5281560533836989,1449.084249084249,0.34532282,0.041279644,0.14681177,0.0018942495,0.14417061,0.3158108,0.0047101704,Angry,427,151,502,145,1,1,7.0710678118654755,7.280109889280518,19.79898987322333,23.345235059857504,25.495097567963924,25.80697580112788,19.026297590440446,42.20189569201838,65.49045732013177,60.207972893961475,0.0,18.027756377319946
수준2,밝기변화제동등B, 60,17:49:50:172,False,True,-2,-0.3907204,100,100,0,0,60.20581,12134350.0,2025-04-05,17:49:51:707,1743842991707,2.0153846153846153,0.14883441280186752,0.0,-0.01673738254658863,1444.6886446886447,0.25310728,0.021157416,0.13060617,0.0029575804,0.23570931,0.3522984,0.004163811,Sad,429,153,505,149,0,1,6.0,7.0710678118654755,20.518284528683193,24.08318915758459,24.166091947189145,23.853720883753127,23.021728866442675,44.64302857109943,63.788713735268246,59.135437767890075,1.0,19.026297590440446
수준2,밝기변화제동등B, 60,17:49:50:213,False,True,-2,-0.3694534,99,100,0,0,60.20154,12140903.0,2025-04-05,17:49:51:893,1743842991893,2.0153846153846153,0.14852864125189874,0.0,-0.0167028983557519,1388.278388278388,0.25140002,0.019814996,0.12961802,0.002581766,0.24118018,0.35104722,0.0043578255,Sad,430,156,506,151,1,1,7.0,7.0710678118654755,21.213203435596427,24.08318915758459,24.596747752497688,24.698178070456937,22.02271554554524,45.60701700396552,62.96824596572466,59.135437767890075,0.0,18.027756377319946
수준2,밝기변화제동등B, 60,17:49:50:215,False,True,-2,0.7601738,99,100,0,0,60.19537,12147456.0,2025-04-05,17:49:52:158,1743842992158,2.0153846153846153,0.148224746560466,0.0,-0.016668626434715523,1415.3846153846152,0.24043542,0.019237934,0.12849654,0.0033680976,0.24797946,0.3563104,0.0041721473,Sad,430,158,506,154,1,1,7.0,8.246211251235321,21.213203435596427,24.758836806279895,24.186773244895647,24.698178070456937,21.095023109728988,48.38388161361178,63.56099432828282,58.137767414994535,0.0,18.0
