unix_timestamp,Date,Time,eda,scr,eda_z,scr_z,Time(ms)
1729127008589820 ,2024-10-17,10:03:29,0.012749752,0.00000000000000000000 ,-2.132211655,-0.08575815089763120000 ,36209000
1729127008839800 ,2024-10-17,10:03:29,0.013584038,0.00000000000000000000 ,-2.084164915,-0.08575815089763120000 ,36209000
1729127009089780 ,2024-10-17,10:03:29,0.014015567,0.00035130849258861800 ,-2.059313052,-0.05712227034183670000 ,36209000
1729127009339770 ,2024-10-17,10:03:29,0.015410839,0.00102810942934723000 ,-1.978958987,-0.00195482863764662000 ,36209000
1729127009589750 ,2024-10-17,10:03:30,0.014490247,0.00140767117307175000 ,-2.031976111,0.02898403275097380000 ,36210000
1729127009839730 ,2024-10-17,10:03:30,0.015195074,0.00159090714802801000 ,-1.991384948,0.04391997538563250000 ,36210000
1729127010089720 ,2024-10-17,10:03:30,0.014662857,0.00164687554827392000 ,-2.022035458,0.04848207524416780000 ,36210000
1729127010339700 ,2024-10-17,10:03:30,0.014619704,0.00162258248531324000 ,-2.02452065,0.04650189752585960000 ,36210000
1729127010589680 ,2024-10-17,10:03:31,0.014461478,0.00154979683222212000 ,-2.033632925,0.04056898866637040000 ,36211000
1729127010839670 ,2024-10-17,10:03:31,0.015051233,0.00144978438753320000 ,-1.999668787,0.03241676781027340000 ,36211000
1729127011089650 ,2024-10-17,10:03:31,0.015367686,0.00133659370071622000 ,-1.981444179,0.02319036123001760000 ,36211000
1729127011339630 ,2024-10-17,10:03:31,0.01433202,0.00121933406668663000 ,-2.041088444,0.01363228636155850000 ,36211000
1729127011589620 ,2024-10-17,10:03:32,0.014475862,0.00110375251894925000 ,-2.032804547,0.00421099577141832000 ,36212000
1729127011839600 ,2024-10-17,10:03:32,0.013929261,0.00099332350442897000 ,-2.064283436,-0.00479030119807969000 ,36212000
1729127012089580 ,2024-10-17,10:03:32,0.014634089,0.00089000002316588500 ,-2.023692215,-0.01321241148142910000 ,36212000
1729127012339560 ,2024-10-17,10:03:32,0.015425223,0.00079472980015068900 ,-1.978130609,-0.02097808405792930000 ,36212000
1729127012589550 ,2024-10-17,10:03:33,0.015640987,0.00070780855672914800 ,-1.965704706,-0.02806321407012940000 ,36213000
1729127012839530 ,2024-10-17,10:03:33,0.015151922,0.00062912050752346200 ,-1.993870082,-0.03447723942322870000 ,36213000
1729127013089510 ,2024-10-17,10:03:33,0.015712908,0.00055830092956341900 ,-1.961562758,-0.04024988943955020000 ,36213000
1729127013339500 ,2024-10-17,10:03:33,0.015238227,0.00049484501245076700 ,-1.988899756,-0.04542231225690620000 ,36213000
1729127013589480 ,2024-10-17,10:03:34,0.014245714,0.00043817979249920200 ,-2.046058828,-0.05004121132832990000 ,36214000
1729127013839460 ,2024-10-17,10:03:34,0.015065617,0.00038771082000070300 ,-1.998840409,-0.05415504147684580000 ,36214000
1729127014089450 ,2024-10-17,10:03:34,0.013310738,0.00034285162433074100 ,-2.09990433,-0.05781160713390860000 ,36214000
1729127014339430 ,2024-10-17,10:03:34,0.014058718,0.00030304154973147000 ,-2.056827975,-0.06105660850789170000 ,36214000
1729127014589410 ,2024-10-17,10:03:35,0.014749163,0.00026775580351128300 ,-2.017065074,-0.06393282253459490000 ,36215000
1729127014839400 ,2024-10-17,10:03:35,0.014893006,0.00023651035697868100 ,-2.00878112,-0.06647970339200640000 ,36215000
1729127015089380 ,2024-10-17,10:03:35,0.013612807,0.00020886350621335400 ,-2.082508101,-0.06873325527862950000 ,36215000
1729127015339360 ,2024-10-17,10:03:35,0.014734779,0.00018441532291998700 ,-2.017893452,-0.07072607717552240000 ,36215000
1729127015589340 ,2024-10-17,10:03:36,0.014777931,0.00016280582733559400 ,-2.015408318,-0.07248751177639400000 ,36216000
1729127015839330 ,2024-10-17,10:03:36,0.015669756,0.00014371244050349600 ,-1.964047892,-0.07404385315801210000 ,36216000
1729127016089310 ,2024-10-17,10:03:36,0.014821084,0.00012684708419088100 ,-2.012923126,-0.07541858317191050000 ,36216000
