unix_timestamp,Date,Time,eda,scr,eda_z,scr_z,Time(ms)
1729051143650850 ,2024-10-16,12:59:04,0.020445326,0.00000000000000000000 ,-0.274652688,-0.23040294995627300000 ,46744000
1729051143900850 ,2024-10-16,12:59:04,0.019006902,0.00000000000000000000 ,-0.388034434,-0.23040294995627300000 ,46744000
1729051144150850 ,2024-10-16,12:59:04,0.016791727,-0.00150370773576066000 ,-0.562642483,-0.33046101973130000000 ,46744000
1729051144400850 ,2024-10-16,12:59:04,0.018316457,-0.00202332828363046000 ,-0.442457789,-0.36503703992381000000 ,46744000
1729051144650850 ,2024-10-16,12:59:05,0.017928082,-0.00227074798665853000 ,-0.473070901,-0.38150057024991900000 ,46745000
1729051144900850 ,2024-10-16,12:59:05,0.017870545,-0.00234195078271181000 ,-0.477606174,-0.38623846855704700000 ,46745000
1729051145150860 ,2024-10-16,12:59:05,0.016014976,-0.00230224646422972000 ,-0.623868787,-0.38359650737365200000 ,46745000
1729051145400860 ,2024-10-16,12:59:05,0.015324533,-0.00219575270995703000 ,-0.678291984,-0.37651031685789200000 ,46745000
1729051145650860 ,2024-10-16,12:59:06,0.016317047,-0.00205198179829748000 ,-0.600058466,-0.36694367064843200000 ,46746000
1729051145900860 ,2024-10-16,12:59:06,0.01693557,-0.00189041195259860000 ,-0.551304261,-0.35619266730515200000 ,46746000
1729051146150860 ,2024-10-16,12:59:06,0.018115079,-0.00172365631082975000 ,-0.458331126,-0.34509659641139800000 ,46746000
1729051146400860 ,2024-10-16,12:59:06,0.018043157,-0.00155965649582893000 ,-0.464000276,-0.33418390071781400000 ,46746000
1729051146650860 ,2024-10-16,12:59:07,0.017971236,-0.00140319814430570000 ,-0.469669348,-0.32377302080990600000 ,46747000
1729051146900860 ,2024-10-16,12:59:07,0.017079413,-0.00125695543256821000 ,-0.53996604,-0.31404189879255700000 ,46747000
1729051147150860 ,2024-10-16,12:59:07,0.017252022,-0.00112220870961663000 ,-0.526360378,-0.30507573024370300000 ,46747000
1729051147400860 ,2024-10-16,12:59:07,0.017065028,-0.00099933551418079400 ,-0.541099917,-0.29689963693114100000 ,46747000
1729051147650860 ,2024-10-16,12:59:08,0.017252022,-0.00088814472242742800 ,-0.526360378,-0.28950090130252500000 ,46748000
1729051147900860 ,2024-10-16,12:59:08,0.017424634,-0.00078810231214134800 ,-0.51275448,-0.28284398903772000000 ,46748000
1729051148150860 ,2024-10-16,12:59:08,0.01673419,-0.00069848242580285700 ,-0.567177756,-0.27688060092230900000 ,46748000
1729051148400860 ,2024-10-16,12:59:08,0.017439019,-0.00061846711043029800 ,-0.511620603,-0.27155630962672200000 ,46748000
1729051148650860 ,2024-10-16,12:59:09,0.017439019,-0.00054721093919448400 ,-0.511620603,-0.26681485968677900000 ,46749000
1729051148900870 ,2024-10-16,12:59:09,0.017079413,-0.00048388173113320900 ,-0.53996604,-0.26260087703024400000 ,46749000
1729051149150870 ,2024-10-16,12:59:09,0.017755471,-0.00042768512076823000 ,-0.48667672,-0.25886150386131200000 ,46749000
1729051149400870 ,2024-10-16,12:59:09,0.018201383,-0.00037787831891059300 ,-0.451528335,-0.25554731431701100000 ,46749000
1729051149650870 ,2024-10-16,12:59:10,0.018115079,-0.00033377673302034200 ,-0.458331126,-0.25261275499191500000 ,46750000
1729051149900870 ,2024-10-16,12:59:10,0.018273305,-0.00029475596239483000 ,-0.445859184,-0.25001627769977100000 ,46750000
1729051150150870 ,2024-10-16,12:59:10,0.018244537,-0.00026025088109552000 ,-0.448126781,-0.24772027845062700000 ,46750000
1729051150400870 ,2024-10-16,12:59:10,0.01778424,-0.00022975296224236700 ,-0.484409044,-0.24569091940695700000 ,46750000
1729051150650870 ,2024-10-16,12:59:11,0.017381482,-0.00020280661552105100 ,-0.516155876,-0.24389788517809500000 ,46751000
