timestamp,date,time,time(ms),GSR,GSR_z,SCR,SCR_z,PPG,Angry,Disgust,Fear,Happy,Neutral,Sad,Surprise,Emotion,Leye_X,Leye_Y,Reye_X,Reye_Y,Leye_open,Reye_open
11105224,2024-10-14,10:53:15,1728903195000,1.631121492,0.19164225,0.0,0.004938843,0.732600733,0.19193275,0.012375991,0.13437071,0.004885137,0.29999232,0.34916195,0.007281161,Sad,271,233,352,230,0,1
11111777,2024-10-14,10:53:15,1728903195000,1.6375265969438144,0.21361871983517516,0.0013065676345331845,0.09895134626603014,0.732600733,0.1846603,0.011828221,0.13652681,0.005627682,0.30980211,0.34326854,0.008286336,Sad,270,234,352,232,1,1
11118330,2024-10-14,10:53:15,1728903195000,1.6388331645783476,0.21813425244932635,-0.0015611494086671396,-0.12907371900832107,0.0,0.19686484,0.01361578,0.14011337,0.005482863,0.28708738,0.3486458,0.00818995,Sad,270,235,352,232,1,1
11124883,2024-10-14,10:53:15,1728903195000,1.6344042981264801,0.2028279717956863,-0.007168775811183803,-0.5749612864375863,0.0,0.19938968,0.014084656,0.14165069,0.005581894,0.28215942,0.34875414,0.008379442,Sad,269,234,351,232,1,1
11131436,2024-10-14,10:53:15,1728903195000,1.62449561295598,0.16858329140703157,-0.012244196308066613,-0.9785307713840263,0.732600733,0.1931568,0.013058121,0.13847277,0.005553131,0.29299042,0.3487788,0.007989944,Sad,270,234,352,232,1,0
11137989,2024-10-14,10:53:15,1728903195000,1.609915905510347,0.11819543337696425,-0.0164596024654452,-1.3137166525968573,0.0,0.19565934,0.013608009,0.1393464,0.005769559,0.28607523,0.35165873,0.007882763,Sad,269,234,351,232,1,0
11144542,2024-10-14,10:53:15,1728903195000,1.5915764080250896,0.054813640630038796,-0.01976377638731497,-1.5764463650692366,0.0,0.19251122,0.01313343,0.13896345,0.005804108,0.29224122,0.34928086,0.008065657,Sad,269,234,351,232,1,1
11183860,2024-10-14,10:53:17,1728903197000,1.570388352735717,-0.018412843909189618,-0.022156718073675696,-1.7667199088011467,1219.047619,0.18162353,0.0115044,0.13828376,0.005663985,0.31881443,0.33473408,0.009375878,Sad,268,235,351,232,1,1
11255943,2024-10-14,10:53:19,1728903199000,1.5472629718777382,-0.09833477731616501,-0.02363842752452716,-1.8845372837925702,1438.095238,0.2211853,0.021837717,0.17023556,0.012390665,0.21366817,0.34653538,0.014147197,Sad,265,244,344,243,1,1
11452533,2024-10-14,10:53:25,1728903205000,1.5231114976866627,-0.18180291666633064,-0.02420890473986992,-1.9298984900435507,1383.882784,0.19386695,0.020427352,0.18881722,0.043012768,0.20347464,0.3219648,0.028436253,Sad,262,259,337,258,1,1
