timestamp,date,time,time(ms),GSR,GSR_z,SCR,SCR_z,PPG,Angry,Disgust,Fear,Happy,Neutral,Sad,Surprise,Emotion,Leye_X,Leye_Y,Reye_X,Reye_Y,Leye_open,Reye_open
1125171,2024-10-18,11:51:32,1729219892384,4.954627254,3.905786271,0.040841853,1.342040484,1328.205128,0.19133367,0.016043235,0.17588234,0.013514171,0.25821713,0.32203805,0.022971472,Sad,326,294,410,295,0,0
1223466,2024-10-18,11:51:35,1729219895374,5.065239766981238,4.09845310662512,0.006291158412608411,0.36707405957781947,1400.0,0.24257264,0.020780738,0.1498676,0.004124205,0.22966394,0.3443948,0.008596105,Sad,306,270,389,267,1,1
1230019,2024-10-18,11:51:35,1729219895581,5.071530925393846,4.108322747562036,0.0033691910986042295,0.21309559983775786,1343.589744,0.15475158,0.008327685,0.114239864,0.006881176,0.36356476,0.3469841,0.005250808,Neutral,307,277,383,276,0,0
1256231,2024-10-18,11:51:36,1729219896401,5.071978149178446,4.109024357326559,-0.002540095456577074,-0.09830516004362708,1448.351648,0.15481745,0.008500252,0.11399745,0.007326593,0.36616793,0.34392536,0.005265002,Neutral,308,272,386,270,0,0
1262784,2024-10-18,11:51:36,1729219896581,5.066450734480692,4.100352886224047,-0.008457471111086523,-0.41013218994153916,1455.677656,0.13587372,0.006872403,0.11153804,0.00824271,0.42708808,0.30302835,0.007356674,Neutral,306,271,387,268,1,1
1269337,2024-10-18,11:51:36,1729219896784,5.055063206956273,4.082488003406918,-0.014229667421147507,-0.7143087263732487,1380.952381,0.14065172,0.007889498,0.12309953,0.009491085,0.41683745,0.29144734,0.010583386,Neutral,305,269,386,266,1,1
1275890,2024-10-18,11:51:37,1729219897040,5.037991399638397,4.055705557739369,-0.01982603069800204,-1.0092194166420692,1366.300366,0.13585736,0.007173202,0.117702186,0.008564806,0.43484375,0.28606814,0.009790557,Neutral,304,269,388,265,1,1
1288996,2024-10-18,11:51:37,1729219897394,5.015411145560269,4.020281398085595,-0.025246560941651452,-1.2948642607480711,1406.593407,0.26635188,0.026562767,0.1594878,0.004642489,0.19220833,0.34208465,0.008662062,Sad,308,270,389,267,0,1
1295549,2024-10-18,11:51:37,1729219897581,4.987498277755094,3.9764913733097895,-0.030491258152096634,-1.571243258691301,1326.739927,0.26265457,0.02555394,0.157397,0.004589318,0.1952741,0.3461222,0.008408864,Sad,309,270,390,268,0,0
1315208,2024-10-18,11:51:38,1729219898171,4.954428629256076,3.9246113322761444,-0.035534992615660954,-1.8370321538357963,1354.578755,0.2532524,0.023145415,0.15254931,0.004261319,0.20934112,0.34932932,0.008121124,Sad,310,270,393,267,1,1
1361079,2024-10-18,11:51:39,1729219899609,4.916428292523772,3.864995971410644,-0.040248091701523325,-2.0853976076056675,1357.509158,0.26085442,0.027045067,0.16662507,0.006268548,0.1913164,0.33755997,0.010330526,Sad,312,271,393,269,0,0
1400397,2024-10-18,11:51:40,1729219900778,4.873932445853029,3.798328003376357,-0.04448478652909049,-2.3086580598396464,1411.721612,0.23221903,0.01827224,0.14976351,0.003682081,0.2496302,0.33651397,0.00991896,Sad,310,269,393,266,1,1
1406950,2024-10-18,11:51:40,1729219900986,4.827458719465591,3.7254194923579154,-0.04819982707247261,-2.5044289769201518,1358.974359,0.27022213,0.026239466,0.16774313,0.004037986,0.19732381,0.322855,0.011578543,Sad,311,271,394,268,1,1
1420056,2024-10-18,11:51:41,1729219901381,4.777532791708084,3.6470951285298825,-0.05138918926922509,-2.6724983034507575,1445.421245,0.24653734,0.022021981,0.15715839,0.004530164,0.21535972,0.3448318,0.009560591,Sad,319,271,402,270,0,1
1426609,2024-10-18,11:51:41,1729219901576,4.724680340927141,3.564179602066835,-0.054052873119348366,-2.8128660394314866,1384.615385,0.15646374,0.007714415,0.116616495,0.004321302,0.3907966,0.31715876,0.006928627,Neutral,320,272,400,272,0,0
1433162,2024-10-18,11:51:41,1729219901780,4.669427045469387,3.4774976031433362,-0.05619087862284333,-2.9255321848623863,1336.263736,0.11580409,0.004552867,0.094997756,0.004769393,0.5043634,0.26905,0.006462436,Neutral,315,270,398,268,1,1
1452821,2024-10-18,11:51:42,1729219902373,4.612298583681454,3.3878738219339604,-0.05781827102337944,-3.011290630559658,1352.380952,0.22063957,0.019227475,0.16334064,0.006473658,0.25537026,0.32060918,0.014339152,Sad,311,267,394,264,1,1
1459374,2024-10-18,11:51:42,1729219902574,4.553790503422628,3.2960856795617244,-0.059010376539314624,-3.074110830604876,1477.655678,0.2225224,0.02002869,0.16901001,0.006862741,0.2517506,0.31341514,0.016410545,Sad,310,267,393,263,1,1
1465927,2024-10-18,11:51:42,1729219902775,4.494277830602825,3.202721520943439,-0.059842521389001035,-3.117962239079309,1411.721612,0.22498862,0.020062955,0.16429871,0.006537643,0.24532911,0.324994,0.013788949,Sad,308,268,391,264,1,1
1472480,2024-10-18,11:51:42,1729219902984,4.434105460644626,3.108322421944376,-0.06032977081611168,-3.143638746799346,1355.311355,0.22728859,0.020036673,0.1622598,0.006023689,0.24362642,0.32771257,0.013052195,Sad,309,268,392,265,1,1
1485586,2024-10-18,11:51:43,1729219903387,4.373618288970602,3.01342945842979,-0.06047212482064834,-3.1511403537650815,1453.479853,0.2461857,0.023527198,0.15822703,0.005640143,0.21578814,0.34088668,0.009745093,Sad,311,268,393,265,1,1
1498692,2024-10-18,11:51:43,1729219903774,4.3131612110033295,2.9185837062649473,-0.060269583402608795,-3.1404670599763977,1317.216117,0.26776868,0.029010002,0.16958138,0.006292101,0.1849117,0.33189204,0.010544012,Sad,311,269,390,266,0,0
