timestamp,date,time,time(ms),GSR,GSR_z,SCR,SCR_z,PPG,Angry,Disgust,Fear,Happy,Neutral,Sad,Surprise,Emotion,Leye_X,Leye_Y,Reye_X,Reye_Y,Leye_open,Reye_open
12181564,2024-10-16,16:08:37,1729062517810,1.212492502,-1.989128854,0.0,-0.008785948,0.732600733,0.22172524,0.025474513,0.21476342,0.05226986,0.15748177,0.28757802,0.040707253,Sad,215,111,317,109,1,1
12214329,2024-10-16,16:08:38,1729062518419,1.20034440342678,-2.031197368721493,0.0031009464321478664,0.23575729755028127,0.732600733,0.058463383,0.001621716,0.058373258,0.007152638,0.70600164,0.16205461,0.00633265,Neutral,332,126,424,131,1,1
12220882,2024-10-16,16:08:38,1729062518595,1.203445349858928,-2.022713484004867,0.0028472954998305378,0.21515078217920394,0.732600733,0.07732003,0.002028284,0.05839338,0.003612831,0.6314282,0.22449473,0.002722565,Neutral,330,162,423,161,0,0
12227435,2024-10-16,16:08:38,1729062518801,1.2060389944264411,-2.0156175273386805,0.002231803231436902,0.1651483998754578,0.732600733,0.071298055,0.002031026,0.06174874,0.006478968,0.64821017,0.2059684,0.004264644,Neutral,313,174,403,169,0,0
12233988,2024-10-16,16:08:39,1729062519001,1.2079089563218017,-2.0105014953491387,0.0014116416428382461,0.09851875168996681,1131.135531,0.11163075,0.005173122,0.101963006,0.012655711,0.4892217,0.2711618,0.008193968,Neutral,314,160,402,160,0,0
12240541,2024-10-16,16:08:39,1729062519204,1.2088622777121176,-2.0078933017055833,0.00039852222134795223,0.01621327486420526,1229.304029,0.21402293,0.02157753,0.24255249,0.015390628,0.18969634,0.23063816,0.08612191,Fear,314,166,405,167,0,0
12247094,2024-10-16,16:08:39,1729062519403,1.2087060007644976,-2.008320860077353,-0.0007841065333618058,-0.07986308247288064,1325.274725,0.11381368,0.005374012,0.10683753,0.013527204,0.47284856,0.27787128,0.00972778,Neutral,304,179,397,178,0,0
12253647,2024-10-16,16:08:39,1729062519867,1.207294064645394,-2.0121837785520262,-0.002008487553904259,-0.1793313796691995,1326.007326,0.07876784,0.003472897,0.08206545,0.026089307,0.60090435,0.19812045,0.010579699,Neutral,268,171,354,162,1,1
12260200,2024-10-16,16:08:39,1729062519955,1.2046890256566891,-2.0193109092348935,-0.003104805496791596,-0.2683958760434256,1296.703297,0.18147244,0.020000372,0.22199512,0.050426014,0.2124696,0.2449664,0.06867013,Sad,264,168,350,160,1,1
12266753,2024-10-16,16:08:40,1729062520857,1.2010844536518108,-2.0291726640285694,-0.003997039017226256,-0.3408806234301443,1375.091575,0.047760557,0.001612853,0.066919215,0.02262489,0.7185661,0.12346641,0.019049995,Neutral,296,155,382,152,1,1
12273306,2024-10-16,16:08:40,1729062520945,1.1966949476222366,-2.0411819211804416,-0.004674673546182895,-0.3959314218220403,1334.065934,0.046638023,0.001697628,0.06921631,0.03060459,0.71107185,0.11772771,0.02304388,Neutral,301,155,386,153,1,1
12279859,2024-10-16,16:08:41,1729062521024,1.191735106559445,-2.0547515589378946,-0.005137709083661068,-0.4335482712190775,1309.157509,0.042886745,0.001402368,0.06057082,0.024407653,0.74161696,0.11168354,0.017431973,Neutral,303,154,388,153,1,1
12286412,2024-10-16,16:08:41,1729062521101,1.1864195294549145,-2.069294455548314,-0.005366336995390242,-0.4521219249181326,1403.663004,0.063047454,0.002612062,0.07860175,0.034916837,0.64421934,0.15920411,0.0173984,Neutral,309,152,393,152,1,1
12312624,2024-10-16,16:08:41,1729062521400,1.1810024325686646,-2.0841151003054397,-0.005259358746435128,-0.4434310484000576,1405.128205,0.06894021,0.004343478,0.105575636,0.09841663,0.52749383,0.15192707,0.043303203,Neutral,302,129,390,127,1,1
12319177,2024-10-16,16:08:41,1729062521603,1.1759008119620442,-2.0980726329625106,-0.004706954347539094,-0.39855390313232,1296.703297,0.06299606,0.004784292,0.113443956,0.1634122,0.4542122,0.12566291,0.0754884,Neutral,289,80,389,79,1,1
12338836,2024-10-16,16:08:42,1729062522197,1.1715885238735864,-2.1098706294154894,-0.0036785383465297583,-0.31500573739505183,1364.102564,0.11849842,0.006549974,0.123927794,0.01590603,0.46057367,0.2579627,0.016581386,Neutral,294,99,404,94,1,1
12345389,2024-10-16,16:08:42,1729062522401,1.1685437352689847,-2.118200871834429,-0.0021719553798262847,-0.19261145018486653,1339.194139,0.11178185,0.003222181,0.070117705,0.002016651,0.51238555,0.2984751,0.002001017,Neutral,315,159,419,154,0,0
12351942,2024-10-16,16:08:42,1729062522606,1.1672446131139338,-2.121755142389381,-0.0001872054474286733,-0.03137104150176399,1403.663004,0.10516658,0.003377632,0.07398937,0.004068383,0.52633506,0.28427848,0.002784394,Neutral,304,162,407,159,0,0
12358495,2024-10-16,16:08:42,1729062522814,1.1681693243741273,-2.119225223250399,0.002275711450662965,0.16871548865424676,1350.915751,0.19311708,0.016464353,0.18257137,0.011395633,0.26749155,0.30002472,0.028935265,Sad,248,159,352,154,0,0
12365048,2024-10-16,16:08:45,1729062525114,1.1717960360152597,-2.1093028965875353,0.005213653084547132,0.407392866595925,1262.271062,0.07076922,0.005901486,0.074744925,0.1846559,0.4901513,0.16273153,0.011045648,Neutral,306,120,441,139,1,1
12371601,2024-10-16,16:08:45,1729062525220,1.1785966305432216,-2.090697138235307,0.00850023868833405,0.6743939619361521,1452.014652,0.07028284,0.004408494,0.074123375,0.08470952,0.5882265,0.16801433,0.010234968,Neutral,297,120,431,137,1,1
12378154,2024-10-16,16:08:45,1729062525308,1.1887965133919278,-2.0627912610765136,0.011546268783685698,0.9218524096823729,1369.96337,0.09159867,0.006938445,0.09221762,0.0855151,0.5100385,0.2027569,0.010934861,Neutral,293,120,427,136,1,1
12384707,2024-10-16,16:08:45,1729062525402,1.201689168110593,-2.0275182246930177,0.013694551824184331,1.096378192383135,1312.087912,0.053729657,0.004424926,0.060317956,0.2691881,0.47195095,0.12839915,0.011989369,Neutral,273,128,407,140,1,1
12391260,2024-10-16,16:08:45,1729062525486,1.2161856170402965,-1.987857364948698,0.014733716958841847,1.1807996140778063,1438.827839,0.0794108,0.007447766,0.069695964,0.21144885,0.42833072,0.1975481,0.006117873,Neutral,269,132,402,144,0,0
12397813,2024-10-16,16:08:45,1729062525566,1.2311566020282767,-1.946898221180325,0.014643623940738038,1.173480487964521,1339.194139,0.10465707,0.012166499,0.0810276,0.20826988,0.34787533,0.24113066,0.004872962,Neutral,259,136,394,146,0,0
12404366,2024-10-16,16:08:45,1729062525676,1.2454728649217726,-1.9077303327246684,0.013424272769872347,1.0744208140432343,1316.483516,0.09487038,0.010265758,0.08169901,0.22557192,0.37400863,0.20649941,0.007084829,Neutral,257,136,391,145,1,1
12410919,2024-10-16,16:08:45,1729062525788,1.2580051475680214,-1.8734432389185018,0.011075663446244444,0.8836205923139188,1346.520147,0.09765759,0.009506576,0.08578203,0.15014414,0.42713493,0.22299623,0.006778462,Neutral,258,137,393,146,1,1
12417472,2024-10-16,16:08:45,1729062525873,1.2676241918142614,-1.8471264790985964,0.007732914792387469,0.6120568299100146,1453.479853,0.0810753,0.00507145,0.08175442,0.06856769,0.55929947,0.19492298,0.009308634,Neutral,265,140,401,150,1,1
12424025,2024-10-16,16:08:45,1729062525968,1.2734709771527963,-1.8311302489603567,0.004092879451329634,0.3163415982666552,1356.776557,0.14554875,0.017297974,0.10687715,0.087105885,0.30270883,0.33619773,0.004263624,Sad,265,152,403,162,0,0
12430578,2024-10-16,16:08:46,1729062526058,1.2758099507169207,-1.8247310471336025,0.0009374441875552586,0.05999511189119809,1391.941392,0.15117735,0.010367315,0.1031359,0.014100805,0.33846983,0.37997442,0.002774402,Sad,264,161,403,170,0,0
12443684,2024-10-16,16:08:46,1729062526196,1.2753458655279069,-1.8260007386063313,-0.0014919795245831313,-0.13737044324269634,1230.03663,0.14633662,0.010882159,0.11535328,0.02332153,0.31666633,0.382571,0.004869052,Sad,289,209,422,217,0,0
12450237,2024-10-16,16:08:46,1729062526311,1.2728259916677545,-1.832894865866429,-0.0031741331547213703,-0.27402803136696063,1183.882784,0.14349985,0.009533742,0.11684013,0.019036457,0.32872596,0.37661743,0.005746343,Sad,298,216,431,227,0,0
12456790,2024-10-16,16:08:46,1729062526406,1.2689975992184641,-1.8433689714017782,-0.004049273582830248,-0.3451241417534818,1503.296703,0.13536476,0.009930749,0.12198369,0.03372243,0.33434966,0.35660294,0.008045672,Sad,339,236,463,252,0,0
12463343,2024-10-16,16:08:46,1729062526503,1.264727444502094,-1.855051695089059,-0.0038112579429315785,-0.3257878322145411,1391.941392,0.19067003,0.020688543,0.17772104,0.047741957,0.1980333,0.34183165,0.023313565,Sad,407,253,506,275,0,1
12496108,2024-10-16,16:08:47,1729062527026,1.261375083332601,-1.8642234258212063,-0.0021242343057276125,-0.18873460637453757,1306.959707,0.14391324,0.011753881,0.12657681,0.03553337,0.31142733,0.3629638,0.007831533,Sad,493,223,592,248,0,0
12502661,2024-10-16,16:08:47,1729062527235,1.2604789758906387,-1.866675087724328,0.0011086767779594497,0.07390598922942539,1459.340659,0.1685951,0.023840627,0.132156,0.11380573,0.23374115,0.31959367,0.008267767,Sad,391,133,509,142,0,0
12509214,2024-10-16,16:08:47,1729062527440,1.2635924368885199,-1.8581569643856286,0.005573062775740101,0.43659118752626797,1350.915751,0.05853451,0.003940053,0.068223625,0.14690247,0.57131046,0.13690934,0.014179581,Neutral,337,103,457,100,1,1
12646827,2024-10-16,16:08:52,1729062532332,1.271625101442119,-1.8361803835154902,0.009659724696515437,0.7685902104255827,1481.318681,0.029827429,0.00389157,0.020327589,0.8761296,0.029137801,0.0372828,0.003403137,Happy,349,248,487,238,0,0
12653380,2024-10-16,16:08:52,1729062532415,1.2829118862815507,-1.8053008493170295,0.011759463549186222,0.9391722798369351,1431.501832,0.027896026,0.003418396,0.022336239,0.8779252,0.029825425,0.03238845,0.006210277,Happy,352,235,493,225,0,0
12659933,2024-10-16,16:08:52,1729062532498,1.2951440285404914,-1.7718349101165431,0.011555103897916918,0.9225701713540828,1347.985348,0.02269889,0.002629182,0.020515803,0.8941287,0.027326591,0.024054613,0.008646235,Happy,395,192,525,182,0,0
12666486,2024-10-16,16:08:52,1729062532577,1.3060220940773846,-1.742073591766073,0.00925932776740046,0.7360621002429724,1345.787546,0.012161047,0.001357663,0.010520062,0.93724835,0.020088067,0.014226371,0.004398475,Happy,409,187,536,177,0,0
12673039,2024-10-16,16:08:52,1729062532669,1.3136626840752923,-1.7211696883521859,0.0058422580334218654,0.458460518596972,1421.245421,0.013468115,0.001529502,0.011329836,0.93482167,0.019144287,0.015411721,0.004294833,Happy,451,179,562,170,0,1
