2025-01-17,14:15:46,event1 start
2025-01-17,14:17:16,event2 start
2025-01-17,14:17:58,event2 end
2025-01-17,14:19:06,event3 start
2025-01-17,14:19:29,event3 end
2025-01-17,14:20:53,event4 start
2025-01-17,14:21:11,event4 end
2025-01-17,14:21:45,event5 start
2025-01-17,14:23:36,event5 end
2025-01-17,14:25:10,event6 start
2025-01-17,14:25:57,event6 end
2025-01-17,14:26:39,event7 start
2025-01-17,14:27:25,event7 end
2025-01-17,14:29:09,event8 start
2025-01-17,14:30:15,event8 end
2025-01-17,14:30:05,event9 start
2025-01-17,14:30:50,event9 end
2025-01-17,14:31:29,event10 start
2025-01-17,14:31:39,event10 end
2025-01-17,14:31:47,event11 start
2025-01-17,14:33:17,event11 end
2025-01-17,14:33:18,event12 start
2025-01-17,14:34:12,event12 end
2025-01-17,14:34:21,event13 start
2025-01-17,14:34:42,event13 end
2025-01-17,14:35:44,event14 start
2025-01-17,14:35:59,event14 end
2025-01-17,14:36:21,event15 start
2025-01-17,14:37:07,event15 end
2025-01-17,14:37:33,event16 start
2025-01-17,14:37:53,event16 end
2025-01-17,14:38:10,event17 start
2025-01-17,14:38:27,event17 end
2025-01-17,14:38:42,the end
