2025-01-16,16:51:15,event1 start
2025-01-16,16:52:22,event2 start
2025-01-16,16:53:17,event2 end
2025-01-16,16:53:23,event3 start
2025-01-16,16:53:44,event3 end
2025-01-16,16:54:41,event4 start
2025-01-16,16:55:00,event4 end
2025-01-16,16:55:21,event5 start
2025-01-16,16:56:53,event5 end
2025-01-16,16:58:53,event6 start
2025-01-16,16:59:34,event6 end
2025-01-16,17:00:29,event7 start
2025-01-16,17:00:32,event7 start
2025-01-16,17:01:15,event7 end
2025-01-16,17:02:50,event8 start
2025-01-16,17:03:28,event8 end
2025-01-16,17:03:18,event9 start
2025-01-16,17:03:50,event9 end
2025-01-16,17:04:22,event10 start
2025-01-16,17:04:32,event10 end
2025-01-16,17:04:40,event11 start
2025-01-16,17:05:46,event11 end
2025-01-16,17:05:47,event12 start
2025-01-16,17:06:18,event12 end
2025-01-16,17:06:24,event13 start
2025-01-16,17:07:39,event14 start
2025-01-16,17:07:55,event14 end
2025-01-16,17:08:17,event15 start
2025-01-16,17:08:57,event15 end
2025-01-16,17:09:15,event16 start
2025-01-16,17:09:34,event16 end
2025-01-16,17:09:52,event17 start
2025-01-16,17:10:04,event17 end
2025-01-16,17:10:16,the end
