2025-01-16,11:49:52,event1 start
2025-01-16,11:50:53,event2 start
2025-01-16,11:51:42,event2 end
2025-01-16,11:51:47,event3 start
2025-01-16,11:52:07,event3 end
2025-01-16,11:53:01,event4 start
2025-01-16,11:53:19,event4 end
2025-01-16,11:53:44,event5 start
2025-01-16,11:55:10,event5 end
2025-01-16,11:56:37,event6 start
2025-01-16,11:57:19,event6 end
2025-01-16,11:57:21,event7 start
2025-01-16,11:58:01,event7 end
2025-01-16,11:59:18,event8 start
2025-01-16,12:00:23,event8 end
2025-01-16,12:00:13,event9 start
2025-01-16,12:00:46,event9 end
2025-01-16,12:01:19,event10 start
2025-01-16,12:01:29,event10 end
2025-01-16,12:01:33,event11 start
2025-01-16,12:02:30,event11 end
2025-01-16,12:02:30,event12 start
2025-01-16,12:03:22,event12 end
2025-01-16,12:03:28,event13 start
2025-01-16,12:04:19,event13 end
2025-01-16,12:04:36,event14 start
2025-01-16,12:04:51,event14 end
2025-01-16,12:05:10,event15 start
2025-01-16,12:05:51,event15 end
2025-01-16,12:06:03,event16 start
2025-01-16,12:06:23,event16 end
2025-01-16,12:06:36,event17 start
2025-01-16,12:06:49,event17 end
2025-01-16,12:07:01,the end
