2025-01-20,16:11:58,event1 start
2025-01-20,16:13:03,event2 start
2025-01-20,16:13:44,event2 end
2025-01-20,16:14:14,event3 start
2025-01-20,16:14:34,event3 end
2025-01-20,16:15:37,event4 start
2025-01-20,16:15:55,event4 end
2025-01-20,16:16:21,event5 start
2025-01-20,16:17:41,event5 end
2025-01-20,16:19:17,event6 start
2025-01-20,16:20:03,event7 start
2025-01-20,16:20:53,event7 end
2025-01-20,16:22:12,event8 start
2025-01-20,16:23:15,event8 end
2025-01-20,16:23:05,event9 start
2025-01-20,16:23:42,event9 end
2025-01-20,16:24:19,event10 start
2025-01-20,16:24:29,event10 end
2025-01-20,16:24:35,event11 start
2025-01-20,16:25:40,event11 end
2025-01-20,16:25:40,event12 start
2025-01-20,16:26:33,event12 end
2025-01-20,16:26:42,event13 start
2025-01-20,16:27:34,event13 end
2025-01-20,16:27:50,event14 start
2025-01-20,16:28:07,event14 end
2025-01-20,16:28:21,event15 start
2025-01-20,16:29:06,event15 end
2025-01-20,16:29:13,event16 start
2025-01-20,16:29:28,event16 end
2025-01-20,16:29:42,event17 start
2025-01-20,16:29:54,event17 end
2025-01-20,16:30:06,the end
