2025-01-20,14:36:44,event1 start
2025-01-20,14:37:38,event2 start
2025-01-20,14:38:19,event2 end
2025-01-20,14:38:42,event3 start
2025-01-20,14:39:02,event3 end
2025-01-20,14:40:01,event4 start
2025-01-20,14:40:18,event4 end
2025-01-20,14:40:39,event5 start
2025-01-20,14:42:03,event5 end
2025-01-20,14:43:36,event6 start
2025-01-20,14:44:23,event6 end
2025-01-20,14:44:39,event7 start
2025-01-20,14:45:25,event7 end
2025-01-20,14:46:37,event8 start
2025-01-20,14:47:15,event8 end
2025-01-20,14:47:05,event9 start
2025-01-20,14:47:37,event9 end
2025-01-20,14:48:14,event10 start
2025-01-20,14:48:24,event10 end
2025-01-20,14:48:26,event11 start
2025-01-20,14:49:26,event11 end
2025-01-20,14:49:27,event12 start
2025-01-20,14:49:59,event12 end
2025-01-20,14:50:08,event13 start
2025-01-20,14:50:38,event13 end
2025-01-20,14:51:14,event14 start
2025-01-20,14:51:31,event14 end
2025-01-20,14:51:45,event15 start
2025-01-20,14:52:30,event15 end
2025-01-20,14:52:37,event16 start
2025-01-20,14:52:50,event16 end
2025-01-20,14:53:03,event17 start
2025-01-20,14:53:14,event17 end
2025-01-20,14:53:24,the end
