2024-10-14,17:51:55,event1 start
2024-10-14,17:52:47,event1 end
2024-10-14,17:53:11,event2 start
2024-10-14,17:54:42,event2 end
2024-10-14,17:54:54,event3 start
2024-10-14,17:55:16,event3 end
2024-10-14,17:56:34,event4 start
2024-10-14,17:56:53,event4 end
2024-10-14,17:57:26,event5 start
2024-10-14,17:58:58,event5 end
2024-10-14,18:00:45,event6 start
2024-10-14,18:01:30,event6 end
2024-10-14,18:02:06,event7 start
2024-10-14,18:02:53,event7 end
2024-10-14,18:03:58,event8 start
2024-10-14,18:05:11,event8 end
2024-10-14,18:05:00,event9 start
2024-10-14,18:05:34,event9 end
2024-10-14,18:06:09,event10 start
2024-10-14,18:06:19,event10 end
2024-10-14,18:06:28,event11 start
2024-10-14,18:07:41,event11 end
2024-10-14,18:07:42,event12 start
2024-10-14,18:08:40,event12 end
2024-10-14,18:08:51,event13 start
2024-10-14,18:09:33,event13 end
2024-10-14,18:10:06,event14 start
2024-10-14,18:10:29,event14 end
2024-10-14,18:10:38,event15 start
2024-10-14,18:11:22,event15 end
2024-10-14,18:11:41,event16 start
2024-10-14,18:12:10,event16 end
2024-10-14,18:12:39,event17 start
2024-10-14,18:13:14,event17 end
