2024-10-18,16:14:09,event1 start
2024-10-18,16:15:05,event1 end
2024-10-18,16:15:20,event2 start
2024-10-18,16:16:08,event2 end
2024-10-18,16:16:55,event3 start
2024-10-18,16:17:18,event3 end
2024-10-18,16:18:22,event4 start
2024-10-18,16:18:40,event4 end
2024-10-18,16:19:08,event5 start
2024-10-18,16:20:37,event5 end
2024-10-18,16:22:04,event6 start
2024-10-18,16:22:54,event6 end
2024-10-18,16:23:07,event7 start
2024-10-18,16:23:57,event7 end
2024-10-18,16:25:51,event8 start
2024-10-18,16:27:00,event8 end
2024-10-18,16:26:49,event9 start
2024-10-18,16:27:28,event9 end
2024-10-18,16:28:12,event10 start
2024-10-18,16:28:23,event10 end
2024-10-18,16:28:27,event11 start
2024-10-18,16:29:45,event11 end
2024-10-18,16:29:45,event12 start
2024-10-18,16:30:20,event12 end
2024-10-18,16:30:51,event13 start
2024-10-18,16:31:17,event13 end
2024-10-18,16:32:22,event14 start
2024-10-18,16:32:39,event14 end
2024-10-18,16:32:58,event15 start
2024-10-18,16:33:47,event15 end
2024-10-18,16:33:58,event16 start
2024-10-18,16:34:24,event16 end
2024-10-18,16:34:47,event17 start
2024-10-18,16:35:07,event17 end
