2024-10-15,15:13:41,event1 start
2024-10-15,15:14:32,event1 end
2024-10-15,15:14:56,event2 start
2024-10-15,15:16:06,event2 end
2024-10-15,15:16:18,event3 start
2024-10-15,15:16:42,event3 end
2024-10-15,15:17:59,event4 start
2024-10-15,15:18:19,event4 end
2024-10-15,15:18:52,event5 start
2024-10-15,15:20:29,event5 end
2024-10-15,15:21:52,event6 start
2024-10-15,15:22:36,event6 end
2024-10-15,15:22:52,event7 start
2024-10-15,15:23:36,event7 end
2024-10-15,15:24:55,event8 start
2024-10-15,15:26:09,event8 end
2024-10-15,15:25:58,event9 start
2024-10-15,15:26:34,event9 end
2024-10-15,15:27:10,event10 start
2024-10-15,15:27:21,event10 end
2024-10-15,15:27:30,event11 start
2024-10-15,15:29:03,event11 end
2024-10-15,15:29:04,event12 start
2024-10-15,15:30:04,event12 end
2024-10-15,15:31:19,event14 start
2024-10-15,15:31:39,event14 end
2024-10-15,15:31:54,event15 start
2024-10-15,15:32:37,event15 end
2024-10-15,15:32:58,event16 start
2024-10-15,15:33:26,event16 end
2024-10-15,15:33:57,event17 start
2024-10-15,15:34:22,event17 end
