2024-10-14,10:57:06,event1 start
2024-10-14,10:57:59,event1 end
2024-10-14,10:58:10,event2 start
2024-10-14,10:59:07,event2 end
2024-10-14,10:59:13,event3 start
2024-10-14,10:59:34,event3 end
2024-10-14,11:00:22,event4 start
2024-10-14,11:00:40,event4 end
2024-10-14,11:01:03,event5 start
2024-10-14,11:02:32,event5 end
2024-10-14,11:04:11,event6 start
2024-10-14,11:04:57,event6 end
2024-10-14,11:05:05,event7 start
2024-10-14,11:05:51,event7 end
2024-10-14,11:07:04,event8 start
2024-10-14,11:08:16,event8 end
2024-10-14,11:08:05,event9 start
2024-10-14,11:08:46,event9 end
2024-10-14,11:09:21,event10 start
2024-10-14,11:09:32,event10 end
2024-10-14,11:09:35,event11 start
2024-10-14,11:10:58,event11 end
2024-10-14,11:10:59,event12 start
2024-10-14,11:11:59,event12 end
2024-10-14,11:12:08,event13 start
2024-10-14,11:12:51,event13 end
2024-10-14,11:13:20,event14 start
2024-10-14,11:13:38,event14 end
2024-10-14,11:13:56,event15 start
2024-10-14,11:14:39,event15 end
2024-10-14,11:14:55,event16 start
2024-10-14,11:15:05,event16 end
2024-10-14,11:15:18,event17 start
2024-10-14,11:15:28,event17 end
