2025-01-16,11:19:40,event1 start
2025-01-16,11:20:46,event2 start
2025-01-16,11:21:27,event2 end
2025-01-16,11:22:02,event3 start
2025-01-16,11:22:24,event3 end
2025-01-16,11:23:29,event4 start
2025-01-16,11:23:46,event4 end
2025-01-16,11:24:17,event5 start
2025-01-16,11:25:47,event5 end
2025-01-16,11:27:25,event6 start
2025-01-16,11:28:12,event6 end
2025-01-16,11:28:22,event7 start
2025-01-16,11:29:08,event7 end
2025-01-16,11:30:38,event8 start
2025-01-16,11:31:46,event8 end
2025-01-16,11:31:36,event9 start
2025-01-16,11:32:12,event9 end
2025-01-16,11:32:56,event10 start
2025-01-16,11:33:06,event10 end
2025-01-16,11:33:14,event11 start
2025-01-16,11:34:22,event11 end
2025-01-16,11:34:22,event12 start
2025-01-16,11:35:16,event12 end
2025-01-16,11:35:24,event13 start
2025-01-16,11:35:51,event13 end
2025-01-16,11:36:43,event14 start
2025-01-16,11:36:57,event14 end
2025-01-16,11:37:16,event15 start
2025-01-16,11:38:01,event15 end
2025-01-16,11:38:12,event16 start
2025-01-16,11:38:29,event16 end
2025-01-16,11:38:44,event17 start
2025-01-16,11:38:59,event17 end
2025-01-16,11:39:17,the end
