2025-01-15,16:03:11,event1 start
2025-01-15,16:04:28,event2 start
2025-01-15,16:05:09,event2 end
2025-01-15,16:05:37,event3 start
2025-01-15,16:05:58,event3 end
2025-01-15,16:07:04,event4 start
2025-01-15,16:07:23,event4 end
2025-01-15,16:07:53,event5 start
2025-01-15,16:09:23,event5 end
2025-01-15,16:11:13,event6 start
2025-01-15,16:12:00,event6 end
2025-01-15,16:12:17,event7 start
2025-01-15,16:13:03,event7 end
2025-01-15,16:14:42,event8 start
2025-01-15,16:15:47,event8 end
2025-01-15,16:15:37,event9 start
2025-01-15,16:16:15,event9 end
2025-01-15,16:17:05,event10 start
2025-01-15,16:17:15,event10 end
2025-01-15,16:17:24,event11 start
2025-01-15,16:18:38,event11 end
2025-01-15,16:18:38,event12 start
2025-01-15,16:19:33,event12 end
2025-01-15,16:19:40,event13 start
2025-01-15,16:20:12,event13 end
2025-01-15,16:21:06,event14 start
2025-01-15,16:21:20,event14 end
2025-01-15,16:21:45,event15 start
2025-01-15,16:22:31,event15 end
2025-01-15,16:22:56,event16 start
2025-01-15,16:23:11,event16 end
2025-01-15,16:23:30,event17 start
2025-01-15,16:23:43,event17 end
2025-01-15,16:24:01,the end
