2025-01-20,18:08:01,event1 start
2025-01-20,18:08:53,event2 start
2025-01-20,18:09:34,event2 end
2025-01-20,18:09:50,event3 start
2025-01-20,18:10:10,event3 end
2025-01-20,18:11:11,event4 start
2025-01-20,18:11:28,event4 end
2025-01-20,18:11:59,event5 start
2025-01-20,18:13:26,event5 end
2025-01-20,18:14:49,event6 start
2025-01-20,18:15:30,event7 start
2025-01-20,18:16:16,event7 end
2025-01-20,18:17:18,event8 start
2025-01-20,18:18:22,event8 end
2025-01-20,18:18:12,event9 start
2025-01-20,18:18:38,event9 end
2025-01-20,18:19:10,event10 start
2025-01-20,18:19:20,event10 end
2025-01-20,18:19:25,event11 start
2025-01-20,18:20:21,event11 end
2025-01-20,18:20:22,event12 start
2025-01-20,18:21:17,event12 end
2025-01-20,18:21:22,event13 start
2025-01-20,18:22:27,event14 start
2025-01-20,18:22:48,event14 end
2025-01-20,18:22:56,event15 start
2025-01-20,18:23:41,event15 end
2025-01-20,18:23:45,event16 start
2025-01-20,18:23:58,event16 end
2025-01-20,18:24:09,event17 start
2025-01-20,18:24:20,event17 end
2025-01-20,18:24:30,the end
