2025-01-17,14:51:26,event1 start
2025-01-17,14:52:28,event2 start
2025-01-17,14:53:42,event2 end
2025-01-17,14:54:00,event3 start
2025-01-17,14:54:21,event3 end
2025-01-17,14:55:37,event4 start
2025-01-17,14:55:56,event4 end
2025-01-17,14:56:33,event5 start
2025-01-17,14:58:05,event5 end
2025-01-17,14:59:47,event6 start
2025-01-17,15:00:29,event6 end
2025-01-17,15:00:51,event7 start
2025-01-17,15:01:32,event7 end
2025-01-17,15:03:12,event8 start
2025-01-17,15:04:16,event8 end
2025-01-17,15:04:06,event9 start
2025-01-17,15:04:41,event9 end
2025-01-17,15:05:14,event10 start
2025-01-17,15:05:24,event10 end
2025-01-17,15:05:27,event11 start
2025-01-17,15:06:33,event11 end
2025-01-17,15:06:33,event12 start
2025-01-17,15:07:27,event12 end
2025-01-17,15:07:33,event13 start
2025-01-17,15:08:10,event13 end
2025-01-17,15:08:40,event14 start
2025-01-17,15:08:57,event14 end
2025-01-17,15:09:17,event15 start
2025-01-17,15:09:57,event15 end
2025-01-17,15:10:16,event16 start
2025-01-17,15:10:34,event16 end
2025-01-17,15:10:49,event17 start
2025-01-17,15:11:06,event17 end
2025-01-17,15:11:18,the end
