2024-10-14,17:18:49,event1 start
2024-10-14,17:19:49,event1 end
2024-10-14,17:20:03,event2 start
2024-10-14,17:20:55,event2 end
2024-10-14,17:21:46,event3 start
2024-10-14,17:22:07,event3 end
2024-10-14,17:23:05,event4 start
2024-10-14,17:23:23,event4 end
2024-10-14,17:23:46,event5 start
2024-10-14,17:25:20,event5 end
2024-10-14,17:26:36,event6 start
2024-10-14,17:27:25,event6 end
2024-10-14,17:27:48,event7 start
2024-10-14,17:28:37,event7 end
2024-10-14,17:30:22,event8 start
2024-10-14,17:31:34,event8 end
2024-10-14,17:31:23,event9 start
2024-10-14,17:32:01,event9 end
2024-10-14,17:32:40,event10 start
2024-10-14,17:32:50,event10 end
2024-10-14,17:33:02,event11 start
2024-10-14,17:34:33,event11 end
2024-10-14,17:34:34,event12 start
2024-10-14,17:35:32,event12 end
2024-10-14,17:35:41,event13 start
2024-10-14,17:36:09,event13 end
2024-10-14,17:36:51,event14 start
2024-10-14,17:37:07,event14 end
2024-10-14,17:37:30,event15 start
2024-10-14,17:38:18,event15 end
2024-10-14,17:38:46,event16 start
2024-10-14,17:39:09,event16 end
2024-10-14,17:39:35,event17 start
2024-10-14,17:40:03,event17 end
