2025-01-20,14:04:28,event1 start
2025-01-20,14:05:41,event2 start
2025-01-20,14:06:40,event2 end
2025-01-20,14:06:50,event3 start
2025-01-20,14:07:09,event3 end
2025-01-20,14:08:17,event4 start
2025-01-20,14:08:37,event4 end
2025-01-20,14:09:06,event5 start
2025-01-20,14:10:35,event5 end
2025-01-20,14:12:09,event6 start
2025-01-20,14:12:50,event6 end
2025-01-20,14:13:12,event7 start
2025-01-20,14:13:53,event7 end
2025-01-20,14:15:15,event8 start
2025-01-20,14:15:35,event8 end
2025-01-20,14:15:25,event9 start
2025-01-20,14:16:00,event9 end
2025-01-20,14:16:40,event10 start
2025-01-20,14:16:50,event10 end
2025-01-20,14:16:55,event11 start
2025-01-20,14:18:01,event11 end
2025-01-20,14:18:02,event12 start
2025-01-20,14:18:19,event12 end
2025-01-20,14:18:26,event13 start
2025-01-20,14:18:55,event13 end
2025-01-20,14:19:46,event14 start
2025-01-20,14:20:01,event14 end
2025-01-20,14:20:20,event15 start
2025-01-20,14:21:01,event15 end
2025-01-20,14:21:12,event16 start
2025-01-20,14:21:30,event16 end
2025-01-20,14:21:44,event17 start
2025-01-20,14:21:57,event17 end
2025-01-20,14:22:10,the end
