2025-01-21,15:35:40,event1 start
2025-01-21,15:36:56,event2 start
2025-01-21,15:37:37,event2 end
2025-01-21,15:38:03,event3 start
2025-01-21,15:38:22,event3 end
2025-01-21,15:39:22,event4 start
2025-01-21,15:39:39,event4 end
2025-01-21,15:40:09,event5 start
2025-01-21,15:41:29,event5 end
2025-01-21,15:43:17,event6 start
2025-01-21,15:44:03,event6 end
2025-01-21,15:44:21,event7 start
2025-01-21,15:45:07,event7 end
2025-01-21,15:47:27,event8 start
2025-01-21,15:48:35,event8 end
2025-01-21,15:48:25,event9 start
2025-01-21,15:48:57,event9 end
2025-01-21,15:49:31,event10 start
2025-01-21,15:49:41,event10 end
2025-01-21,15:49:44,event11 start
2025-01-21,15:50:39,event11 end
2025-01-21,15:50:39,event12 start
2025-01-21,15:51:33,event12 end
2025-01-21,15:51:42,event13 start
2025-01-21,15:52:17,event13 end
2025-01-21,15:52:52,event14 start
2025-01-21,15:53:11,event14 end
2025-01-21,15:53:22,event15 start
2025-01-21,15:54:08,event15 end
2025-01-21,15:54:16,event16 start
2025-01-21,15:54:35,event16 end
2025-01-21,15:54:50,event17 start
2025-01-21,15:55:09,event17 end
2025-01-21,15:55:25,the end
