2025-01-15,11:19:36,event1 start
2025-01-15,11:19:36,event1 start
2025-01-15,11:21:06,event2 start
2025-01-15,11:21:48,event2 end
2025-01-15,11:22:33,event3 start
2025-01-15,11:22:54,event3 end
2025-01-15,11:24:13,event4 start
2025-01-15,11:24:30,event4 end
2025-01-15,11:25:03,event5 start
2025-01-15,11:26:45,event5 end
2025-01-15,11:28:38,event6 start
2025-01-15,11:29:24,event6 end
2025-01-15,11:29:35,event7 start
2025-01-15,11:30:21,event7 end
2025-01-15,11:32:05,event8 start
2025-01-15,11:33:07,event8 end
2025-01-15,11:32:57,event9 start
2025-01-15,11:33:34,event9 end
2025-01-15,11:34:23,event10 start
2025-01-15,11:34:33,event10 end
2025-01-15,11:34:45,event11 start
2025-01-15,11:36:14,event11 end
2025-01-15,11:36:14,event12 start
2025-01-15,11:37:02,event12 end
2025-01-15,11:37:09,event13 start
2025-01-15,11:37:35,event13 end
2025-01-15,11:38:30,event14 start
2025-01-15,11:38:43,event14 end
2025-01-15,11:39:04,event15 start
2025-01-15,11:39:49,event15 end
2025-01-15,11:40:01,event16 start
2025-01-15,11:40:17,event16 end
2025-01-15,11:40:31,event17 start
2025-01-15,11:40:45,event17 end
2025-01-15,11:40:58,the end
