2025-01-15,16:35:06,event1 start
2025-01-15,16:36:25,event2 start
2025-01-15,16:37:25,event2 end
2025-01-15,16:37:35,event3 start
2025-01-15,16:37:54,event3 end
2025-01-15,16:39:05,event4 start
2025-01-15,16:39:21,event4 end
2025-01-15,16:39:54,event5 start
2025-01-15,16:41:28,event5 end
2025-01-15,16:43:21,event6 start
2025-01-15,16:44:02,event6 end
2025-01-15,16:44:34,event7 start
2025-01-15,16:45:15,event7 end
2025-01-15,16:46:46,event8 start
2025-01-15,16:47:23,event8 end
2025-01-15,16:47:13,event9 start
2025-01-15,16:47:49,event9 end
2025-01-15,16:48:41,event10 start
2025-01-15,16:48:51,event10 end
2025-01-15,16:49:02,event11 start
2025-01-15,16:50:18,event11 end
2025-01-15,16:50:18,event12 start
2025-01-15,16:50:45,event12 end
2025-01-15,16:50:53,event13 start
2025-01-15,16:51:30,event13 end
2025-01-15,16:52:23,event14 start
2025-01-15,16:52:53,event14 end
2025-01-15,16:53:04,event15 start
2025-01-15,16:53:44,event15 end
2025-01-15,16:54:09,event16 start
2025-01-15,16:54:24,event16 end
2025-01-15,16:54:41,event17 start
2025-01-15,16:54:55,event17 end
2025-01-15,16:55:11,the end
