2025-01-16,14:42:44,event1 start
2025-01-16,14:43:40,event2 start
2025-01-16,14:44:30,event2 end
2025-01-16,14:44:38,event3 start
2025-01-16,14:44:59,event3 end
2025-01-16,14:45:54,event4 start
2025-01-16,14:46:10,event4 end
2025-01-16,14:46:36,event5 start
2025-01-16,14:48:00,event5 end
2025-01-16,14:49:33,event6 start
2025-01-16,14:50:15,event6 end
2025-01-16,14:50:21,event7 start
2025-01-16,14:51:02,event7 end
2025-01-16,14:52:16,event8 start
2025-01-16,14:52:55,event8 end
2025-01-16,14:52:45,event9 start
2025-01-16,14:53:18,event9 end
2025-01-16,14:53:53,event10 start
2025-01-16,14:54:03,event10 end
2025-01-16,14:54:06,event11 start
2025-01-16,14:55:00,event11 end
2025-01-16,14:55:00,event12 start
2025-01-16,14:55:28,event12 end
2025-01-16,14:55:34,event13 start
2025-01-16,14:56:50,event14 start
2025-01-16,14:57:03,event14 end
2025-01-16,14:57:25,event15 start
2025-01-16,14:58:05,event15 end
2025-01-16,14:58:17,event16 start
2025-01-16,14:58:32,event16 end
2025-01-16,14:58:44,event17 start
2025-01-16,14:58:55,event17 end
2025-01-16,14:59:05,the end
