2024-10-14,10:20:51,event1 start
2024-10-14,10:21:47,event1 end
2024-10-14,10:22:23,event2 start
2024-10-14,10:23:13,event2 end
2024-10-14,10:24:00,event3 start
2024-10-14,10:24:24,event3 end
2024-10-14,10:25:49,event4 start
2024-10-14,10:26:07,event4 end
2024-10-14,10:26:41,event5 start
2024-10-14,10:28:13,event5 end
2024-10-14,10:30:11,event6 start
2024-10-14,10:31:04,event6 end
2024-10-14,10:34:13,event8 start
2024-10-14,10:35:27,event8 end
2024-10-14,10:35:16,event9 start
2024-10-14,10:36:01,event9 end
2024-10-14,10:36:55,event10 start
2024-10-14,10:37:06,event10 end
2024-10-14,10:37:21,event11 start
2024-10-14,10:38:58,event11 end
2024-10-14,10:38:58,event12 start
2024-10-14,10:39:57,event12 end
2024-10-14,10:40:04,event13 start
2024-10-14,10:40:36,event13 end
2024-10-14,10:41:30,event14 start
2024-10-14,10:41:48,event14 end
2024-10-14,10:42:12,event15 start
2024-10-14,10:43:01,event15 end
2024-10-14,10:43:26,event16 start
2024-10-14,10:43:37,event16 end
2024-10-14,10:43:58,event17 start
2024-10-14,10:44:10,event17 end
