2025-01-17,10:41:45,event1 start
2025-01-17,10:42:50,event2 start
2025-01-17,10:43:43,event2 end
2025-01-17,10:43:51,event3 start
2025-01-17,10:44:13,event3 end
2025-01-17,10:45:16,event4 start
2025-01-17,10:45:34,event4 end
2025-01-17,10:46:05,event5 start
2025-01-17,10:47:28,event5 end
2025-01-17,10:49:24,event6 start
2025-01-17,10:50:05,event6 end
2025-01-17,10:50:26,event7 start
2025-01-17,10:51:07,event7 end
2025-01-17,10:52:39,event8 start
2025-01-17,10:53:43,event8 end
2025-01-17,10:53:33,event9 start
2025-01-17,10:54:10,event9 end
2025-01-17,10:54:49,event10 start
2025-01-17,10:54:59,event10 end
2025-01-17,10:55:04,event11 start
2025-01-17,10:56:06,event11 end
2025-01-17,10:56:06,event12 start
2025-01-17,10:57:01,event12 end
2025-01-17,10:57:09,event13 start
2025-01-17,10:57:38,event13 end
2025-01-17,10:58:21,event14 start
2025-01-17,10:58:37,event14 end
2025-01-17,10:58:56,event15 start
2025-01-17,10:59:36,event15 end
2025-01-17,10:59:50,event16 start
2025-01-17,11:00:09,event16 end
2025-01-17,11:00:23,event17 start
2025-01-17,11:00:40,event17 end
2025-01-17,11:00:56,the end
