2025-01-17,19:34:24,event1 start
2025-01-17,19:35:47,event2 start
2025-01-17,19:36:30,event2 end
2025-01-17,19:37:12,event3 start
2025-01-17,19:37:30,event3 end
2025-01-17,19:38:43,event4 start
2025-01-17,19:39:00,event4 end
2025-01-17,19:39:27,event5 start
2025-01-17,19:41:04,event5 end
2025-01-17,19:42:43,event6 start
2025-01-17,19:43:35,event7 start
2025-01-17,19:44:21,event7 end
2025-01-17,19:46:09,event8 start
2025-01-17,19:47:21,event8 end
2025-01-17,19:47:11,event9 start
2025-01-17,19:47:44,event9 end
2025-01-17,19:48:29,event10 start
2025-01-17,19:48:39,event10 end
2025-01-17,19:48:45,event11 start
2025-01-17,19:50:03,event11 end
2025-01-17,19:50:04,event12 start
2025-01-17,19:51:04,event12 end
2025-01-17,19:51:11,event13 start
2025-01-17,19:51:56,event13 end
2025-01-17,19:52:19,event14 start
2025-01-17,19:52:37,event14 end
2025-01-17,19:52:50,event15 start
2025-01-17,19:53:35,event15 end
2025-01-17,19:53:49,event16 start
2025-01-17,19:54:07,event16 end
2025-01-17,19:54:22,event17 start
2025-01-17,19:54:35,event17 end
2025-01-17,19:54:45,the end
