2025-01-16,14:16:49,event1 start
2025-01-16,14:17:54,event2 start
2025-01-16,14:18:35,event2 end
2025-01-16,14:18:52,event3 start
2025-01-16,14:19:12,event3 end
2025-01-16,14:20:05,event4 start
2025-01-16,14:20:22,event4 end
2025-01-16,14:20:42,event5 start
2025-01-16,14:22:06,event5 end
2025-01-16,14:23:34,event6 start
2025-01-16,14:24:21,event6 end
2025-01-16,14:24:22,event7 start
2025-01-16,14:25:08,event7 end
2025-01-16,14:26:15,event8 start
2025-01-16,14:26:55,event8 end
2025-01-16,14:26:45,event9 start
2025-01-16,14:27:15,event9 end
2025-01-16,14:27:48,event10 start
2025-01-16,14:27:58,event10 end
2025-01-16,14:28:01,event11 start
2025-01-16,14:28:57,event11 end
2025-01-16,14:28:57,event12 start
2025-01-16,14:29:25,event12 end
2025-01-16,14:29:32,event13 start
2025-01-16,14:29:58,event13 end
2025-01-16,14:30:40,event14 start
2025-01-16,14:30:59,event14 end
2025-01-16,14:31:09,event15 start
2025-01-16,14:31:54,event15 end
2025-01-16,14:32:02,event16 start
2025-01-16,14:32:17,event16 end
2025-01-16,14:32:29,event17 start
2025-01-16,14:32:39,event17 end
2025-01-16,14:32:53,the end
