2024-10-15,10:49:32,event1 start
2024-10-15,10:50:20,event1 end
2024-10-15,10:50:33,event2 start
2024-10-15,10:51:30,event2 end
2024-10-15,10:51:38,event3 start
2024-10-15,10:52:00,event3 end
2024-10-15,10:53:01,event4 start
2024-10-15,10:53:20,event4 end
2024-10-15,10:53:46,event5 start
2024-10-15,10:55:18,event5 end
2024-10-15,10:57:03,event6 start
2024-10-15,10:57:48,event6 end
2024-10-15,11:00:11,event8 start
2024-10-15,11:01:30,event8 end
2024-10-15,11:01:18,event9 start
2024-10-15,11:01:50,event9 end
2024-10-15,11:02:24,event10 start
2024-10-15,11:02:35,event10 end
2024-10-15,11:02:39,event11 start
2024-10-15,11:03:50,event11 end
2024-10-15,11:03:50,event12 start
2024-10-15,11:04:53,event12 end
2024-10-15,11:05:01,event13 start
2024-10-15,11:05:56,event13 end
2024-10-15,11:06:12,event14 start
2024-10-15,11:06:32,event14 end
2024-10-15,11:06:44,event15 start
2024-10-15,11:07:26,event15 end
2024-10-15,11:07:43,event16 start
2024-10-15,11:08:00,event16 end
2024-10-15,11:08:13,event17 start
2024-10-15,11:08:27,event17 end
