2025-01-20,12:01:14,event1 start
2025-01-20,12:02:27,event2 start
2025-01-20,12:03:08,event2 end
2025-01-20,12:03:34,event3 start
2025-01-20,12:03:55,event3 end
2025-01-20,12:05:02,event4 start
2025-01-20,12:05:21,event4 end
2025-01-20,12:05:50,event5 start
2025-01-20,12:07:08,event5 end
2025-01-20,12:09:08,event6 start
2025-01-20,12:09:55,event6 end
2025-01-20,12:10:13,event7 start
2025-01-20,12:10:59,event7 end
2025-01-20,12:12:34,event8 start
2025-01-20,12:13:42,event8 end
2025-01-20,12:13:32,event9 start
2025-01-20,12:14:07,event9 end
2025-01-20,12:14:56,event10 start
2025-01-20,12:15:06,event10 end
2025-01-20,12:15:15,event11 start
2025-01-20,12:16:16,event11 end
2025-01-20,12:16:16,event12 start
2025-01-20,12:17:16,event12 end
2025-01-20,12:17:22,event13 start
2025-01-20,12:17:58,event13 end
2025-01-20,12:18:41,event14 start
2025-01-20,12:18:56,event14 end
2025-01-20,12:19:18,event15 start
2025-01-20,12:20:04,event15 end
2025-01-20,12:20:28,event16 start
2025-01-20,12:20:43,event16 end
2025-01-20,12:21:03,event17 start
2025-01-20,12:21:17,event17 end
2025-01-20,12:21:32,the end
