2024-10-16,16:18:03,event1 start
2024-10-16,16:18:57,event1 end
2024-10-16,16:19:14,event2 start
2024-10-16,16:20:31,event2 end
2024-10-16,16:20:50,event3 start
2024-10-16,16:21:14,event3 end
2024-10-16,16:22:10,event4 start
2024-10-16,16:22:29,event4 end
2024-10-16,16:22:49,event5 start
2024-10-16,16:24:25,event5 end
2024-10-16,16:25:45,event6 start
2024-10-16,16:26:31,event6 end
2024-10-16,16:26:37,event7 start
2024-10-16,16:27:22,event7 end
2024-10-16,16:29:04,event8 start
2024-10-16,16:30:19,event8 end
2024-10-16,16:30:07,event9 start
2024-10-16,16:30:53,event9 end
2024-10-16,16:31:55,event10 start
2024-10-16,16:32:07,event10 end
2024-10-16,16:32:15,event11 start
2024-10-16,16:33:27,event11 end
2024-10-16,16:33:28,event12 start
2024-10-16,16:34:27,event12 end
2024-10-16,16:34:38,event13 start
2024-10-16,16:35:18,event13 end
2024-10-16,16:35:49,event14 start
2024-10-16,16:36:13,event14 end
2024-10-16,16:36:20,event15 start
2024-10-16,16:37:04,event15 end
2024-10-16,16:37:23,event16 start
2024-10-16,16:37:56,event16 end
2024-10-16,16:38:17,event17 start
2024-10-16,16:38:39,event17 end
