2025-01-20,17:37:23,event1 start
2025-01-20,17:38:23,event2 start
2025-01-20,17:39:18,event2 end
2025-01-20,17:39:23,event3 start
2025-01-20,17:39:44,event3 end
2025-01-20,17:40:42,event4 start
2025-01-20,17:40:59,event4 end
2025-01-20,17:41:19,event5 start
2025-01-20,17:42:44,event5 end
2025-01-20,17:44:20,event6 start
2025-01-20,17:45:01,event6 end
2025-01-20,17:45:09,event7 start
2025-01-20,17:45:50,event7 end
2025-01-20,17:47:05,event8 start
2025-01-20,17:48:09,event8 end
2025-01-20,17:47:59,event9 start
2025-01-20,17:48:33,event9 end
2025-01-20,17:49:09,event10 start
2025-01-20,17:49:19,event10 end
2025-01-20,17:49:23,event11 start
2025-01-20,17:50:26,event11 end
2025-01-20,17:50:26,event12 start
2025-01-20,17:51:20,event12 end
2025-01-20,17:51:26,event13 start
2025-01-20,17:52:25,event14 start
2025-01-20,17:52:44,event14 end
2025-01-20,17:52:54,event15 start
2025-01-20,17:53:34,event15 end
2025-01-20,17:53:44,event16 start
2025-01-20,17:53:59,event16 end
2025-01-20,17:54:11,event17 start
2025-01-20,17:54:24,event17 end
2025-01-20,17:54:34,the end
