2024-10-18,11:54:26,event1 start
2024-10-18,11:55:19,event1 end
2024-10-18,11:55:44,event2 start
2024-10-18,11:56:31,event2 end
2024-10-18,11:57:24,event3 start
2024-10-18,11:57:46,event3 end
2024-10-18,11:58:53,event4 start
2024-10-18,11:59:12,event4 end
2024-10-18,11:59:41,event5 start
2024-10-18,12:01:23,event5 end
2024-10-18,12:03:04,event6 start
2024-10-18,12:03:54,event6 end
2024-10-18,12:04:17,event7 start
2024-10-18,12:05:05,event7 end
2024-10-18,12:06:48,event8 start
2024-10-18,12:08:00,event8 end
2024-10-18,12:07:49,event9 start
2024-10-18,12:08:27,event9 end
2024-10-18,12:09:09,event10 start
2024-10-18,12:09:19,event10 end
2024-10-18,12:09:27,event11 start
2024-10-18,12:10:56,event11 end
2024-10-18,12:10:56,event12 start
2024-10-18,12:11:55,event12 end
2024-10-18,12:12:03,event13 start
2024-10-18,12:12:35,event13 end
2024-10-18,12:13:26,event14 start
2024-10-18,12:13:44,event14 end
2024-10-18,12:14:00,event15 start
2024-10-18,12:14:48,event15 end
2024-10-18,12:15:09,event16 start
2024-10-18,12:15:30,event16 end
2024-10-18,12:15:48,event17 start
2024-10-18,12:16:08,event17 end
