User,BrakeType,Event,Trial_no,Event_period,Speed_avg,Handle_avg,Brake_avg,Speed_std,Handle_std,Brake_std,Brake_feq,GSR_avg,GSR_std,GSR_max,GSR_min,GSR_range,GSR_peaks,GSR_Z_avg,SCR_avg,SCR_std,SCR_max,SCR_min,SCR_range,GSR_time_to_stable,SCR_duration_unstable,SCR_peaks,SCR_Z_avg,PPG_avg,PPG_std,PPG_max,PPG_min,PPG_range,PPG_peaks,HR_bpm,HRV_ibi,SDNN,RMSSD,pNN50,Leye_dist_avg,Reye_dist_avg,Leye_open_avg,Reye_open_avg,Leye_blink_rate,Reye_blink_rate,eye_blink_rate,Angry_avg,Disgust_avg,Fear_avg,Happy_avg,Neutral_avg,Sad_avg,Surprise_avg,Emotion1,Emotion2
33,A,1,1,285.0,,,,,,,,0.9269070544782004,0.11706748495504192,1.389913604359579,0.7971357352897199,0.5927778690698591,23,0.01819152033228342,-7.183402891643801e-05,0.0023069406127109726,0.0129958021311924,-0.0088411255817617,0.021836927712954098,135106.0,13183,51,0.010524658980537572,1405.1762526407556,262.2324903567316,2263.7362637362635,904.029304029304,1359.7069597069594,363,74.21289355322338,808.4848484848485,101.74600616452516,173.20508075688772,0.375,1.1532745415488919,1.2391093497075458,0.993238674780257,0.9905341446923597,0.031578947368421054,0.03859649122807018,0.04912280701754386,0.1542704928424611,0.009080307031372548,0.13373331087762003,0.002791788912373225,0.4306211814063557,0.2466736666396214,0.022829252599932386,Neutral,Sad
34,B,1,1,271.0,,,,,,,,0.6458976323434361,0.055995461831931624,0.804953431060902,0.5708700305524498,0.23408340050845222,22,0.005900071189036374,-0.0001241961722202275,0.0007060075263242554,0.0028614291968648,-0.0048284284426488,0.0076898576395136,268625.0,11468,43,0.015975823303808635,1397.1291538198013,290.48270484195535,2314.285714285714,0.0,2314.285714285714,326,72.3938223938224,828.8,103.39516429698247,164.86202467362574,0.41025641025641024,1.0157699396496644,1.0760825158059575,0.9899280575539569,0.9856115107913669,0.04797047970479705,0.07011070110701106,0.07011070110701106,0.2229496932079137,0.01812886973913669,0.17914425166618705,0.003054551911079137,0.280445883676259,0.26445761933812945,0.03181913056244604,Neutral,Sad
35,C,1,1,272.0,,,,,,,,0.6934478232984448,0.07269750564531904,0.9175077974735648,0.609581418970456,0.3079263785031088,12,0.0002173266281176978,-0.00011834985805051913,0.0007569344060721069,0.0038264192163933,-0.0017989113841951,0.0056253306005884,146093.0,11111,28,-0.008719935436121455,1397.8116439434489,317.92900305813566,2367.7655677655675,0.0,2367.7655677655675,337,73.77049180327869,813.3333333333334,82.19218670625301,122.85902336679024,0.2358490566037736,1.3012712326966451,1.3605620705487842,0.9762931034482759,0.9676724137931034,0.07720588235294118,0.10661764705882353,0.11397058823529412,0.18106936440948276,0.012459932780747127,0.1472288610308908,0.0034462855623850572,0.36510388224137935,0.2693512591091954,0.021340414894109195,Neutral,Sad
36,D,1,1,294.0,,,,,,,,0.8430441380936082,0.043986261791688436,0.948184100318278,0.7579156353906207,0.19026846492765737,17,0.03695709073450929,-2.7609194963816714e-05,0.0013927064458081238,0.009295725851259,-0.0038834104932949,0.0131791363445539,126401.0,11831,25,0.026794874140168325,1398.5584932119582,280.5705550626091,2334.7985347985345,0.0,2334.7985347985345,375,75.86776859504133,790.8496732026143,73.52868554470712,100.48426433348048,0.22330097087378642,1.0786712822764613,1.1488974050039886,0.9834983498349835,0.9821782178217822,0.04421768707482993,0.05102040816326531,0.05782312925170068,0.1758123007828383,0.01195296875359736,0.15326356144620462,0.0037324664933663363,0.36770780690429045,0.26200428905610557,0.025526606700528053,Neutral,Sad
37,A,1,1,240.0,,,,,,,,0.2900944933483927,0.003576984601045739,0.2960338834381307,0.2731298898546283,0.02290399358350237,21,0.02683768301305077,-5.04294538902265e-06,3.146313242870372e-05,0.0002157898627049,-0.0001724206241311,0.000388210486836,200181.0,4175,36,-0.014185411932012733,1397.1537974665418,141.85321759300103,1909.157509157509,0.0,1909.157509157509,387,,,,,,1.8567220808659624,1.6342698773977864,0.9557613168724279,0.9434156378600823,0.1,0.13333333333333333,0.1375,0.1223036041574074,0.014229108350617284,0.2601611936975309,0.022683143988477365,0.12435073801131688,0.09053252008333333,0.36573968940092594,Surprise,Fear
38,B,1,1,245.0,,,,,,,,0.33612369452009816,0.028831631569006533,0.3938888854565734,0.2976126910078753,0.09627619444869812,5,-0.02895509190812158,-4.6535154046022914e-05,0.0001549834506932261,0.0009638664819474,-0.0003322327210248,0.0012960992029722,233378.0,7397,35,-0.007441156320085306,1400.8769175686468,105.02435156183836,1851.2820512820515,1192.6739926739926,658.6080586080589,409,75.0,800.0,0.0,,,2.7010499013105322,2.5086449624413354,0.975973487986744,0.9809444904722452,0.10204081632653061,0.07346938775510205,0.09795918367346938,0.12388540693951945,0.014883970626014912,0.25867237162386086,0.028086394856255175,0.16436151695111847,0.1106599424134217,0.2994503974266777,Surprise,Fear
39,C,1,1,239.0,,,,,,,,0.29928931473459097,0.003153372060749708,0.3043981759546014,0.2731298898546283,0.031268286099973064,14,0.013795540785869562,4.070164669507105e-06,2.6372224613172447e-05,7.339330675354416e-05,-4.096009274870416e-05,0.00011435339950224832,140789.0,8956,22,0.005395429109719199,1397.1807902242683,138.6538359883514,1817.5824175824173,0.0,1817.5824175824173,384,42.857142857142854,1400.0,0.0,,,2.981540994001974,2.872385909174304,0.9263984298331698,0.9234543670264965,0.24686192468619247,0.25523012552301255,0.28870292887029286,0.1515610764190383,0.01687451508478901,0.2539201091756624,0.018519966064573113,0.18414773607360158,0.1423449584141315,0.2326316395515211,Fear,Fear
40,D,1,1,257.0,,,,,,,,0.34736965432803973,0.017610512065100857,0.3908487353786607,0.3262208969446745,0.06462783843398623,4,0.006125907843528202,-3.5782201201490714e-05,9.385382450171751e-05,0.0005495847528281,-0.0001676457520751,0.0007172305049032,257595.0,6827,28,-0.0017205140259176242,1395.8394429159046,141.93706377198026,1788.278388278388,0.0,1788.278388278388,402,50.0,1200.0,0.0,,,2.8427005101307095,3.238404736336652,0.959234608985025,0.9517470881863561,0.13229571984435798,0.15953307392996108,0.17898832684824903,0.1311309878485857,0.014832789250831946,0.2550400633693844,0.021831537921214637,0.15225851153078201,0.11483360271797005,0.3100725073926789,Surprise,Fear
41,A,1,1,245.0,,,,,,,,5.04969383479881,0.39556587135461635,5.919848284233449,4.336448985362906,1.5833992988705434,16,0.004218728675380027,-0.000783331810732325,0.006858465471612397,0.0267882389822351,-0.0112840881411715,0.0380723271234066,146008.0,14749,23,-0.008535907584808987,1397.8189660904736,142.9823668477318,1717.216117216117,0.0,1717.216117216117,402,98.14126394052045,611.3636363636364,46.29897451696219,72.123461661051,0.13004484304932734,2.4501704197234027,2.3002813932434174,0.9647058823529412,0.9411764705882353,0.00816326530612245,0.00816326530612245,0.012244897959183673,0.12567344709411765,0.00687381313764706,0.12101632015294114,0.010151203269411765,0.4704635583529413,0.24754556788235296,0.018276088369411764,Neutral,Sad
42,B,1,1,242.0,,,,,,,,4.669223208921495,0.2219376861034685,5.220140289178968,4.323720100819399,0.8964201883595688,14,-0.0012652619932477624,-8.293006019885153e-05,0.005724950920226995,0.0197037315930939,-0.0129849496176617,0.0326886812107556,135569.0,10830,25,2.851295087319824e-17,1395.1845906902088,129.990793041874,1657.142857142857,0.0,1657.142857142857,387,,,,,,2.7626969371053036,2.4979033137871807,1.0,1.0,0.0,0.0,0.0,0.13401415047794116,0.007475135118382353,0.13181102106617648,0.007447446573529411,0.4547801844852941,0.24072272886029414,0.02374932900367647,Neutral,Sad
43,C,1,1,252.0,,,,,,,,4.689354012183934,0.3219324914102493,5.633623055225843,4.304427095182467,1.3291959600433758,9,0.010579243926028008,-0.0008560143403080093,0.0033216588940315926,0.0077894681292516,-0.0076130178945206,0.0154024860237722,118152.0,12010,12,-0.013359081281220084,1401.4259950039766,87.32135604026196,1628.5714285714284,0.0,1628.5714285714284,413,,,,,,3.069845490878848,2.410484488679639,1.0,0.9943820224719101,0.0,0.0,0.0,0.11293344780056179,0.0058974361385955056,0.11220466029775279,0.009806521755056181,0.5031198164550561,0.22557553203932584,0.030462585494382025,Neutral,Sad
44,D,1,1,237.0,,,,,,,,4.848196802151205,0.4159728000775277,5.922491673396267,4.237038567477747,1.68545310591852,11,-0.006619724249383247,-1.5397528455569237e-05,0.0065169048910336995,0.0268984314319165,-0.0181988414545091,0.0450972728864256,110587.0,7339,23,-0.0005609285499431918,1395.6856628961034,134.34395060380203,1745.054945054945,0.0,1745.054945054945,385,97.53086419753086,615.1898734177215,57.56363038431429,92.17144471710823,0.1592920353982301,2.486178251572487,2.32069970344847,0.9867986798679867,0.976897689768977,0.008438818565400843,0.02109704641350211,0.008438818565400843,0.1105696865379538,0.00534543185478548,0.11161703234983497,0.01054388296039604,0.5161620505940594,0.2287861955577558,0.016975720325742575,Neutral,Sad
45,A,1,1,274.0,,,,,,,,3.937336530987974,1.8860566661000484,7.101686866507247,1.5716092568020663,5.530077609705181,40,0.0557307492470237,-3.280336915414878e-05,0.005758217494033442,0.0369723610767613,-0.0163787611069254,0.053351122183686706,431922077.0,21362,65,-0.023982219220501658,1397.665163222993,324.67518757556354,2812.454212454212,0.0,2812.454212454212,1101,86.60598179453837,692.7927927927927,108.39676178776828,141.04540159017773,0.40176991150442476,1.4730635955848164,1.563703476586212,0.9500768049155146,0.9431643625192012,0.5145985401459854,0.6240875912408759,0.7408759124087592,0.11136460658653353,0.008291080779713262,0.12820165791679466,0.012997672770089605,0.5156601043607271,0.18513058357885304,0.03835429367053251,Neutral,Sad
46,B,1,1,264.0,,,,,,,,4.068253350504477,2.256805846325912,8.092338969755065,1.5622037127875503,6.530135256967515,46,-0.08193979339682772,-0.00013399541805558416,0.006057480451438346,0.0333243527721012,-0.0242066508992713,0.057531003671372496,431806134.0,25824,85,-0.021589822178648816,1396.8766038823621,313.70106039166313,2812.454212454212,0.0,2812.454212454212,1099,70.88186356073211,846.4788732394367,107.90056183264679,67.50527405556143,0.11392405063291139,1.4834357666142572,1.6844469122096717,0.9630266552020637,0.9054170249355116,0.3484848484848485,0.7575757575757576,0.8787878787878788,0.12366985225623389,0.008329337657996561,0.12812209344253367,0.010321410993582688,0.4907429532014904,0.2072928555084551,0.03152149747821725,Neutral,Sad
47,C,1,1,262.0,,,,,,,,2.3567677316452675,0.9646970746998237,7.183139056612963,1.1032696751029605,6.079869381510003,64,0.02742214321927885,-0.0004115289524303704,0.008720075561471332,0.0737359439933997,-0.0454661980566042,0.1192021420500039,518404683.0,38198,147,-0.044115729381018765,1394.2322126210042,281.9285669892556,2748.7179487179487,0.0,2748.7179487179487,1639,52.68022181146026,1138.9473684210527,104.92577511054411,125.45000963743601,0.39344262295081966,1.4813501454728017,1.5494387600160038,0.9423868312757202,0.9439109891784789,0.9847328244274809,1.015267175572519,1.3435114503816794,0.11818102400698065,0.007925385864048165,0.13223538396797743,0.01665394405017833,0.47821193789734795,0.19906632648004877,0.04772599737285475,Neutral,Sad
48,D,1,1,251.0,,,,,,,,2.548808723236623,1.30355577462771,6.567880435476255,1.018994268297983,5.548886167178272,74,0.1465241741037764,-0.00043923948157799505,0.006956538551199712,0.0936698036762657,-0.074178375552619,0.1678481792288847,518559053.0,59374,126,0.001779949130040406,1396.45654083729,265.4221220966294,2777.289377289377,0.0,2777.289377289377,1966,64.62699077954736,928.4046692607004,157.3447714378224,153.51186101688762,0.40310077519379844,1.2632901150423645,1.3568729184467925,0.9651334316749363,0.9387153010594073,0.7211155378486056,1.151394422310757,1.3266932270916334,0.12102673255464663,0.007882662278532923,0.1356649809086764,0.017187373128987528,0.46683358041155965,0.20658711978852085,0.04481755168224486,Neutral,Sad
49,A,1,1,268.0,,,,,,,,3.4759842227208955,2.9475996346849413,11.57563378768799,0.5941103237506767,10.981523463937313,74,-0.0729280764413683,-0.00017521731660333133,0.0059266964518005305,0.050892807803315,-0.0179730995262219,0.0688659073295369,1122994795.0,69175,165,0.003400062463626003,1393.874481781795,252.33153903243553,2812.454212454212,0.0,2812.454212454212,2115,63.82113821138211,940.1273885350319,142.7035913435686,148.1274706893206,0.3446601941747573,2.0466841894680203,1.9818492820788278,0.9873559539052497,0.9745518565941101,0.15298507462686567,0.373134328358209,0.376865671641791,0.15906257375912294,0.012206437454993597,0.1487405879671895,0.00617287535002881,0.40358575155729837,0.23175255532458386,0.038479218880601795,Neutral,Sad
50,B,1,1,251.0,,,,,,,,3.5414430531678485,2.8872739231469766,11.435875085442367,0.7446029698917948,10.691272115550573,43,-0.019245181182613307,-0.0007601807692779642,0.0064451758549241575,0.0564354170832279,-0.0281472006316692,0.0845826177148971,1123066056.0,52519,107,-0.03913209402733714,1397.016317016317,255.19233143993748,2805.8608058608056,0.0,2805.8608058608056,1699,64.40798858773181,931.5614617940199,146.61367085501982,133.87866621594182,0.3333333333333333,1.7892772824841476,1.711872950760912,0.975366568914956,0.9573802541544477,0.24701195219123506,0.5139442231075697,0.5976095617529881,0.1422838093374389,0.010643255166705766,0.15005205148054743,0.010755009371640275,0.41687330410967743,0.21789274362326494,0.05149982685032259,Neutral,Sad
51,C,1,1,239.0,,,,,,,,3.2558747670087764,0.9500293673434345,5.086736957947013,1.5453154020256288,3.5414215559213846,29,0.07751109827599373,-6.331736337484313e-05,0.009262838887514556,0.0468280948580894,-0.0352154589430866,0.082043553801176,13493.0,26219,47,-0.011662137859214747,1392.8751587695756,337.51078660160925,2812.454212454212,0.0,2812.454212454212,684,82.84182305630027,724.2718446601941,113.03350542945955,177.6338505481367,0.7171314741035857,1.780723293704221,1.803616463459997,0.967741935483871,0.9433040078201369,0.04184100418410042,0.1087866108786611,0.13807531380753138,0.2286273372952102,0.027639222573998045,0.1929396593880743,0.011610315551906157,0.2615967979266862,0.23443536828739,0.043151298428641245,Angry,Sad
52,D,1,1,241.0,,,,,,,,2.465888171764981,1.4051828259449155,4.828624077594125,0.6715155886377616,4.157108488956363,43,-0.051641118554525293,-0.0002874061580327481,0.005304010652584834,0.0275776760503927,-0.0145186729487789,0.0420963489991716,49406.0,33558,82,-0.006094267570251387,1393.081512346631,270.44979167378693,2780.9523809523807,0.0,2780.9523809523807,1033,67.34693877551021,890.9090909090909,140.05115161565263,152.55401427929476,0.41818181818181815,1.5698386560226854,1.6827105526960597,0.9781582054309327,0.9604486422668241,0.06224066390041494,0.15767634854771784,0.17012448132780084,0.21485724168063755,0.024207418010212516,0.1906118993618654,0.01677712129061393,0.26009081412809915,0.258258622107438,0.03519688323494687,Sad,Sad
53,A,1,1,243.0,,,,,,,,6.306386696101601,4.113661509781511,13.483217787570917,2.9748820917101995,10.508335695860717,32,-0.02265300756615653,-0.00048797494651240715,0.006536893167769021,0.0234604799837103,-0.0303437982193699,0.0538042782030802,49206.0,20153,43,-0.017702017121920575,1396.0409827912065,329.1024141193589,2806.5934065934066,0.0,2806.5934065934066,904,84.51688009313155,709.9173553719008,119.85180841265101,153.06887062911525,0.5620052770448549,1.3686271171339695,1.5914559686631973,0.9784366576819407,0.9807951482479784,0.2139917695473251,0.205761316872428,0.27983539094650206,0.19907616798517522,0.018843467520013476,0.2002420724740566,0.008018230334703504,0.27330698752560645,0.2326986922028302,0.06781438306223045,Neutral,Sad
54,B,1,1,242.0,,,,,,,,5.218715814241308,5.70271834629426,15.923811145681116,0.7754491602169753,15.14836198546414,38,-0.23405750735684747,-0.00025606031589280016,0.007193805970615114,0.0375391437288268,-0.0263009841356343,0.0638401278644611,123788.0,22828,48,0.023133165406970677,1404.7973989834456,171.72447837444435,2009.5238095238087,1046.8864468864467,962.637362637362,871,86.54404646660214,693.2885906040268,102.42982834896043,148.95670447503,0.5489443378119002,1.1862917131452326,1.235687128663134,0.9648058252427184,0.9781553398058253,0.2231404958677686,0.11570247933884298,0.2603305785123967,0.2078689132645631,0.017403395935254855,0.17475297328580097,0.006763430875667477,0.2996567066565534,0.2661876014684466,0.027366977941080096,Neutral,Sad
55,C,1,1,249.0,,,,,,,,6.441678866086174,4.620517725264183,14.540013615476616,2.9174204777345305,11.622593137742085,28,0.04783529848845171,-3.227925731301033e-05,0.008885699355434533,0.0536314775999704,-0.0403091138665931,0.0939405914665635,36604.0,25923,39,0.003674425423352467,1393.8524016699912,281.94389900913797,2805.8608058608056,0.0,2805.8608058608056,926,85.43247344461305,702.3090586145648,106.84393944318515,165.55661743348446,0.6788008565310493,1.257952496309957,1.388521059870599,0.9781379570297776,0.9736147757255936,0.1566265060240964,0.20481927710843373,0.21285140562248997,0.2174140010542782,0.022728284930644552,0.21601648108405577,0.007088228830738787,0.23980633992536754,0.2181340765473049,0.07881258883652469,Neutral,Sad
56,D,1,1,238.0,,,,,,,,5.098893231075742,3.3228594238656277,12.993646708664894,3.074283891614207,9.919362817050686,25,-0.011331937123939616,4.889741905982007e-05,0.005613144738040242,0.0342482532888475,-0.018570879012139,0.052819132300986504,-518324498.0,30383,31,0.0209312061178097,1397.111847450046,381.12129449527583,2807.326007326007,0.0,2807.326007326007,733,82.22222222222223,729.7297297297297,132.54520595738526,171.07067463142198,0.7028753993610224,1.3084821442164765,1.4299557400921454,0.9768764215314633,0.9810462471569371,0.19327731092436976,0.14285714285714285,0.24369747899159663,0.2020889703775587,0.018496054710121307,0.19864614159249433,0.006762662383540562,0.28554420052312357,0.23238662123502657,0.056075348673351025,Neutral,Sad
57,A,1,1,255.0,,,,,,,,3.6361800612815154,3.131525398237131,11.524408080897809,0.7446029698917948,10.779805111006015,50,0.0723812459242919,-0.0008209553872447313,0.006694344256114878,0.0564354170832279,-0.0281472006316692,0.0845826177148971,1123218524.0,62339,115,-0.049487207912933734,1395.2102979048261,244.7274976010151,2706.227106227106,0.0,2706.227106227106,1852,65.3259361997226,918.4713375796179,142.68653275868385,127.95724674600753,0.2849740932642487,1.738442646593187,1.6614193282102838,0.975441023867174,0.9510549982704947,0.3058823529411765,0.6862745098039216,0.803921568627451,0.1415745088158077,0.010481946175337254,0.14820719632393636,0.01079807250199585,0.4197458272571774,0.21956433732635766,0.049628111805240405,Neutral,Sad
58,B,1,1,261.0,,,,,,,,3.5181382100857213,3.0009240133378787,11.57563378768799,0.5941103237506767,10.981523463937313,72,-0.05083938326887733,-0.00019497158708038555,0.005993191360798695,0.050892807803315,-0.0179730995262219,0.0688659073295369,1122994795.0,69175,160,-0.00046686423630038,1393.5275054624728,251.68089062725534,2812.454212454212,0.0,2812.454212454212,2073,63.9344262295082,938.4615384615385,141.51228491399476,129.9038105676658,0.3125,2.044966937682659,1.980292319682485,0.9870936121548767,0.9740238523117137,0.15708812260536398,0.3831417624521073,0.38697318007662834,0.15749629315324293,0.011923907040467243,0.1477524760950825,0.006147619978170233,0.4067334181264499,0.2314192173612155,0.038527068722921096,Neutral,Sad
59,C,1,1,272.0,,,,,,,,3.3380840229682343,3.2854326807342753,10.822501979331111,0.8335804091902347,9.988921570140876,47,0.17712742150969724,-0.00011489906951341327,0.0051293892460984045,0.0406137315680612,-0.0268871427371233,0.0675008743051845,1123350063.0,44483,106,0.020742415279809967,1394.904388808213,214.40064032851436,2335.5311355311355,0.0,2335.5311355311355,1327,63.758389261744966,941.0526315789474,138.7877871482064,133.77121081198774,0.4,1.671686278525633,1.8556406686795255,0.9869888475836431,0.9699504337050805,0.11029411764705882,0.23897058823529413,0.28308823529411764,0.1314992519469021,0.008912512304482652,0.14208813247893431,0.0120778093208829,0.4586850758445477,0.19751580650923173,0.04922141259947336,Neutral,Sad
60,D,1,1,255.0,,,,,,,,2.607434497097881,2.784874578304834,10.222264724748086,0.6754909238809682,9.546773800867118,45,-0.042775944509812557,-0.00013034431255344798,0.004527443735341533,0.0401636241009155,-0.0161997491965557,0.0563633732974712,1123243756.0,47011,113,-0.033075424026563924,1394.947544038453,213.76648941883136,2289.3772893772893,0.0,2289.3772893772893,1361,57.362637362637365,1045.9770114942528,89.44862739468378,91.7662935482247,0.21052631578947367,1.4232916309692902,1.46208058679039,0.9925966547847546,0.9747737866739786,0.07450980392156863,0.27058823529411763,0.2784313725490196,0.13923219112722787,0.00876141684752125,0.13165772975377021,0.005392649485401699,0.4493834608788045,0.23195621098135455,0.03361634234579106,Neutral,Sad
61,A,1,1,250.0,,,,,,,,3.8720445007805186,5.922401997848724,17.1962842906353,0.8377385543639624,16.35854573627134,20,0.16683266849454514,-0.0003984301707307694,0.0071194620764701184,0.0321567040419186,-0.0233970433967787,0.0555537474386973,59968.0,14442,35,-0.019256009217213002,1395.81079990314,185.90494495651336,1946.5201465201465,0.0,1946.5201465201465,498,80.32629558541267,746.9534050179211,126.92828661729813,122.20201853215573,0.21333333333333335,1.598974320609578,1.5983083128093194,0.9790575916230366,0.9511343804537522,0.028,0.052,0.064,0.19207856842233856,0.018495819454799306,0.19648566217975566,0.007389997020244328,0.31306132445026175,0.2199154237452007,0.05257320522862129,Neutral,Sad
62,B,1,1,269.0,,,,,,,,5.877969681277678,6.188493548268681,16.108559676067184,0.7754491602169753,15.333110515850208,41,-0.07043215901141195,-0.00027522023789286823,0.008464085501428357,0.0430448848081841,-0.0376259207221441,0.08067080553032821,190164.0,26583,55,0.018127649026035874,1402.2396292450533,176.69018671034365,2009.5238095238087,0.0,2009.5238095238087,974,85.96412556053812,697.9655712050078,103.06230732059578,150.1207243656184,0.5579710144927537,1.1755997311101116,1.2435699577471673,0.9706380575945793,0.9785431959345002,0.17843866171003717,0.11524163568773234,0.21561338289962825,0.21039762881987575,0.019051276154884243,0.18316121855731227,0.008263146337718802,0.28870353513269337,0.25933355473743647,0.03108963921846415,Neutral,Sad
63,C,1,1,280.0,,,,,,,,7.462687427996727,7.401608153301032,16.381039072735415,0.8235005615442308,15.557538511191185,29,-0.13089225674995678,4.297430195853275e-05,0.007785071519709904,0.0442357133545883,-0.0542329483865335,0.0984686617411218,20188.0,16352,49,0.038093987474254555,1394.4433683564116,191.44922711135064,1893.040293040293,0.0,1893.040293040293,704,84.46794448116324,710.3286384976526,112.73961431207537,141.6238207020905,0.4154727793696275,1.7610921127210466,1.8527927235280266,0.9804878048780488,0.9746341463414634,0.05714285714285714,0.07857142857142857,0.08571428571428572,0.21001477509268293,0.02277069343326829,0.19618272689365854,0.015265963312097558,0.27042940526439024,0.2513202825073171,0.03401615242585365,Neutral,Sad
64,D,1,1,251.0,,,,,,,,1.3788733026190136,0.6004491197904877,2.739743271822713,0.8574884891664052,1.8822547826563079,27,-0.010606075494215137,0.00032416157001787156,0.005794589383845583,0.0419052557298222,-0.0228157030509468,0.064720958780769,259194760.0,15698,49,0.02102654599614079,1387.2198228509776,196.21833031812622,2046.153846153846,0.0,2046.153846153846,555,74.85928705440901,801.5037593984962,98.09076846496501,143.91198663932465,0.2893401015228426,2.6751791826885123,2.336322188531686,0.9925925925925926,0.9851851851851852,0.0,0.0,0.00398406374501992,0.1958267773481481,0.014630062153333333,0.16743152555555557,0.004201734101481481,0.32278129296296293,0.2665441728888889,0.02858443985925926,Neutral,Sad
65,A,1,1,308.0,,,,,,,,1.2061994635953872,0.46434877247328155,2.5699748152398283,0.6788937651485568,1.8910810500912714,32,-0.0010354252421315641,0.0003259137823924782,0.004351843229012345,0.0333001114004092,-0.0123414784727882,0.0456415898731974,345629076.0,32277,63,-1.9158550340683525e-17,1402.965465048377,329.264438773352,2812.454212454212,0.0,2812.454212454212,604,61.120129870129865,981.6733067729084,168.84535477561795,129.3180723712193,0.4011299435028249,1.619871046409757,1.5926830673798469,0.9692982456140351,0.9588394062078273,0.275974025974026,0.36363636363636365,0.4090909090909091,0.10843215597705802,0.007050484346966936,0.15475084349932525,0.008857561153707828,0.35602284229790826,0.18028228746136973,0.18460382543461537,Neutral,Sad
66,B,1,1,301.0,,,,,,,,1.1627623248652115,0.15304376353439386,1.6329404203839315,0.941198667642252,0.6917417527416795,9,-0.0009916222460291727,-0.0004192302808245165,0.0009755753765363407,0.0031219296429413,-0.0026871852860369,0.0058091149289782,303811.0,17425,21,-5.518778530175535e-17,1402.7739251040223,249.40247893185636,2155.311355311356,0.0,2155.311355311356,255,50.122850122850124,1197.0588235294117,159.01404695192082,266.4214558868387,0.7745098039215687,1.580515169339141,1.5175321692789283,0.9785992217898832,0.9785992217898832,0.10299003322259136,0.10299003322259136,0.12956810631229235,0.1054301885933852,0.007330787150389105,0.1636301563553826,0.007211230816251621,0.4404475838800259,0.15119132931841764,0.12475872269636837,Neutral,Sad
67,C,1,1,326.0,,,,,,,,1.2403091691852792,0.5253100082762076,2.8206404513024723,0.6997696906358435,2.120870760666629,17,-0.011575072693630265,-0.00031193390937647605,0.002297544271174916,0.0127643839800409,-0.011356820390507,0.024121204370547898,345512277.0,23363,50,0.022272155529897496,1399.9190962605594,328.99610986736485,2812.454212454212,0.0,2812.454212454212,566,67.87330316742081,884.0,139.08270920570968,97.15041043243724,0.23595505617977527,1.8576752812111894,1.8097583098353,0.9511111111111111,0.9504273504273504,0.3343558282208589,0.38650306748466257,0.4263803680981595,0.11361834593162393,0.006838952381811966,0.14558788231555556,0.008052725745049573,0.3933199471278633,0.19618113719709399,0.1364010096489231,Neutral,Sad
68,D,1,1,305.0,,,,,,,,1.2400331215527833,0.49989199175689286,2.4423675111005605,0.7732032719202585,1.669164239180302,18,-0.03718018223085097,0.00018641122178084823,0.0034131278608927383,0.021398228583296,-0.0106736689301187,0.0320718975134147,345796675.0,25449,34,0.08924439828075989,1403.5633089603791,322.7728819650841,2812.454212454212,643.9560439560439,2168.4981684981685,496,66.77115987460816,898.5915492957746,147.74641174020684,90.58216273156766,0.20512820512820512,1.3187214652110193,1.335864293851888,0.9745370370370371,0.9660493827160493,0.20655737704918034,0.2786885245901639,0.28524590163934427,0.11764737976890431,0.007051890170964506,0.15098585887422838,0.00742021451769676,0.3759138954151235,0.19317327267322532,0.14780748962376541,Neutral,Sad
69,A,1,1,299.0,,,,,,,,3.4609990533447417,0.3740638357115212,4.5307565106185,2.7120761197021617,1.818680390916338,14,-0.001048741787486967,-0.00017829541757987788,0.010264700508199331,0.0497623535947766,-0.0247113467404194,0.074473700335196,157406.0,11835,24,3.331412692780108e-17,1393.1146326323822,588.3218623232594,2800.0,0.0,2800.0,294,58.472344161545216,1026.126126126126,84.05458513007781,122.37389206088069,0.3448275862068966,1.2149644526996488,1.2392545577387388,0.9233716475095786,0.8467432950191571,0.016722408026755852,0.043478260869565216,0.0802675585284281,0.10619991675862067,0.0042231330766283525,0.09386864582758621,0.0037072117072796933,0.5610286651724138,0.2196148356321839,0.01135758921111111,Neutral,Sad
70,B,1,1,291.0,,,,,,,,3.2860020103305683,0.4416246671645882,4.315828509773319,2.7526341092502795,1.5631944005230398,12,-0.0010493357464954384,-0.0008129166112410372,0.004648629063471507,0.0152107537657688,-0.0115358565406746,0.0267466103064434,280218.0,9378,20,-2.1488187573390126e-17,1388.9755405884437,451.3474535299732,2800.0,0.0,2800.0,303,58.6248492159228,1023.4567901234568,89.95417892319442,125.52918289216957,0.30303030303030304,0.8973061059626314,1.0041253121767308,0.938255033557047,0.9140939597315436,0.08934707903780069,0.13402061855670103,0.15807560137457044,0.1217867489261745,0.005291445662147651,0.10076154430738256,0.0037388871055704692,0.5160084792214765,0.24148561261744966,0.01092727806657718,Neutral,Sad
