User,BrakeType,Event,Trial_no,Event_period,Speed_avg,Handle_avg,Brake_avg,Speed_std,Handle_std,Brake_std,Brake_feq,GSR_avg,GSR_std,GSR_max,GSR_min,GSR_range,GSR_peaks,GSR_Z_avg,SCR_avg,SCR_std,SCR_max,SCR_min,SCR_range,GSR_time_to_stable,SCR_duration_unstable,SCR_peaks,SCR_Z_avg,PPG_avg,PPG_std,PPG_max,PPG_min,PPG_range,PPG_peaks,HR_bpm,HRV_ibi,SDNN,RMSSD,pNN50,Leye_dist_avg,Reye_dist_avg,Leye_open_avg,Reye_open_avg,Leye_blink_rate,Reye_blink_rate,eye_blink_rate,Angry_avg,Disgust_avg,Fear_avg,Happy_avg,Neutral_avg,Sad_avg,Surprise_avg,Emotion1,Emotion2
37,A,1,1,240.0,,,,,,,,0.2900944933483927,0.003576984601045739,0.2960338834381307,0.2731298898546283,0.02290399358350237,21,0.02683768301305077,-5.04294538902265e-06,3.146313242870372e-05,0.0002157898627049,-0.0001724206241311,0.000388210486836,200181.0,4175,36,-0.014185411932012733,1397.1537974665418,141.85321759300103,1909.157509157509,0.0,1909.157509157509,387,,,,,,1.8567220808659624,1.6342698773977864,0.9557613168724279,0.9434156378600823,0.1,0.13333333333333333,0.1375,0.1223036041574074,0.014229108350617284,0.2601611936975309,0.022683143988477365,0.12435073801131688,0.09053252008333333,0.36573968940092594,Surprise,Fear
38,B,1,1,245.0,,,,,,,,0.33612369452009816,0.028831631569006533,0.3938888854565734,0.2976126910078753,0.09627619444869812,5,-0.02895509190812158,-4.6535154046022914e-05,0.0001549834506932261,0.0009638664819474,-0.0003322327210248,0.0012960992029722,233378.0,7397,35,-0.007441156320085306,1400.8769175686468,105.02435156183836,1851.2820512820515,1192.6739926739926,658.6080586080589,409,75.0,800.0,0.0,,,2.7010499013105322,2.5086449624413354,0.975973487986744,0.9809444904722452,0.10204081632653061,0.07346938775510205,0.09795918367346938,0.12388540693951945,0.014883970626014912,0.25867237162386086,0.028086394856255175,0.16436151695111847,0.1106599424134217,0.2994503974266777,Surprise,Fear
39,C,1,1,239.0,,,,,,,,0.29928931473459097,0.003153372060749708,0.3043981759546014,0.2731298898546283,0.031268286099973064,14,0.013795540785869562,4.070164669507105e-06,2.6372224613172447e-05,7.339330675354416e-05,-4.096009274870416e-05,0.00011435339950224832,140789.0,8956,22,0.005395429109719199,1397.1807902242683,138.6538359883514,1817.5824175824173,0.0,1817.5824175824173,384,42.857142857142854,1400.0,0.0,,,2.981540994001974,2.872385909174304,0.9263984298331698,0.9234543670264965,0.24686192468619247,0.25523012552301255,0.28870292887029286,0.1515610764190383,0.01687451508478901,0.2539201091756624,0.018519966064573113,0.18414773607360158,0.1423449584141315,0.2326316395515211,Fear,Fear
40,D,1,1,257.0,,,,,,,,0.34736965432803973,0.017610512065100857,0.3908487353786607,0.3262208969446745,0.06462783843398623,4,0.006125907843528202,-3.5782201201490714e-05,9.385382450171751e-05,0.0005495847528281,-0.0001676457520751,0.0007172305049032,257595.0,6827,28,-0.0017205140259176242,1395.8394429159046,141.93706377198026,1788.278388278388,0.0,1788.278388278388,402,50.0,1200.0,0.0,,,2.8427005101307095,3.238404736336652,0.959234608985025,0.9517470881863561,0.13229571984435798,0.15953307392996108,0.17898832684824903,0.1311309878485857,0.014832789250831946,0.2550400633693844,0.021831537921214637,0.15225851153078201,0.11483360271797005,0.3100725073926789,Surprise,Fear
41,A,1,1,245.0,,,,,,,,5.04969383479881,0.39556587135461635,5.919848284233449,4.336448985362906,1.5833992988705434,16,0.004218728675380027,-0.000783331810732325,0.006858465471612397,0.0267882389822351,-0.0112840881411715,0.0380723271234066,146008.0,14749,23,-0.008535907584808987,1397.8189660904736,142.9823668477318,1717.216117216117,0.0,1717.216117216117,402,98.14126394052045,611.3636363636364,46.29897451696219,72.123461661051,0.13004484304932734,2.4501704197234027,2.3002813932434174,0.9647058823529412,0.9411764705882353,0.00816326530612245,0.00816326530612245,0.012244897959183673,0.12567344709411765,0.00687381313764706,0.12101632015294114,0.010151203269411765,0.4704635583529413,0.24754556788235296,0.018276088369411764,Neutral,Sad
42,B,1,1,242.0,,,,,,,,4.669223208921495,0.2219376861034685,5.220140289178968,4.323720100819399,0.8964201883595688,14,-0.0012652619932477624,-8.293006019885153e-05,0.005724950920226995,0.0197037315930939,-0.0129849496176617,0.0326886812107556,135569.0,10830,25,2.851295087319824e-17,1395.1845906902088,129.990793041874,1657.142857142857,0.0,1657.142857142857,387,,,,,,2.7626969371053036,2.4979033137871807,1.0,1.0,0.0,0.0,0.0,0.13401415047794116,0.007475135118382353,0.13181102106617648,0.007447446573529411,0.4547801844852941,0.24072272886029414,0.02374932900367647,Neutral,Sad
43,C,1,1,252.0,,,,,,,,4.689354012183934,0.3219324914102493,5.633623055225843,4.304427095182467,1.3291959600433758,9,0.010579243926028008,-0.0008560143403080093,0.0033216588940315926,0.0077894681292516,-0.0076130178945206,0.0154024860237722,118152.0,12010,12,-0.013359081281220084,1401.4259950039766,87.32135604026196,1628.5714285714284,0.0,1628.5714285714284,413,,,,,,3.069845490878848,2.410484488679639,1.0,0.9943820224719101,0.0,0.0,0.0,0.11293344780056179,0.0058974361385955056,0.11220466029775279,0.009806521755056181,0.5031198164550561,0.22557553203932584,0.030462585494382025,Neutral,Sad
44,D,1,1,237.0,,,,,,,,4.848196802151205,0.4159728000775277,5.922491673396267,4.237038567477747,1.68545310591852,11,-0.006619724249383247,-1.5397528455569237e-05,0.0065169048910336995,0.0268984314319165,-0.0181988414545091,0.0450972728864256,110587.0,7339,23,-0.0005609285499431918,1395.6856628961034,134.34395060380203,1745.054945054945,0.0,1745.054945054945,385,97.53086419753086,615.1898734177215,57.56363038431429,92.17144471710823,0.1592920353982301,2.486178251572487,2.32069970344847,0.9867986798679867,0.976897689768977,0.008438818565400843,0.02109704641350211,0.008438818565400843,0.1105696865379538,0.00534543185478548,0.11161703234983497,0.01054388296039604,0.5161620505940594,0.2287861955577558,0.016975720325742575,Neutral,Sad
45,A,1,1,274.0,,,,,,,,3.937336530987974,1.8860566661000484,7.101686866507247,1.5716092568020663,5.530077609705181,40,0.0557307492470237,-3.280336915414878e-05,0.005758217494033442,0.0369723610767613,-0.0163787611069254,0.053351122183686706,431922077.0,21362,65,-0.023982219220501658,1397.665163222993,324.67518757556354,2812.454212454212,0.0,2812.454212454212,1101,86.60598179453837,692.7927927927927,108.39676178776828,141.04540159017773,0.40176991150442476,1.4730635955848164,1.563703476586212,0.9500768049155146,0.9431643625192012,0.5145985401459854,0.6240875912408759,0.7408759124087592,0.11136460658653353,0.008291080779713262,0.12820165791679466,0.012997672770089605,0.5156601043607271,0.18513058357885304,0.03835429367053251,Neutral,Sad
46,B,1,1,264.0,,,,,,,,3.798360926476911,2.241458854367501,8.092338969755065,1.471431755079033,6.620907214676032,50,-0.12129408961618508,-0.000321317946787477,0.00572800606595307,0.0333243527721012,-0.0242066508992713,0.057531003671372496,431806134.0,28993,95,-0.08154549125533067,1395.597900094417,303.87015095435413,2812.454212454212,0.0,2812.454212454212,1260,87.31954740538433,687.1313672922251,107.96969293510325,121.22343812654182,0.3353658536585366,1.43544100471058,1.625702973831522,0.9593395761458847,0.9061113849186792,0.4772727272727273,0.928030303030303,1.0643939393939394,0.12460862154509611,0.008476772617385414,0.13462822775603744,0.0101744269710966,0.47762074108920655,0.20667060072671267,0.037820609998915726,Neutral,Sad
