timestamp,date,time,time(ms),GSR,SCR,PPG,Angry,Disgust,Fear,Happy,Neutral,Sad,Surprise,Emotion,Leye_X,Leye_Y,Reye_X,Reye_Y,Leye_open,Reye_open
4267440.0,2024-12-05,16:38:39,1733384319698,1.3962808387895493,0.0,0.0,0.06547256,0.0018086787,0.05758365,0.0062189964,0.67715293,0.18755496,0.0042082723,Neutral,40,96,75,97,0,1
4273993.0,2024-12-05,16:38:39,1733384319868,1.4146520146520145,0.018371175862465172,0.7326007326007326,0.067065366,0.0020974893,0.063874565,0.009799248,0.6650359,0.18638545,0.0057419604,Neutral,40,97,76,99,0,0
4280546.0,2024-12-05,16:38:40,1733384320041,1.4146520146520145,0.0,0.0,0.081834055,0.0026326252,0.07008564,0.0074105207,0.61037445,0.2229056,0.004757154,Neutral,42,96,77,98,1,0
4287099.0,2024-12-05,16:38:40,1733384320212,1.4117216117216116,-0.00293040293040292,0.0,0.09951978,0.0046775048,0.095990665,0.016105289,0.5377433,0.23689291,0.009070615,Neutral,45,95,80,99,0,0
4293652.0,2024-12-05,16:38:40,1733384320392,1.4073260073260072,-0.00439560439560438,0.0,0.08550528,0.002802368,0.07267379,0.0063007595,0.6053023,0.22224404,0.0051715667,Neutral,49,95,84,98,1,0
4300205.0,2024-12-05,16:38:40,1733384320596,1.4029304029304028,-0.00439560439560438,0.0,0.0753803,0.0020033722,0.06133202,0.0036455966,0.64598703,0.207819,0.0038327083,Neutral,50,94,85,98,0,1
4306758.0,2024-12-05,16:38:40,1733384320797,1.3985347985347985,-0.00439560439560438,0.7326007326007326,0.102904156,0.0034138586,0.0783285,0.004358281,0.54444265,0.26265582,0.0038966746,Neutral,55,95,89,98,1,1
4313311.0,2024-12-05,16:38:40,1733384320984,1.394139194139194,-0.00439560439560438,0.0,0.0722403,0.0017887303,0.056737486,0.0029599725,0.6603962,0.2026589,0.0032183237,Neutral,61,95,95,99,1,1
4319864.0,2024-12-05,16:38:41,1733384321195,1.38974358974359,-0.004395604395604158,0.7326007326007326,0.073433876,0.001703092,0.055599872,0.0020993932,0.65909845,0.20512116,0.002944174,Neutral,59,95,94,98,1,1
4326417.0,2024-12-05,16:38:41,1733384321394,1.3912087912087912,0.001465201465201238,0.0,0.07438057,0.0017341634,0.0550605,0.002008975,0.6587389,0.20527406,0.0028029154,Neutral,59,94,94,98,0,1
4332970.0,2024-12-05,16:38:41,1733384321575,1.4,0.00879120879120876,0.7326007326007326,0.07886208,0.001866153,0.057817563,0.0018365544,0.6434395,0.21324559,0.002932563,Neutral,59,95,94,98,1,0
