timestamp,date,time,time(ms),GSR,SCR,PPG,Angry,Disgust,Fear,Happy,Neutral,Sad,Surprise,Emotion,Leye_X,Leye_Y,Reye_X,Reye_Y,Leye_open,Reye_open
10034036.0,2024-12-19,11:32:48,1734575568588,1.2992814386542608,0.0,0.7326007326007326,0.23377997,0.016774327,0.10918548,0.002270194,0.23986894,0.39604068,0.0020804438,Sad,260,264,295,261,1,0
10040589.0,2024-12-19,11:32:48,1734575568741,1.2959706959706958,-0.0033107426835650156,0.7326007326007326,0.21664952,0.013091712,0.10971392,0.0021363767,0.28147736,0.37420437,0.002726739,Sad,258,262,295,260,1,1
10047142.0,2024-12-19,11:32:48,1734575568922,1.2745032745032745,-0.02146742146742131,0.0,0.22670959,0.015324457,0.119931996,0.0025868975,0.2662975,0.36544165,0.0037079174,Sad,259,261,295,260,1,1
10053695.0,2024-12-19,11:32:49,1734575569117,1.2745032745032745,0.0,0.7326007326007326,0.20581077,0.013053626,0.11435411,0.00321681,0.29125696,0.3689287,0.0033789547,Sad,260,260,298,259,1,1
10060248.0,2024-12-19,11:32:49,1734575569320,1.2736152736152735,-0.000888000888001006,0.0,0.2315714,0.015887475,0.11573236,0.0023936979,0.25379354,0.37765655,0.0029649003,Sad,265,261,302,260,1,1
10066801.0,2024-12-19,11:32:49,1734575569542,1.2722832722832724,-0.0013320013320010649,0.0,0.18611656,0.010425015,0.1069378,0.0034152037,0.32102835,0.36910558,0.0029714946,Sad,269,261,304,260,0,1
10073354.0,2024-12-19,11:32:49,1734575569736,1.271839271839272,-0.000444000444000503,0.0,0.17886618,0.010263743,0.10543975,0.0042774384,0.32463866,0.37369466,0.0028196145,Sad,271,261,305,259,1,1
10079907.0,2024-12-19,11:32:49,1734575569925,1.2705072705072706,-0.001332001332001287,0.7326007326007326,0.18832718,0.011374155,0.10636854,0.0039041494,0.30515352,0.38225892,0.0026135724,Sad,271,260,307,259,1,1
10086460.0,2024-12-19,11:32:50,1734575570134,1.2687312687312686,-0.001776001776002012,0.7326007326007326,0.18614672,0.011761755,0.10957502,0.004759599,0.30572933,0.37906286,0.0029647304,Sad,272,260,307,259,1,1
10093013.0,2024-12-19,11:32:50,1734575570334,1.267843267843268,-0.0008880008880005619,339.9267399267399,0.17921062,0.010764061,0.10579761,0.00475386,0.31841606,0.37830842,0.0027492903,Sad,271,260,307,259,1,1
10099566.0,2024-12-19,11:32:50,1734575570527,1.2673992673992673,-0.000444000444000725,1287.179487179487,0.18055002,0.01106202,0.10605835,0.0048303185,0.31445703,0.38034204,0.0027001468,Sad,271,260,306,259,1,1
10106119.0,2024-12-19,11:32:50,1734575570735,1.267843267843268,0.000444000444000725,1347.2527472527472,0.18400022,0.0113982055,0.11043625,0.00480076,0.3135773,0.3725691,0.0032181023,Sad,271,260,306,259,1,1
10112672.0,2024-12-19,11:32:50,1734575570963,1.2687312687312686,0.0008880008880005619,1354.5787545787546,0.18695053,0.011925493,0.11494528,0.00502143,0.31199384,0.365363,0.0038004946,Sad,271,260,306,259,1,1
10119225.0,2024-12-19,11:32:51,1734575571134,1.2696192696192696,0.000888000888001006,1361.1721611721612,0.18409573,0.011485882,0.11480483,0.00508543,0.31932116,0.3612609,0.0039460766,Sad,271,260,306,259,1,1
10125778.0,2024-12-19,11:32:51,1734575571347,1.27006327006327,0.00044400044400028094,1364.102564102564,0.18617313,0.011729689,0.11704011,0.0050406144,0.31659615,0.35917357,0.004246645,Sad,271,260,306,259,1,1
10132331.0,2024-12-19,11:32:51,1734575571543,1.27006327006327,0.0,1369.9633699633698,0.1869078,0.011363004,0.11148005,0.004310456,0.3130207,0.36955428,0.0033636957,Sad,271,260,306,259,1,1
10138884.0,2024-12-19,11:32:51,1734575571717,1.27006327006327,0.0,1372.8937728937728,0.18340698,0.0109628225,0.11031147,0.0044477433,0.31862852,0.36893156,0.0033108506,Sad,271,260,306,259,1,1
10145437.0,2024-12-19,11:32:51,1734575571931,1.27006327006327,0.0,1374.3589743589744,0.1807461,0.010838293,0.11028653,0.0047790287,0.32308906,0.3668665,0.0033944296,Sad,271,261,306,259,1,1
10151990.0,2024-12-19,11:32:52,1734575572142,1.27006327006327,0.0,1375.8241758241757,0.18395756,0.011341803,0.1116867,0.0048471536,0.31518647,0.36956915,0.0034111498,Sad,271,261,306,259,1,1
10158543.0,2024-12-19,11:32:52,1734575572333,1.2691752691752693,-0.0008880008880005619,1378.021978021978,0.18312512,0.010955612,0.109152615,0.004451549,0.31732515,0.37185842,0.0031316064,Sad,270,261,307,259,1,1
10165096.0,2024-12-19,11:32:52,1734575572521,1.2682872682872683,-0.000888000888001006,1379.4871794871794,0.18889272,0.012085912,0.11435751,0.004869612,0.3049032,0.37133035,0.0035607347,Sad,270,261,306,259,1,1
10171649.0,2024-12-19,11:32:52,1734575572731,1.2673992673992673,-0.000888000888001006,1379.4871794871794,0.1823218,0.010734922,0.10777306,0.004318741,0.31771138,0.37416536,0.002974734,Sad,271,261,306,259,1,1
10178202.0,2024-12-19,11:32:52,1734575572938,1.2656232656232658,-0.0017760017760015678,1381.6849816849815,0.18794501,0.011091127,0.10714244,0.0037604917,0.3067598,0.3805658,0.0027352879,Sad,271,261,306,259,1,1
