timestamp,date,time,time(ms),GSR,SCR,PPG,Angry,Disgust,Fear,Happy,Neutral,Sad,Surprise,Emotion,Leye_X,Leye_Y,Reye_X,Reye_Y,Leye_open,Reye_open
1959711.0,2024-12-05,17:09:05,1733386145925,1.3299128281706676,0.0,0.7326007326007326,,,,,,,,,,,,,,
1966264.0,2024-12-05,17:09:06,1733386146049,1.3340659340659344,0.004153105895266851,0.0,0.23040816,0.033712782,0.20294757,0.13475253,0.11282842,0.2533214,0.032029066,Sad,179,141,264,154,1,1
1972817.0,2024-12-05,17:09:06,1733386146434,0.4042624042624043,-0.9298035298035301,0.0,0.11326913,0.006688928,0.094365686,0.022828596,0.49534342,0.2610331,0.006471095,Neutral,208,201,290,211,1,0
1979370.0,2024-12-05,17:09:06,1733386146540,1.327783327783328,0.9235209235209236,0.7326007326007326,0.23611954,0.04084344,0.17113192,0.061538126,0.17910889,0.2999894,0.011268702,Sad,218,198,298,210,0,1
1985923.0,2024-12-05,17:09:06,1733386146665,1.3273393273393275,-0.000444000444000503,0.7326007326007326,0.19510931,0.023686187,0.2674308,0.026416156,0.18045688,0.18012144,0.12677926,Fear,270,140,339,160,1,1
1992476.0,2024-12-05,17:09:06,1733386146849,1.3282273282273283,0.0008880008880007839,0.0,,,,,,,,,,,,,,
1999029.0,2024-12-05,17:09:07,1733386147028,1.3300033300033303,0.001776001776002012,0.0,,,,,,,,,,,,,,
2005582.0,2024-12-05,17:09:07,1733386147240,1.3322233322233323,0.002220002220002071,0.0,,,,,,,,,,,,,,
2012135.0,2024-12-05,17:09:07,1733386147453,1.3353313353313354,0.0031080031080030768,0.0,,,,,,,,,,,,,,
2018688.0,2024-12-05,17:09:07,1733386147640,1.3379953379953382,0.002664002664002796,0.0,,,,,,,,,,,,,,
2025241.0,2024-12-05,17:09:07,1733386147831,1.341991341991342,0.003996003996003861,0.7326007326007326,0.21447463,0.026276363,0.24083556,0.035446476,0.1892272,0.23457263,0.059167154,Fear,453,311,510,316,1,1
2031794.0,2024-12-05,17:09:08,1733386148032,1.3473193473193474,0.00532800532800537,1334.7985347985348,,,,,,,,,,,,,,
2038347.0,2024-12-05,17:09:08,1733386148245,1.3544233544233546,0.0071040071040071595,1329.6703296703297,,,,,,,,,,,,,,
