timestamp,date,time,time(ms),GSR,GSR_z,SCR,SCR_z,PPG,Angry,Disgust,Fear,Happy,Neutral,Sad,Surprise,Emotion,Leye_X,Leye_Y,Reye_X,Reye_Y,Leye_open,Reye_open
14061572,2024-10-16,13:53:02,1729054382740 ,0.895326895,0.376564532,0.006216006,0.950002748,1304.029304,0.08819301,0.003486827,0.09896033,0.007822403,0.57618916,0.20832354,0.017024696,Neutral,325,296,415,295,0,1
14074678,2024-10-16,13:53:03,1729054383144 ,0.897990898,0.389308244,0.001776002,0.275175957,1417.582418,0.13060163,0.007194894,0.14636707,0.004879571,0.44543508,0.2308349,0.03468686,Neutral,293,268,374,256,1,1
14087784,2024-10-16,13:53:08,1729054388220 ,0.8997669,0.397804051,0.000444,0.07272792,1299.6337,0.14411457,0.007493744,0.13005653,0.004913889,0.42767534,0.27022955,0.015516456,Neutral,320,244,397,241,1,1
14094337,2024-10-16,13:53:08,1729054388303 ,0.900654901,0.402051955,0.000888001,0.140210599,1248.351648,0.12025089,0.004694826,0.09733586,0.003936123,0.49244773,0.27456215,0.006772532,Neutral,318,247,395,243,1,1
14100890,2024-10-16,13:53:08,1729054388382 ,0.900654901,0.402051955,0,0.005245241,1575.091575,0.11425835,0.004046905,0.091942325,0.003047307,0.51411563,0.26615873,0.006430734,Neutral,317,247,395,243,1,1
14107443,2024-10-16,13:53:08,1729054388444 ,0.9002109,0.399928003,-0.000444,-0.062237438,1355.311355,0.14679454,0.005696814,0.08665532,0.00241227,0.40057483,0.35570955,0.002156729,Neutral,318,252,394,247,0,0
14113996,2024-10-16,13:53:08,1729054388520 ,0.897990898,0.389308244,-0.002220002,-0.332168155,1271.794872,0.13728115,0.004969761,0.08461494,0.002354203,0.43460485,0.3336935,0.002481631,Neutral,318,250,395,246,0,0
14120549,2024-10-16,13:53:08,1729054388598 ,0.896214896,0.380812436,-0.001776002,-0.264685476,1619.047619,0.13353342,0.005057037,0.09060928,0.002887718,0.45315066,0.3110327,0.003729173,Neutral,318,247,395,243,1,1
14127102,2024-10-16,13:53:08,1729054388659 ,0.893994894,0.370192677,-0.002220002,-0.332168155,1405.128205,0.14866458,0.006872925,0.11542939,0.003331946,0.4251694,0.2917317,0.008799962,Neutral,317,246,395,242,1,1
14133655,2024-10-16,13:53:08,1729054388736 ,0.893106893,0.365944773,-0.000888001,-0.129720118,1294.505495,0.15398161,0.007598856,0.122279316,0.003625526,0.41083297,0.29136318,0.010318511,Neutral,317,246,395,242,1,1
14140208,2024-10-16,13:53:08,1729054388816 ,0.891330891,0.357448965,-0.001776002,-0.264685476,1421.245421,0.15469418,0.008134885,0.13039634,0.004167941,0.4065775,0.28257552,0.013453645,Neutral,317,246,395,242,1,1
14146761,2024-10-16,13:53:08,1729054388891 ,0.88999889,0.35107711,-0.001332001,-0.197202797,1577.289377,0.17077613,0.009897352,0.1395425,0.004061257,0.37040463,0.29099932,0.014318773,Neutral,317,246,395,242,1,1
14153314,2024-10-16,13:53:08,1729054388971 ,0.886002886,0.331961543,-0.003996004,-0.602098871,1344.322344,0.17008327,0.009843477,0.14073846,0.004018081,0.37177834,0.28846127,0.015077104,Neutral,317,246,395,242,1,1
14159867,2024-10-16,13:53:09,1729054389048 ,0.888222888,0.342581302,0.002220002,0.342658636,1293.772894,0.1668366,0.009083806,0.1326235,0.00364805,0.38260633,0.29288873,0.01231299,Neutral,317,246,395,242,1,1
14166420,2024-10-16,13:53:09,1729054389120 ,0.884670885,0.325589687,-0.003552004,-0.534616192,1642.490842,0.17384385,0.010356535,0.13949552,0.004434186,0.36154342,0.297113,0.013213488,Neutral,316,246,394,242,1,1
14172973,2024-10-16,13:53:09,1729054389198 ,0.886890887,0.336209446,0.002220002,0.342658636,1391.208791,0.15755816,0.007719345,0.11586311,0.003757547,0.39706028,0.31081352,0.007228071,Neutral,315,246,393,242,1,1
14179526,2024-10-16,13:53:09,1729054389274 ,0.884670885,0.325589687,-0.002220002,-0.332168155,1288.644689,0.16686602,0.008757967,0.12244286,0.003816103,0.37582263,0.31424585,0.008048483,Neutral,315,246,393,242,1,1
14186079,2024-10-16,13:53:09,1729054389335 ,0.886890887,0.336209446,0.002220002,0.342658636,1425.641026,0.1768186,0.009995402,0.13137797,0.003810427,0.35544968,0.31286395,0.009684019,Neutral,316,246,393,242,1,1
14192632,2024-10-16,13:53:09,1729054389397 ,0.885114885,0.327713639,-0.001776002,-0.264685476,1515.750916,0.16606137,0.008557485,0.123489745,0.003468591,0.38175306,0.30790812,0.008761658,Neutral,315,246,393,242,1,1
