timestamp,date,time,time(ms),GSR,SCR,PPG,Angry,Disgust,Fear,Happy,Neutral,Sad,Surprise,Emotion,Leye_X,Leye_Y,Reye_X,Reye_Y,Leye_open,Reye_open
2713514.0,2024-12-05,13:45:41,1733373941526,0.6999666999666999,-0.0008880008880008949,1364.8351648351647,0.2327941,0.013040862,0.092382945,0.0009998257,0.24195331,0.41773543,0.0010935361,Sad,309,248,351,244,0,0
2720067.0,2024-12-05,13:45:41,1733373941759,0.6986346986346986,-0.001332001332001287,1367.032967032967,0.16881591,0.0070634442,0.09142583,0.0018008931,0.38306624,0.34536892,0.002458798,Neutral,299,243,344,241,1,1
2726620.0,2024-12-05,13:45:41,1733373941989,0.6968586968586968,-0.0017760017760017899,1369.230769230769,0.17036407,0.007919962,0.09811755,0.0024886252,0.37538368,0.3426766,0.0030495212,Neutral,297,242,342,241,1,1
2733173.0,2024-12-05,13:45:42,1733373942218,0.6946386946386947,-0.002220002220002182,1373.6263736263736,0.19069763,0.00963037,0.10409637,0.002028745,0.33739248,0.3530046,0.0031497406,Sad,296,242,342,241,1,1
2739726.0,2024-12-05,13:45:42,1733373942450,0.6915306915306916,-0.0031080031080030768,1372.8937728937728,0.18164568,0.009147311,0.10453266,0.0024937196,0.35223204,0.3464812,0.003467427,Neutral,297,242,342,241,1,1
2746279.0,2024-12-05,13:45:42,1733373942760,0.6893106893106893,-0.002220002220002293,1372.161172161172,0.18543832,0.009566247,0.105887644,0.002474001,0.3444685,0.34868383,0.003481402,Sad,297,242,342,241,1,1
2752832.0,2024-12-05,13:45:42,1733373942979,0.6866466866466866,-0.002664002664002685,1373.6263736263736,0.1833772,0.009352568,0.10552585,0.0024729655,0.3499354,0.34576365,0.0035724142,Neutral,297,242,342,241,1,1
2759385.0,2024-12-05,13:45:43,1733373943196,0.683982683982684,-0.002664002664002574,1376.5567765567764,0.186899,0.009663709,0.10363324,0.0023487937,0.34127033,0.35305113,0.003133795,Sad,300,242,345,242,1,1
2765938.0,2024-12-05,13:45:43,1733373943399,0.6804306804306804,-0.0035520035520035798,1376.5567765567764,0.21250348,0.01397984,0.11254746,0.0027426525,0.28878728,0.3662858,0.0031534564,Sad,336,243,378,255,1,1
2772491.0,2024-12-05,13:45:43,1733373943613,0.6782106782106783,-0.002220002220002182,1377.2893772893772,0.134928,0.006033576,0.100687906,0.0039010793,0.4643616,0.28401107,0.0060767992,Neutral,345,245,386,259,1,1
2779044.0,2024-12-05,13:45:43,1733373943844,0.6746586746586747,-0.0035520035520035798,1378.7545787545787,0.22394216,0.016967988,0.13261454,0.0034413566,0.28156433,0.33486676,0.006602891,Sad,330,245,374,253,1,1
2785597.0,2024-12-05,13:45:44,1733373944056,0.6724386724386725,-0.002220002220002182,1379.4871794871794,0.1855251,0.008907055,0.09672427,0.0020010201,0.3407929,0.36378196,0.0022677092,Sad,301,248,348,246,1,1
2792150.0,2024-12-05,13:45:44,1733373944278,0.6697746697746698,-0.002664002664002685,1378.021978021978,0.17088817,0.0061047887,0.08872518,0.0010555963,0.38545075,0.34547076,0.0023047263,Neutral,271,259,312,244,1,1
2798703.0,2024-12-05,13:45:44,1733373944493,0.6671106671106671,-0.002664002664002685,1380.2197802197802,0.1579268,0.005030016,0.08209031,0.0009242378,0.41404286,0.33796433,0.002021391,Neutral,266,260,309,244,1,1
2805256.0,2024-12-05,13:45:44,1733373944697,0.6644466644466646,-0.002664002664002574,1380.2197802197802,0.20586926,0.00877906,0.092894346,0.00087647507,0.32015947,0.36948836,0.0019330627,Sad,276,248,320,237,1,0
2811809.0,2024-12-05,13:45:44,1733373944915,0.6622266622266622,-0.002220002220002404,1381.6849816849815,0.1365033,0.004895908,0.07781168,0.002460585,0.44863114,0.32785162,0.0018457758,Neutral,288,240,332,235,1,1
2818362.0,2024-12-05,13:45:45,1733373945130,0.6608946608946608,-0.001332001332001398,1380.952380952381,0.040879294,0.0053690206,0.028697386,0.810524,0.053858493,0.05654086,0.004130927,Happy,294,238,338,234,1,1
2824915.0,2024-12-05,13:45:45,1733373945356,0.6586746586746587,-0.002220002220002071,1382.4175824175823,0.0031197802,0.0003193188,0.0028727842,0.9764006,0.010943216,0.0045115487,0.0018328098,Happy,296,239,341,236,1,0
2831468.0,2024-12-05,13:45:45,1733373945581,0.6573426573426573,-0.001332001332001398,1382.4175824175823,0.02109359,0.002445322,0.018051412,0.85291547,0.06411756,0.03681598,0.004560662,Happy,297,243,342,240,0,0
2838021.0,2024-12-05,13:45:45,1733373945805,0.6564546564546564,-0.0008880008880008949,1383.8827838827838,0.06170576,0.007121521,0.053433865,0.5419034,0.20753576,0.12053266,0.0077670203,Happy,297,245,342,242,0,0
2844574.0,2024-12-05,13:45:46,1733373946022,0.6555666555666555,-0.0008880008880008949,1383.150183150183,0.07036296,0.007997316,0.061156835,0.47101852,0.24206997,0.13917327,0.008221123,Happy,297,246,343,243,1,0
2851127.0,2024-12-05,13:45:46,1733373946235,0.6551226551226551,-0.00044400044400039196,1385.3479853479853,0.080899216,0.009061543,0.071436815,0.391387,0.27750432,0.16082872,0.008882493,Happy,298,245,343,242,1,1
2857680.0,2024-12-05,13:45:46,1733373946454,0.6560106560106559,0.0008880008880007839,1385.3479853479853,0.21064794,0.014638733,0.12371685,0.004028619,0.2894003,0.35291782,0.004649769,Sad,297,245,343,243,1,1
2864233.0,2024-12-05,13:45:46,1733373946670,0.66000666000666,0.003996003996004083,1386.080586080586,0.22740012,0.015165254,0.12484161,0.00247269,0.2770376,0.34820142,0.00488139,Sad,298,245,343,243,1,1
2870786.0,2024-12-05,13:45:46,1733373946889,0.6653346653346653,0.00532800532800537,1385.3479853479853,0.21452479,0.0121913785,0.11452309,0.0018602588,0.3020545,0.35085866,0.0039872923,Sad,298,245,343,243,1,1
2877339.0,2024-12-05,13:45:47,1733373947100,0.671994671994672,0.0066600066600066565,1385.3479853479853,0.23937088,0.014655866,0.11641752,0.0013961099,0.26893127,0.35558218,0.00364621,Sad,298,246,343,243,1,1
2883892.0,2024-12-05,13:45:47,1733373947319,0.6799866799866799,0.007992007992007943,1384.6153846153845,0.33660033,0.031246351,0.1296332,0.00086342834,0.16885953,0.32938996,0.003407269,Angry,298,247,343,244,1,0
2890445.0,2024-12-05,13:45:47,1733373947531,0.6884226884226884,0.008436008436008446,1386.8131868131868,0.32842293,0.029707657,0.1271549,0.00088982756,0.1745929,0.3360042,0.0032276278,Sad,298,246,343,244,1,0
2896998.0,2024-12-05,13:45:47,1733373947767,0.699078699078699,0.010656010656010628,1385.3479853479853,0.30814993,0.025853874,0.12255117,0.0009681035,0.19033624,0.349154,0.0029866842,Sad,298,246,343,244,0,0
2903551.0,2024-12-05,13:45:47,1733373947995,0.7075147075147076,0.008436008436008557,1386.8131868131868,0.30957204,0.025769405,0.12104041,0.0009055484,0.19053414,0.34932852,0.0028499018,Sad,298,246,343,244,1,1
2910104.0,2024-12-05,13:45:48,1733373948211,0.7123987123987124,0.004884004884004867,1387.5457875457876,0.31484285,0.02654114,0.12223169,0.00086816767,0.18642516,0.3461779,0.0029130732,Sad,298,246,343,244,0,0
2916657.0,2024-12-05,13:45:48,1733373948427,0.7168387168387169,0.004440004440004475,1388.278388278388,0.26337084,0.017768417,0.12096079,0.0011790532,0.24006039,0.3529137,0.003746773,Sad,298,245,342,243,1,1
2923210.0,2024-12-05,13:45:48,1733373948656,0.7226107226107225,0.0057720057720055395,1386.8131868131868,0.29590654,0.022140145,0.12189671,0.00085717306,0.20689048,0.34897748,0.0033315257,Sad,298,245,342,243,1,1
2929763.0,2024-12-05,13:45:48,1733373948870,0.7288267288267287,0.006216006216006265,1389.7435897435896,0.30351844,0.02315162,0.12097699,0.00078828144,0.20069724,0.3477431,0.003124314,Sad,298,246,342,243,1,1
2936316.0,2024-12-05,13:45:49,1733373949087,0.7337107337107337,0.004884004884004978,1388.278388278388,0.30547622,0.024004105,0.12297956,0.0008444647,0.19667663,0.34677577,0.003243261,Sad,298,246,342,244,1,1
2942869.0,2024-12-05,13:45:49,1733373949325,0.7368187368187368,0.0031080031080030768,1387.5457875457876,0.25305426,0.028760917,0.26812068,0.004794921,0.16237634,0.17238842,0.1105045,Fear,298,245,342,242,1,1
2949422.0,2024-12-05,13:45:49,1733373949539,0.7381507381507381,0.001332001332001287,1388.278388278388,0.24023315,0.029835096,0.3071885,0.005514545,0.10255466,0.117087916,0.19758607,Fear,298,245,342,242,1,1
2955975.0,2024-12-05,13:45:49,1733373949755,0.7377067377067377,-0.00044400044400039196,1389.7435897435896,0.20301569,0.012441826,0.13213246,0.002969975,0.31861085,0.32247445,0.008354791,Sad,298,246,343,243,1,1
2962528.0,2024-12-05,13:45:49,1733373949969,0.7363747363747363,-0.001332001332001398,1387.5457875457876,0.13563985,0.008943977,0.1110722,0.021368807,0.4173859,0.29893422,0.0066550598,Neutral,298,246,343,243,1,1
2969081.0,2024-12-05,13:45:50,1733373950183,0.7332667332667332,-0.0031080031080030768,1389.7435897435896,0.09366778,0.009887691,0.08338458,0.26292744,0.3439364,0.19736426,0.008831773,Neutral,297,246,343,244,1,0
2975634.0,2024-12-05,13:45:50,1733373950416,0.7297147297147296,-0.0035520035520035798,1389.0109890109889,0.0873312,0.009397422,0.07299105,0.3008209,0.33174285,0.19095688,0.006759734,Neutral,298,246,344,244,1,0
2982187.0,2024-12-05,13:45:50,1733373950647,0.7252747252747253,-0.004440004440004364,1389.0109890109889,0.14288524,0.009277196,0.120535724,0.016128885,0.40781763,0.29448837,0.00886703,Neutral,298,246,343,244,1,1
2988740.0,2024-12-05,13:45:50,1733373950865,0.7208347208347209,-0.004440004440004364,1390.4761904761904,0.19348349,0.024357544,0.3016967,0.0108965775,0.11119716,0.11026864,0.24809988,Fear,298,245,343,243,1,1
2995293.0,2024-12-05,13:45:51,1733373951106,0.7155067155067156,-0.005328005328005259,1389.7435897435896,0.17472978,0.021022731,0.3132824,0.010387052,0.06065247,0.067139484,0.35278612,Surprise,298,246,343,244,1,1
3001846.0,2024-12-05,13:45:51,1733373951327,0.7106227106227107,-0.004884004884004978,1389.0109890109889,0.1723386,0.019941498,0.31454945,0.008098912,0.04264615,0.05137345,0.39105192,Surprise,298,246,343,244,1,1
3008399.0,2024-12-05,13:45:51,1733373951539,0.7070707070707071,-0.0035520035520035798,1391.2087912087911,0.18983823,0.022551144,0.32024327,0.0071840035,0.049747944,0.060318235,0.3501172,Surprise,298,245,343,243,1,1
3014952.0,2024-12-05,13:45:51,1733373951756,0.7039627039627039,-0.003108003108003188,1390.4761904761904,0.1940165,0.024171744,0.31512123,0.008980807,0.07510351,0.0827849,0.2998213,Fear,298,245,343,243,1,1
3021505.0,2024-12-05,13:45:51,1733373951967,0.7030747030747031,-0.0008880008880007839,1389.0109890109889,0.073705174,0.0017784439,0.053436805,0.0020090793,0.66997355,0.1961971,0.002899789,Neutral,298,247,343,245,1,1
3028058.0,2024-12-05,13:45:52,1733373952186,0.7026307026307027,-0.00044400044400039196,1390.4761904761904,0.077130504,0.0019259444,0.05637104,0.0020446917,0.6586299,0.20069179,0.0032061331,Neutral,298,247,344,245,1,1
3034611.0,2024-12-05,13:45:52,1733373952417,0.7026307026307027,0.0,1390.4761904761904,0.17945461,0.00976701,0.121965125,0.0032174347,0.3601678,0.3179681,0.0074598934,Neutral,298,246,344,245,1,1
3041164.0,2024-12-05,13:45:52,1733373952631,0.7017427017427018,-0.0008880008880008949,1390.4761904761904,0.22046918,0.010734662,0.087946,0.00081260497,0.26172027,0.4173198,0.0009975124,Sad,302,250,346,247,0,0
3047717.0,2024-12-05,13:45:52,1733373952847,0.7012987012987013,-0.000444000444000503,1391.2087912087911,0.0996619,0.0025154548,0.0590672,0.0015389804,0.56525403,0.27040324,0.0015592219,Neutral,307,250,351,248,1,1
3054270.0,2024-12-05,13:45:53,1733373953065,0.7012987012987013,0.0,1390.4761904761904,0.078836165,0.0020668297,0.058451846,0.0030810272,0.6368895,0.2178136,0.0028610067,Neutral,307,248,352,246,1,1
3060823.0,2024-12-05,13:45:53,1733373953285,0.7012987012987013,0.0,1391.2087912087911,0.0801069,0.0021078815,0.0612199,0.0026562214,0.6373014,0.21312048,0.0034873108,Neutral,306,248,352,245,1,1
3067376.0,2024-12-05,13:45:53,1733373953508,0.7012987012987013,0.0,1390.4761904761904,0.16894895,0.007678137,0.10220165,0.0024163977,0.38253006,0.3323062,0.0039186594,Neutral,305,248,350,245,0,1
3073929.0,2024-12-05,13:45:53,1733373953728,0.7012987012987013,0.0,1391.9413919413919,0.15571292,0.00636946,0.09435367,0.002230543,0.41222334,0.32565373,0.0034564426,Neutral,301,246,346,244,1,1
3080482.0,2024-12-05,13:45:53,1733373953955,0.7026307026307027,0.001332001332001398,1391.2087912087911,0.16758043,0.007466897,0.098728456,0.0023305418,0.38245225,0.33803856,0.0034028643,Neutral,300,246,346,244,1,1
3087035.0,2024-12-05,13:45:54,1733373954176,0.7044067044067044,0.0017760017760016789,1391.9413919413919,0.1414019,0.0056499094,0.09439603,0.0028861426,0.44379458,0.30764282,0.0042285873,Neutral,300,246,346,244,1,1
3093588.0,2024-12-05,13:45:54,1733373954377,0.7106227106227107,0.006216006216006265,1391.9413919413919,0.19840962,0.024172544,0.30465063,0.0064786104,0.09743556,0.09875812,0.2700949,Fear,300,245,345,243,1,1
3100141.0,2024-12-05,13:45:54,1733373954592,0.7150627150627151,0.004440004440004475,1393.4065934065934,0.19366024,0.023484074,0.30940124,0.006145317,0.08085172,0.08483721,0.3016202,Fear,300,245,345,243,1,1
3106694.0,2024-12-05,13:45:54,1733373954802,0.7212787212787212,0.0062160062160060425,1389.7435897435896,0.20115942,0.024686605,0.31029144,0.0064259106,0.085286565,0.090782836,0.28136724,Fear,300,245,345,243,1,1
3113247.0,2024-12-05,13:45:55,1733373955032,0.7288267288267287,0.0075480075480075515,1391.2087912087911,0.13024072,0.0049810377,0.09319314,0.0032039827,0.4703107,0.29322356,0.00484687,Neutral,300,247,346,244,1,1
3119800.0,2024-12-05,13:45:55,1733373955250,0.7359307359307358,0.0071040071040070485,1391.9413919413919,0.14153141,0.005381968,0.08986243,0.0026442877,0.43838584,0.3189217,0.0032722687,Neutral,300,247,345,244,1,1
3126353.0,2024-12-05,13:45:55,1733373955470,0.7425907425907425,0.0066600066600067676,1391.9413919413919,0.20421895,0.010427788,0.09969742,0.0016015485,0.30630302,0.37559822,0.002152996,Sad,299,246,344,244,0,0
3132906.0,2024-12-05,13:45:55,1733373955689,0.7479187479187479,0.00532800532800537,1391.9413919413919,0.18425082,0.009016547,0.09967282,0.002141676,0.3535107,0.3485339,0.0028735693,Neutral,297,242,342,240,1,1
3139459.0,2024-12-05,13:45:55,1733373955907,0.7501387501387502,0.002220002220002293,1391.2087912087911,0.08701598,0.0018805178,0.057022925,0.00091919326,0.6211574,0.2295619,0.0024420798,Neutral,295,237,340,234,1,1
3146012.0,2024-12-05,13:45:56,1733373956124,0.7514707514707515,0.001332001332001287,1392.6739926739926,0.24546024,0.01718825,0.13229334,0.0019633824,0.2592519,0.3374834,0.006359451,Sad,294,235,339,232,1,1
3152565.0,2024-12-05,13:45:56,1733373956342,0.7510267510267511,-0.00044400044400039196,1391.9413919413919,0.23302445,0.015458052,0.13017215,0.002092454,0.27790576,0.33487612,0.0064709494,Sad,294,235,339,232,1,1
3159118.0,2024-12-05,13:45:56,1733373956559,0.7501387501387502,-0.0008880008880008949,1393.4065934065934,0.24521737,0.016185805,0.12554963,0.0016424569,0.26170078,0.34457,0.005133862,Sad,294,235,338,232,1,1
3165671.0,2024-12-05,13:45:56,1733373956774,0.7488067488067489,-0.001332001332001287,1391.9413919413919,0.08933407,0.0018317223,0.051798917,0.0007803492,0.6092111,0.24557675,0.0014669915,Neutral,294,236,339,233,1,1
3172224.0,2024-12-05,13:45:56,1733373956991,0.7461427461427462,-0.002664002664002685,1393.4065934065934,0.07694436,0.0015669463,0.05299267,0.0010426274,0.6520624,0.21301503,0.002376015,Neutral,295,239,339,236,1,1
3178777.0,2024-12-05,13:45:57,1733373957209,0.743034743034743,-0.003108003108003188,1391.9413919413919,0.10807887,0.002778728,0.068732925,0.0011235661,0.5486964,0.26788056,0.0027089668,Neutral,296,243,341,240,1,1
3185330.0,2024-12-05,13:45:57,1733373957426,0.73992673992674,-0.0031080031080030768,1392.6739926739926,0.17975852,0.010768582,0.15575983,0.0021940803,0.36651695,0.25704634,0.027955769,Neutral,296,242,341,240,1,1
3191883.0,2024-12-05,13:45:57,1733373957647,0.7363747363747363,-0.0035520035520036908,1393.4065934065934,0.20545015,0.016014144,0.19315532,0.0025921564,0.29928982,0.23057024,0.052928146,Neutral,296,242,340,240,1,1
3198436.0,2024-12-05,13:45:57,1733373957858,0.7323787323787323,-0.003996003996003972,1393.4065934065934,0.19427265,0.014947385,0.19500661,0.0027673373,0.3092293,0.2227563,0.0610204,Neutral,296,242,341,240,1,1
3204989.0,2024-12-05,13:45:58,1733373958078,0.7283827283827283,-0.003996003996003972,1393.4065934065934,0.14611925,0.0057631386,0.10751588,0.0016815243,0.45343915,0.27644333,0.009037753,Neutral,296,243,341,241,1,1
3211542.0,2024-12-05,13:45:58,1733373958296,0.7248307248307249,-0.0035520035520034687,1392.6739926739926,0.1405399,0.005167489,0.0990307,0.001516065,0.46909395,0.2776031,0.0070488546,Neutral,296,244,342,242,1,1
3218095.0,2024-12-05,13:45:58,1733373958512,0.7208347208347209,-0.003996003996003972,1393.4065934065934,0.21154317,0.011221159,0.09535873,0.0014201192,0.27586848,0.4031178,0.0014705594,Sad,302,248,346,245,0,0
3224648.0,2024-12-05,13:45:58,1733373958741,0.7163947163947164,-0.004440004440004475,1392.6739926739926,0.1509383,0.0054501193,0.08315341,0.0018180539,0.41150686,0.34516168,0.0019714811,Neutral,306,248,351,245,1,1
3231201.0,2024-12-05,13:45:58,1733373958957,0.7128427128427129,-0.0035520035520034687,1392.6739926739926,0.08534203,0.0018752818,0.05256988,0.0012108398,0.6207194,0.2366086,0.001673967,Neutral,309,248,354,245,1,1
3237754.0,2024-12-05,13:45:59,1733373959181,0.7092907092907093,-0.0035520035520036908,1395.6043956043954,0.07433238,0.001522976,0.04761357,0.0012423175,0.659282,0.2143648,0.0016420078,Neutral,311,249,355,246,1,0
3244307.0,2024-12-05,13:45:59,1733373959407,0.7057387057387058,-0.0035520035520034687,1394.8717948717947,0.094968855,0.002286144,0.055289656,0.001479111,0.58215034,0.2624305,0.0013954429,Neutral,311,250,356,247,0,1
3250860.0,2024-12-05,13:45:59,1733373959606,0.7021867021867022,-0.0035520035520035798,1394.139194139194,0.09338809,0.0021944218,0.054896478,0.001351295,0.58978087,0.25692448,0.0014644295,Neutral,311,250,355,247,0,0
3257413.0,2024-12-05,13:45:59,1733373959838,0.6995226995226995,-0.002664002664002685,1393.4065934065934,0.08507212,0.0020031666,0.055152845,0.0016381692,0.6202684,0.23388262,0.001982629,Neutral,310,249,356,246,0,1
3263966.0,2024-12-05,13:46:00,1733373960064,0.6968586968586968,-0.002664002664002685,1392.6739926739926,0.085128315,0.0019889993,0.05530597,0.0015497598,0.6211363,0.23286127,0.0020293684,Neutral,310,249,355,246,1,1
3270519.0,2024-12-05,13:46:00,1733373960279,0.6946386946386947,-0.002220002220002182,1394.139194139194,0.08178572,0.0017464091,0.05136165,0.0011366946,0.6354377,0.226772,0.0017598008,Neutral,311,249,355,246,1,1
3277072.0,2024-12-05,13:46:00,1733373960490,0.6928626928626929,-0.0017760017760017899,1392.6739926739926,0.08925814,0.0021156215,0.058677845,0.0013167725,0.6122872,0.2339491,0.0023953146,Neutral,311,248,356,245,0,1
3283625.0,2024-12-05,13:46:00,1733373960707,0.6915306915306916,-0.001332001332001287,1393.4065934065934,0.090487845,0.0023106122,0.063830264,0.0016516634,0.6080858,0.23040578,0.003228012,Neutral,310,248,355,245,1,1
3290178.0,2024-12-05,13:46:00,1733373960925,0.6901986901986902,-0.001332001332001398,1393.4065934065934,0.08719567,0.0020869714,0.05868277,0.0014739883,0.6178535,0.23019212,0.0025149793,Neutral,310,248,355,245,0,1
3296731.0,2024-12-05,13:46:01,1733373961135,0.6888666888666889,-0.001332001332001287,1393.4065934065934,0.082810156,0.0018080303,0.05362013,0.0011547515,0.63359314,0.2249598,0.0020539921,Neutral,310,248,355,245,0,0
3303284.0,2024-12-05,13:46:01,1733373961360,0.6879786879786879,-0.000888000888001006,1394.139194139194,0.08814152,0.001973825,0.055319615,0.0011160539,0.6152861,0.23621105,0.0019517783,Neutral,310,248,355,245,1,1
3309837.0,2024-12-05,13:46:01,1733373961593,0.6888666888666889,0.000888000888001006,1393.4065934065934,0.07965036,0.0016723692,0.050885957,0.0011070797,0.64367175,0.2211684,0.0018440642,Neutral,310,248,355,245,1,1
3316390.0,2024-12-05,13:46:01,1733373961814,0.6910866910866911,0.002220002220002182,1393.4065934065934,0.08763075,0.0020372397,0.055840362,0.0013677714,0.6149087,0.2362118,0.0020033699,Neutral,311,248,356,245,1,1
3322943.0,2024-12-05,13:46:02,1733373962028,0.6941946941946942,0.0031080031080030768,1394.8717948717947,0.07859687,0.0017747504,0.0525355,0.0015983589,0.6441921,0.2192363,0.0020660257,Neutral,311,249,356,246,0,1
3329496.0,2024-12-05,13:46:02,1733373962246,0.6981906981906981,0.003996003996003972,1394.139194139194,0.08302594,0.0020793937,0.057252605,0.002175436,0.627266,0.22576688,0.002433825,Neutral,311,249,356,246,0,1
3336049.0,2024-12-05,13:46:02,1733373962457,0.7012987012987013,0.003108003108003188,1394.139194139194,0.08949716,0.0024143425,0.062115714,0.0025308416,0.60244215,0.23834923,0.0026506225,Neutral,311,249,356,246,0,1
3342602.0,2024-12-05,13:46:02,1733373962674,0.7035187035187036,0.002220002220002293,1394.139194139194,0.08763579,0.0023954606,0.062296215,0.0028459525,0.60718983,0.23484413,0.002792672,Neutral,311,249,356,247,1,0
3349155.0,2024-12-05,13:46:02,1733373962890,0.7052947052947053,0.0017760017760016789,1394.8717948717947,0.08550509,0.0022777002,0.06078906,0.002749483,0.6138684,0.23209992,0.0027103475,Neutral,311,249,356,247,0,1
3355708.0,2024-12-05,13:46:03,1733373963105,0.7061827061827062,0.0008880008880008949,1393.4065934065934,0.09543017,0.0027541062,0.06669824,0.0028540103,0.58023894,0.2491408,0.0028837225,Neutral,311,249,356,246,0,0
3362261.0,2024-12-05,13:46:03,1733373963315,0.7052947052947053,-0.0008880008880008949,1394.8717948717947,0.09394131,0.0027182281,0.066754885,0.0030363281,0.5840273,0.24652396,0.0029980717,Neutral,310,249,355,247,1,1
3368814.0,2024-12-05,13:46:03,1733373963521,0.7044067044067044,-0.0008880008880008949,1393.4065934065934,0.09483052,0.0026290389,0.06593301,0.0024532345,0.5819454,0.24939007,0.0028187332,Neutral,309,250,355,247,1,0
3375367.0,2024-12-05,13:46:03,1733373963745,0.7021867021867022,-0.002220002220002182,1393.4065934065934,0.08097263,0.0019185717,0.05477078,0.0017629418,0.6360812,0.22226118,0.0022326207,Neutral,293,250,338,250,0,0
3381920.0,2024-12-05,13:46:03,1733373963964,0.6995226995226995,-0.002664002664002685,1397.069597069597,0.08101746,0.0019797762,0.061836537,0.0021221675,0.6265445,0.22321913,0.0032804685,Neutral,285,250,328,250,1,1
