timestamp,date,time,time(ms),GSR,GSR_z,SCR,SCR_z,PPG,Angry,Disgust,Fear,Happy,Neutral,Sad,Surprise,Emotion,Leye_X,Leye_Y,Reye_X,Reye_Y,Leye_open,Reye_open
5298051,2024-10-17,10:51:32,1729129892033 ,0.926599533,0.16483703,0,0.004319205,0.732600733,0.2133472,0.024603842,0.18414517,0.044580426,0.17321815,0.33874723,0.021357926,Sad,280,285,362,284,0,0
5304604,2024-10-17,10:51:32,1729129892252 ,0.938461538,0.217093092,0.011862006,1.614354262,0.732600733,0.211763,0.024172178,0.18408886,0.043934584,0.1756842,0.33864787,0.02170925,Sad,280,284,362,283,0,0
5311157,2024-10-17,10:51:32,1729129892320 ,0.941058941,0.22853551,0.002597403,0.356865763,0.732600733,0.21500394,0.0247669,0.18586181,0.043503854,0.17252621,0.3363809,0.021956414,Sad,280,284,363,283,0,0
5317710,2024-10-17,10:51:32,1729129892390 ,0.94017094,0.224623573,-0.000888001,-0.116209532,0.732600733,0.21098803,0.023859285,0.18410593,0.042609382,0.17813736,0.33872873,0.02157136,Sad,281,286,361,284,0,0
5324263,2024-10-17,10:51:32,1729129892494 ,0.938838939,0.218755666,-0.001332001,-0.176473901,0.732600733,0.21097024,0.023769364,0.18456067,0.04276975,0.17778003,0.33822262,0.021927305,Sad,282,285,361,284,0,0
5330816,2024-10-17,10:51:32,1729129892701 ,0.937950938,0.214843728,-0.000888001,-0.116209532,0.732600733,0.2150892,0.0244286,0.18669963,0.04024267,0.17597911,0.3352742,0.02228663,Sad,279,283,362,281,1,1
5337369,2024-10-17,10:51:32,1729129892903 ,0.936618937,0.208975821,-0.001332001,-0.176473901,0.732600733,0.21537517,0.024621578,0.18820378,0.042289697,0.17378199,0.33267087,0.023056922,Sad,280,282,362,281,1,1
5343922,2024-10-17,10:51:33,1729129893111 ,0.935286935,0.203107914,-0.001332001,-0.176473901,0,0.21648453,0.024850173,0.1903656,0.04261104,0.17260718,0.329095,0.023986485,Sad,279,283,362,281,1,1
5350475,2024-10-17,10:51:34,1729129894976 ,0.933954934,0.197240007,-0.001332001,-0.176473901,1112.087912,0.21701072,0.025002709,0.19048719,0.043112975,0.1716954,0.32894242,0.023748528,Sad,279,283,362,279,1,1
5357028,2024-10-17,10:51:35,1729129895055 ,0.933066933,0.193328069,-0.000888001,-0.116209532,1193.406593,0.21557228,0.024582084,0.18931621,0.041756198,0.17453764,0.3307102,0.023525333,Sad,279,282,362,280,1,1
5363581,2024-10-17,10:51:35,1729129895119 ,0.931734932,0.187460162,-0.001332001,-0.176473901,1528.205128,0.21589239,0.024874283,0.19034353,0.04429311,0.17209855,0.32844734,0.024050789,Sad,279,284,361,280,1,1
5370134,2024-10-17,10:51:35,1729129895194 ,0.93040293,0.181592256,-0.001332001,-0.176473901,1326.739927,0.21619879,0.0248438,0.18945725,0.043426637,0.17220438,0.3304061,0.023463057,Sad,278,283,361,279,1,1
5376687,2024-10-17,10:51:35,1729129895269 ,0.929070929,0.175724349,-0.001332001,-0.176473901,1227.106227,0.21654265,0.024763089,0.19249338,0.044031885,0.1712581,0.32568896,0.025221918,Sad,279,282,361,280,1,1
5383240,2024-10-17,10:51:35,1729129895348 ,0.928182928,0.171812411,-0.000888001,-0.116209532,1221.245421,0.21573529,0.024687674,0.18971159,0.04371278,0.17188336,0.33052492,0.023744473,Sad,281,287,360,284,0,0
5389793,2024-10-17,10:51:35,1729129895421 ,0.927294927,0.167900473,-0.000888001,-0.116209532,1666.666667,0.21435139,0.024644373,0.18945943,0.046629854,0.1708825,0.33005172,0.023980763,Sad,281,287,360,284,0,0
5396346,2024-10-17,10:51:35,1729129895501 ,0.925962926,0.162032566,-0.001332001,-0.176473901,1410.989011,0.21662587,0.024985777,0.19042099,0.044530492,0.17038299,0.32909137,0.023962542,Sad,279,283,360,280,1,1
5402899,2024-10-17,10:51:35,1729129895574 ,0.924630925,0.156164659,-0.001332001,-0.176473901,1271.794872,0.21718827,0.024883756,0.193045,0.04410294,0.17036553,0.32512033,0.02529413,Sad,279,283,361,280,1,1
5409452,2024-10-17,10:51:35,1729129895651 ,0.923742924,0.152252721,-0.000888001,-0.116209532,1234.432234,0.21726398,0.025063356,0.19273469,0.044778522,0.16984701,0.32518157,0.02513091,Sad,278,283,361,280,1,1
5416005,2024-10-17,10:51:35,1729129895731 ,0.922410922,0.146384815,-0.001332001,-0.176473901,1791.208791,0.21610391,0.024766142,0.19275531,0.044436846,0.17162423,0.32493213,0.025381474,Sad,279,283,361,280,1,1
5422558,2024-10-17,10:51:35,1729129895808 ,0.921522922,0.142472877,-0.000888001,-0.116209532,1468.131868,0.21888256,0.025222082,0.19236617,0.042952534,0.16928199,0.32678443,0.024510281,Sad,280,283,362,280,1,1
5429111,2024-10-17,10:51:35,1729129895881 ,0.92019092,0.13660497,-0.001332001,-0.176473901,1287.179487,0.2193029,0.025630573,0.18951583,0.04433181,0.1672951,0.3310955,0.022828305,Sad,281,283,362,283,0,0
5435664,2024-10-17,10:51:35,1729129895960 ,0.919302919,0.132693032,-0.000888001,-0.116209532,1263.736264,0.21489322,0.024852179,0.18986608,0.04634357,0.1708148,0.32917306,0.024057094,Sad,281,283,362,284,0,1
5448770,2024-10-17,10:51:38,1729129898543 ,0.917082917,0.122913187,-0.000888001,-0.116209532,1438.095238,0.18117194,0.015337528,0.1550203,0.015506683,0.28054994,0.33944473,0.012968822,Sad,277,255,360,254,1,1
5455323,2024-10-17,10:51:38,1729129898611 ,0.915750916,0.11704528,-0.001332001,-0.176473901,1259.340659,0.18576132,0.015289603,0.15294741,0.012486358,0.27998847,0.34168392,0.011842937,Sad,276,255,360,255,1,1
5461876,2024-10-17,10:51:38,1729129898687 ,0.914862915,0.113133342,-0.000888001,-0.116209532,1241.025641,0.1899374,0.016444176,0.15620965,0.013392393,0.27030224,0.34144837,0.012265811,Sad,276,255,360,254,1,1
5468429,2024-10-17,10:51:38,1729129898763 ,0.913530914,0.107265435,-0.001332001,-0.176473901,1973.626374,0.18466887,0.015197555,0.15223469,0.012703616,0.28190824,0.3416088,0.011678273,Sad,276,255,359,254,1,1
5474982,2024-10-17,10:51:38,1729129898839 ,0.912642913,0.103353498,-0.000888001,-0.116209532,1422.710623,0.196575,0.017795628,0.16169849,0.013567504,0.2574078,0.3394214,0.01353421,Sad,276,255,359,254,1,1
5481535,2024-10-17,10:51:38,1729129898917 ,0.911754912,0.09944156,-0.000888001,-0.116209532,1230.769231,0.18607536,0.01542357,0.15143014,0.01263362,0.27810535,0.3451436,0.011188359,Sad,276,255,359,254,1,1
5488088,2024-10-17,10:51:38,1729129898991 ,0.91042291,0.093573653,-0.001332001,-0.176473901,1159.70696,0.18409318,0.015077803,0.15443282,0.012715711,0.28436443,0.33662337,0.012692677,Sad,276,256,359,255,1,1
5494641,2024-10-17,10:51:39,1729129899068 ,0.90953491,0.089661715,-0.000888001,-0.116209532,1604.395604,0.18994226,0.01611875,0.15310523,0.012436133,0.27156734,0.3455488,0.011281546,Sad,276,256,359,254,1,1
5501194,2024-10-17,10:51:39,1729129899145 ,0.908646909,0.085749777,-0.000888001,-0.116209532,1366.300366,0.1941221,0.01634819,0.15289043,0.010924893,0.2687406,0.3460026,0.010971234,Sad,276,256,359,254,1,1
5507747,2024-10-17,10:51:39,1729129899223 ,0.907314907,0.07988187,-0.001332001,-0.176473901,1200.732601,0.18773006,0.015733525,0.15530662,0.012540068,0.277132,0.33913997,0.012417717,Sad,276,256,359,255,1,1
5514300,2024-10-17,10:51:39,1729129899301 ,0.906426906,0.075969932,-0.000888001,-0.116209532,1171.428571,0.17945704,0.014005524,0.14560425,0.012101653,0.2908584,0.34791118,0.010061996,Sad,275,256,359,255,1,1
5520853,2024-10-17,10:51:39,1729129899376 ,0.905538906,0.072057994,-0.000888001,-0.116209532,1754.578755,0.18330675,0.014430464,0.14989018,0.011360036,0.28719178,0.34261054,0.011210278,Sad,275,256,358,255,1,1
5527406,2024-10-17,10:51:39,1729129899453 ,0.904650905,0.068146056,-0.000888001,-0.116209532,1347.985348,0.11180375,0.005749366,0.101359844,0.017990053,0.48142824,0.27396232,0.007706481,Neutral,275,256,357,254,1,1
5533959,2024-10-17,10:51:39,1729129899528 ,0.903762904,0.064234119,-0.000888001,-0.116209532,1182.417582,0.11880117,0.006403037,0.105890624,0.017346855,0.45705253,0.28687692,0.007628821,Neutral,275,255,357,254,1,1
5540512,2024-10-17,10:51:39,1729129899604 ,0.902874903,0.060322181,-0.000888001,-0.116209532,1208.058608,0.118807234,0.006384824,0.10614371,0.017032215,0.45801955,0.28587872,0.007733825,Neutral,275,256,357,254,1,1
5547065,2024-10-17,10:51:39,1729129899678 ,0.901986902,0.056410243,-0.000888001,-0.116209532,1732.600733,0.12304629,0.007019612,0.111520454,0.018380003,0.44238776,0.28904566,0.008600161,Neutral,273,256,356,254,1,1
5553618,2024-10-17,10:51:39,1729129899756 ,0.901098901,0.052498305,-0.000888001,-0.116209532,1322.344322,0.13465467,0.008249383,0.11995215,0.016843997,0.4076652,0.30362526,0.009009426,Neutral,274,256,355,253,1,1
5560171,2024-10-17,10:51:39,1729129899834 ,0.9002109,0.048586367,-0.000888001,-0.116209532,1186.080586,0.13209891,0.008257282,0.120137684,0.019387662,0.41228497,0.29827973,0.009553769,Neutral,273,256,354,253,1,1
5566724,2024-10-17,10:51:39,1729129899947 ,0.899322899,0.044674429,-0.000888001,-0.116209532,1206.593407,0.13294834,0.008184636,0.120042734,0.01813745,0.41009954,0.30129492,0.009292371,Neutral,271,256,353,253,1,1
5573277,2024-10-17,10:51:40,1729129900135 ,0.898434898,0.040762491,-0.000888001,-0.116209532,1665.201465,0.14030966,0.009105287,0.1262736,0.017529575,0.3903666,0.30639395,0.010021259,Neutral,272,257,353,253,1,1
5579830,2024-10-17,10:51:40,1729129900330 ,0.897546898,0.036850553,-0.000888001,-0.116209532,1309.157509,0.14138517,0.009300392,0.12797016,0.017967137,0.38552824,0.30750507,0.010343828,Neutral,272,257,354,254,1,1
5586383,2024-10-17,10:51:40,1729129900517 ,0.896658897,0.032938615,-0.000888001,-0.116209532,1194.871795,0.14459601,0.00950796,0.12831515,0.016300993,0.379942,0.3113978,0.009940101,Neutral,273,257,354,253,1,1
5592936,2024-10-17,10:51:40,1729129900715 ,0.895770896,0.029026677,-0.000888001,-0.116209532,1186.080586,0.13632543,0.008897871,0.124626696,0.020325772,0.39593574,0.30381635,0.010072078,Neutral,273,257,354,252,1,1
5599489,2024-10-17,10:51:40,1729129900899 ,0.894882895,0.02511474,-0.000888001,-0.116209532,1652.747253,0.15181993,0.010311061,0.1256759,0.015473023,0.34903106,0.34030363,0.007385335,Neutral,275,260,355,256,0,1
5606042,2024-10-17,10:51:41,1729129901104 ,0.893550894,0.019246833,-0.001332001,-0.176473901,1327.472527,0.14211196,0.009732588,0.12942769,0.020301403,0.37901133,0.3088791,0.010535884,Neutral,273,257,356,254,1,1
5612595,2024-10-17,10:51:41,1729129901303 ,0.893106893,0.017290864,-0.000444,-0.055945164,1211.721612,0.21408193,0.022030046,0.17545447,0.0155974,0.22468132,0.33176723,0.016387675,Sad,273,257,357,255,1,1
5619148,2024-10-17,10:51:41,1729129901503 ,0.892218892,0.013378926,-0.000888001,-0.116209532,1205.860806,0.22238809,0.023719767,0.17769778,0.015328847,0.21240906,0.33235732,0.016099224,Sad,273,257,357,255,1,1
5625701,2024-10-17,10:51:41,1729129901703 ,0.890886891,0.007511019,-0.001332001,-0.176473901,1520.14652,0.21486738,0.02308611,0.17914376,0.018670699,0.21640994,0.33028322,0.017538842,Sad,274,257,357,256,1,1
5632254,2024-10-17,10:51:41,1729129901909 ,0.88999889,0.003599081,-0.000888001,-0.116209532,1339.194139,0.21979421,0.024423914,0.17737804,0.018717723,0.2098212,0.33403945,0.015825436,Sad,274,256,357,255,1,1
5638807,2024-10-17,10:51:42,1729129902115 ,0.889110889,-0.000312857,-0.000888001,-0.116209532,1271.794872,0.22368787,0.025012285,0.18107115,0.018277328,0.20510004,0.33001304,0.01683828,Sad,274,257,358,255,1,1
5645360,2024-10-17,10:51:42,1729129902320 ,0.888222888,-0.004224795,-0.000888001,-0.116209532,1238.095238,0.21899998,0.02403751,0.18438561,0.018949028,0.21137767,0.32316273,0.01908745,Sad,274,256,357,255,1,1
5651913,2024-10-17,10:51:42,1729129902494 ,0.887778888,-0.006180764,-0.000444,-0.055945164,1428.571429,0.12409711,0.007733444,0.11745166,0.023825422,0.43580726,0.28047833,0.010606783,Neutral,274,255,357,252,1,1
5658466,2024-10-17,10:51:42,1729129902697 ,0.886890887,-0.010092702,-0.000888001,-0.116209532,1519.413919,0.1892919,0.02033127,0.16403545,0.039308988,0.2165276,0.35507074,0.015434074,Sad,273,275,355,266,1,1
5665019,2024-10-17,10:51:42,1729129902900 ,0.886446886,-0.012048671,-0.000444,-0.055945164,1391.941392,0.21758218,0.02501242,0.19672291,0.045774784,0.16626182,0.32108042,0.027565457,Sad,266,274,343,270,1,1
5671572,2024-10-17,10:51:43,1729129903107 ,0.886002886,-0.014004639,-0.000444,-0.055945164,1342.857143,0.20536713,0.020800538,0.14572065,0.014641007,0.22610036,0.3801476,0.007222755,Sad,258,263,339,256,0,0
5678125,2024-10-17,10:51:43,1729129903302 ,0.884670885,-0.019872546,-0.001332001,-0.176473901,1556.043956,0.2106134,0.0241648,0.18925974,0.043837413,0.17854843,0.3286821,0.02489408,Sad,259,271,340,263,1,1
5691231,2024-10-17,10:51:43,1729129903727 ,0.883338883,-0.025740453,-0.001332001,-0.176473901,1364.835165,0.20030658,0.021487819,0.17496909,0.03114667,0.21126427,0.34203863,0.018787056,Sad,248,271,331,253,1,1
5697784,2024-10-17,10:51:43,1729129903934 ,0.882894883,-0.027696422,-0.000444,-0.055945164,1246.886447,0.19308375,0.019166013,0.16785301,0.024247801,0.23249915,0.3463323,0.016817959,Sad,245,273,326,254,1,1
5710890,2024-10-17,10:51:44,1729129904302 ,0.881118881,-0.035520298,-0.000888001,-0.116209532,1444.688645,0.19267032,0.018449659,0.17415965,0.02180062,0.23871161,0.3338491,0.020359129,Sad,227,275,309,256,1,1
5717443,2024-10-17,10:51:44,1729129904497 ,0.88023088,-0.039432236,-0.000888001,-0.116209532,1312.087912,0.19178534,0.017842699,0.16746205,0.019249955,0.24467032,0.3419042,0.017085422,Sad,226,275,311,255,1,1
5737102,2024-10-17,10:51:45,1729129905110 ,0.878010878,-0.049212081,-0.000444,-0.055945164,1477.655678,0.2087226,0.021794861,0.17498568,0.02263452,0.20825419,0.34584048,0.017767653,Sad,239,274,321,260,1,1
5743655,2024-10-17,10:51:45,1729129905337 ,0.876678877,-0.055079987,-0.001332001,-0.176473901,1248.351648,0.20904225,0.022041822,0.17112859,0.022938006,0.20584294,0.35308525,0.015921121,Sad,241,276,320,260,1,1
5750208,2024-10-17,10:51:45,1729129905534 ,0.876234876,-0.057035956,-0.000444,-0.055945164,1347.252747,0.18867251,0.017139021,0.15880394,0.017031476,0.2574788,0.3472112,0.013663038,Sad,244,264,327,251,1,1
5756761,2024-10-17,10:51:45,1729129905722 ,0.875790876,-0.058991925,-0.000444,-0.055945164,1536.263736,0.15366136,0.009500375,0.1281477,0.010724296,0.36113477,0.3280021,0.008829414,Neutral,242,255,326,245,1,1
5763314,2024-10-17,10:51:45,1729129905914 ,0.875346875,-0.060947894,-0.000444,-0.055945164,1395.604396,0.16339466,0.011649424,0.12458213,0.012397051,0.33151275,0.35029995,0.006163924,Sad,251,246,331,239,0,0
5769867,2024-10-17,10:51:46,1729129906097 ,0.874902875,-0.062903863,-0.000444,-0.055945164,1216.849817,0.14849965,0.006445293,0.08818622,0.00337724,0.40039876,0.35086375,0.002229046,Neutral,274,239,359,240,0,0
5776420,2024-10-17,10:51:46,1729129906303 ,0.874458874,-0.064859832,-0.000444,-0.055945164,1509.157509,0.2032856,0.017915681,0.11372359,0.007278463,0.23888955,0.41657284,0.002334276,Sad,284,242,367,247,0,0
5782973,2024-10-17,10:51:46,1729129906542 ,0.874458874,-0.064859832,0,0.004319205,1644.688645,0.17306112,0.013533884,0.11756781,0.011942326,0.304627,0.37535167,0.003916168,Sad,291,241,375,248,0,0
5789526,2024-10-17,10:51:46,1729129906740 ,0.874014874,-0.066815801,-0.000444,-0.055945164,1326.739927,0.18907939,0.016990874,0.12100843,0.011634268,0.26340634,0.39437878,0.003501838,Sad,286,243,370,248,1,1
5796079,2024-10-17,10:51:46,1729129906931 ,0.874014874,-0.066815801,0,0.004319205,1268.131868,0.20034094,0.01878379,0.120210685,0.009843181,0.2357858,0.41205156,0.002984048,Sad,281,247,364,250,0,0
5802632,2024-10-17,10:51:47,1729129907123 ,0.873126873,-0.070727739,-0.000888001,-0.116209532,2024.908425,0.18331824,0.017048506,0.120135635,0.014558477,0.27003074,0.39139357,0.003514786,Sad,279,245,363,246,0,0
5809185,2024-10-17,10:51:47,1729129907312 ,0.873126873,-0.070727739,0,0.004319205,1449.81685,0.18196325,0.013501133,0.13498831,0.009316005,0.30366817,0.34911743,0.007445734,Sad,281,252,364,253,1,1
5815738,2024-10-17,10:51:47,1729129907501 ,0.873126873,-0.070727739,0,0.004319205,1253.479853,0.15522061,0.00945441,0.12300056,0.009327781,0.37030208,0.32510722,0.00758731,Neutral,279,251,362,252,1,1
5822291,2024-10-17,10:51:47,1729129907698 ,0.873570874,-0.06877177,0.000444,0.064583574,1413.919414,0.14763339,0.009130019,0.12623897,0.011567574,0.3872192,0.30856994,0.009640951,Neutral,272,252,355,250,1,1
