timestamp,date,time,time(ms),GSR,GSR_z,SCR,SCR_z,PPG,Angry,Disgust,Fear,Happy,Neutral,Sad,Surprise,Emotion,Leye_X,Leye_Y,Reye_X,Reye_Y,Leye_open,Reye_open
10971459,2024-10-16,16:50:40,1729065040858 ,2.453063777,0.574357795,0,0.001137199,0.732600733,0.17106214,0.01988501,0.17335236,0.13112196,0.17542912,0.2967798,0.032369502,Sad,211,210,267,196,1,0
10978012,2024-10-16,16:50:41,1729065041102 ,2.462271062,0.597459667,0.009207285,0.477851081,0.732600733,0.12394371,0.013782933,0.12379406,0.21239991,0.2399613,0.2652409,0.020877212,Sad,210,213,264,199,1,1
10984565,2024-10-16,16:50:41,1729065041178 ,2.453479853,0.575401766,-0.008791209,-0.454034027,0,0.132697,0.014899651,0.13111459,0.18517679,0.23501305,0.28028274,0.020816166,Sad,210,214,265,199,1,1
10991118,2024-10-16,16:50:41,1729065041253 ,2.447619048,0.560696499,-0.005860806,-0.302310285,0.732600733,0.13058396,0.014243204,0.12809326,0.16743904,0.25383827,0.28707463,0.01872767,Sad,210,213,266,199,1,1
10997671,2024-10-16,16:50:41,1729065041333 ,2.44029304,0.542314915,-0.007326007,-0.378172156,0.732600733,0.133841,0.013588628,0.13038486,0.11765742,0.2806767,0.30752856,0.016322827,Sad,209,214,265,199,1,1
11004224,2024-10-16,16:50:41,1729065041487 ,2.435897436,0.531285965,-0.004395604,-0.226448414,0.732600733,0.14247988,0.015607556,0.13859631,0.1334299,0.24636045,0.30439487,0.019131033,Sad,209,213,266,198,1,1
11010777,2024-10-16,16:50:41,1729065041693 ,2.428571429,0.512904381,-0.007326007,-0.378172156,0.732600733,0.121086515,0.010860474,0.12643048,0.10569678,0.3262625,0.29188854,0.017774763,Neutral,213,211,269,196,1,1
11017330,2024-10-16,16:50:41,1729065041889 ,2.424175824,0.50187543,-0.004395604,-0.226448414,0.732600733,0.1074976,0.013449389,0.10061235,0.38691875,0.17615728,0.19745241,0.017912183,Happy,248,200,323,186,0,0
11023883,2024-10-16,16:50:42,1729065042097 ,2.41978022,0.49084648,-0.004395604,-0.226448414,0,0.12261595,0.017579792,0.10904169,0.445755,0.1176422,0.16567181,0.021693531,Happy,283,187,362,179,1,1
11023883,2024-10-16,16:50:42,1729065042097 ,2.41978022,0.49084648,-0.004395604,-0.226448414,0,0.21489468,0.02393044,0.22384462,0.06684093,0.15057723,0.26805326,0.051858842,Sad,321,281,374,280,0,1
11030436,2024-10-16,16:50:42,1729065042302 ,2.415384615,0.479817529,-0.004395604,-0.226448414,1259.340659,0.04457217,0.003800795,0.047677252,0.36312768,0.41453588,0.116499834,0.009786359,Neutral,304,178,382,178,1,1
11036989,2024-10-16,16:50:42,1729065042492 ,2.410989011,0.468788579,-0.004395604,-0.226448414,1395.604396,0.078621425,0.006643219,0.072651684,0.1721318,0.45559546,0.20700029,0.007356178,Neutral,317,174,395,179,1,1
11148390,2024-10-16,16:50:45,1729065045890 ,2.378754579,0.387909609,0.014652015,0.759755907,1540.659341,0.19924669,0.022119053,0.1931115,0.06089586,0.17767562,0.31485122,0.032100055,Sad,394,211,464,229,0,0
11154943,2024-10-16,16:50:46,1729065046093 ,2.415384615,0.479817529,0.036630037,1.897683971,1312.820513,0.2218996,0.023909675,0.22180009,0.03965197,0.16138513,0.28354815,0.04780533,Sad,369,219,447,239,1,1
11161496,2024-10-16,16:50:46,1729065046292 ,2.473992674,0.626870202,0.058608059,3.035612034,1293.040293,0.2368148,0.027007226,0.21124743,0.044889376,0.14633714,0.30098075,0.032723278,Sad,324,229,413,241,0,0
11168049,2024-10-16,16:50:46,1729065046502 ,2.551648352,0.821714992,0.077655678,4.021816356,1276.190476,0.21734375,0.02532274,0.19491829,0.056742795,0.15999055,0.31872725,0.02695461,Sad,296,232,388,242,0,0
11246685,2024-10-16,16:50:49,1729065049629 ,2.936996337,1.788586311,-0.005860806,-0.302310285,1380.21978,0.24626823,0.028601188,0.25703844,0.03271062,0.13273759,0.23189792,0.07074599,Fear,225,200,267,197,0,0
11253238,2024-10-16,16:50:49,1729065049733 ,2.963369963,1.854760014,0.026373626,1.366650875,1253.479853,0.2379079,0.026630329,0.2686359,0.028638847,0.13174139,0.21033502,0.09611059,Fear,206,203,259,195,1,0
11259791,2024-10-16,16:50:49,1729065049817 ,3.017582418,1.990783735,0.054212454,2.808026422,1463.003663,0.22495702,0.02491978,0.25771818,0.037443493,0.14275974,0.22329527,0.08890643,Fear,209,202,263,193,1,0
11266344,2024-10-16,16:50:49,1729065049908 ,3.080586081,2.148865358,0.063003663,3.263197647,1315.750916,0.21902488,0.023897257,0.26156867,0.03427455,0.14499058,0.21466383,0.10158027,Fear,210,203,263,194,0,0
11272897,2024-10-16,16:50:49,1729065049987 ,3.153846154,2.332681198,0.073260073,3.794230743,1512.820513,0.22234319,0.024322769,0.2594044,0.029845297,0.14967827,0.21966128,0.09474482,Fear,208,201,262,192,1,0
11279450,2024-10-16,16:50:50,1729065050060 ,3.193406593,2.431941752,0.03956044,2.049407713,887.9120879,0.21569888,0.022805154,0.24394996,0.025419757,0.17374772,0.24064119,0.07773734,Fear,209,202,262,191,1,0
11286003,2024-10-16,16:50:50,1729065050156 ,3.225641026,2.512820721,0.032234432,1.670098358,1484.981685,0.1902819,0.015752738,0.16356374,0.012112468,0.26923478,0.33298156,0.016072894,Sad,227,197,288,181,1,0
11292556,2024-10-16,16:50:50,1729065050272 ,3.24029304,2.54958389,0.014652015,0.759755907,1491.575092,0.19709216,0.017261209,0.17863694,0.010233019,0.27475724,0.29752913,0.024490252,Sad,249,185,319,169,1,0
11312215,2024-10-16,16:50:50,1729065050886 ,3.249084249,2.57164179,-0.005860806,-0.302310285,1492.307692,0.09662582,0.004649708,0.12103569,0.012571199,0.52202517,0.21461514,0.028477248,Neutral,331,171,408,169,1,1
11331874,2024-10-16,16:50:52,1729065052439 ,3.202197802,2.453999653,-0.021978022,-1.136790865,1445.421245,0.21805762,0.022419963,0.19206922,0.018686295,0.20594987,0.31734863,0.025468467,Sad,217,200,262,192,1,0
