date,time,speed,brake,handle
2025-01-24,13:49:49,0,0.5,0
2025-01-24,13:49:49,0,0.5,0
2025-01-24,13:49:51,0,0.5,0
2025-01-24,13:49:51,0,-0.000106838,-5.837912
2025-01-24,13:49:51,0,-0.000106838,-5.837912
2025-01-24,13:49:51,0,-0.000106838,-5.837912
2025-01-24,13:49:51,0,-0.000106838,-5.837912
2025-01-24,13:49:51,0,-0.000106838,-5.837912
2025-01-24,13:49:51,0,-0.000106838,-5.837912
2025-01-24,13:49:51,0,-0.000106838,-5.837912
2025-01-24,13:49:51,0,-0.000106838,-5.837912
2025-01-24,13:49:51,0,-0.000106838,-5.837912
2025-01-24,13:49:52,0,-0.000106838,-5.837912
2025-01-24,13:49:52,0,-0.000106838,-5.837912
2025-01-24,13:49:52,0,-0.000106838,-5.837912
2025-01-24,13:49:52,0,-0.000106838,-5.837912
2025-01-24,13:49:52,0,-0.000106838,-5.837912
2025-01-24,13:49:52,0,-0.000106838,-5.837912
2025-01-24,13:49:52,0,-0.000106838,-5.837912
2025-01-24,13:49:52,0,-0.000106838,-5.837912
2025-01-24,13:49:52,0,-0.000106838,-5.837912
2025-01-24,13:49:52,1,-0.000106838,-5.837912
2025-01-24,13:49:52,1,-0.000106838,-5.837912
2025-01-24,13:49:52,1,-0.000106838,-5.837912
2025-01-24,13:49:52,1,-0.000106838,-5.837912
2025-01-24,13:49:52,1,-0.000106838,-5.837912
2025-01-24,13:49:52,1,-0.000106838,-5.837912
2025-01-24,13:49:52,1,-0.000106838,-5.837912
2025-01-24,13:49:52,1,-0.000106838,-5.837912
2025-01-24,13:49:52,1,-0.000106838,-5.837912
2025-01-24,13:49:52,1,-0.000106838,-5.824176
2025-01-24,13:49:52,1,-0.000106838,-5.824176
2025-01-24,13:49:52,1,-0.000106838,-5.824176
2025-01-24,13:49:52,2,-0.000106838,-5.824176
2025-01-24,13:49:52,2,-0.000106838,-5.824176
2025-01-24,13:49:52,2,-0.000106838,-5.535714
2025-01-24,13:49:52,2,-0.000106838,-5.480769
2025-01-24,13:49:52,2,-0.000106838,-5.480769
2025-01-24,13:49:52,2,-0.000106838,-5.467033
2025-01-24,13:49:52,2,-0.000106838,-5.137363
2025-01-24,13:49:52,2,-0.000106838,-5.123627
2025-01-24,13:49:52,2,-0.000106838,-5.123627
2025-01-24,13:49:52,2,-0.000106838,-5.10989
2025-01-24,13:49:52,2,-0.000106838,-5.041209
2025-01-24,13:49:52,2,-0.000106838,-5.041209
2025-01-24,13:49:52,3,-0.000106838,-5.041209
2025-01-24,13:49:52,3,-0.000106838,-5.041209
2025-01-24,13:49:52,3,-0.000106838,-5.041209
2025-01-24,13:49:52,3,-0.000106838,-5
2025-01-24,13:49:52,3,-0.000106838,-5
2025-01-24,13:49:52,3,-0.000106838,-4.986264
2025-01-24,13:49:52,3,-0.000106838,-4.739011
2025-01-24,13:49:52,3,-0.000106838,-4.739011
2025-01-24,13:49:52,3,-0.000106838,-4.725275
2025-01-24,13:49:52,3,-0.000106838,-4.725275
2025-01-24,13:49:52,4,-0.000106838,-4.395605
2025-01-24,13:49:52,4,-0.000106838,-4.381868
2025-01-24,13:49:52,4,-0.000106838,-4.381868
2025-01-24,13:49:52,4,-0.000106838,-4.368132
2025-01-24,13:49:53,4,-0.000106838,-4.038462
2025-01-24,13:49:53,4,-0.000106838,-4.038462
2025-01-24,13:49:53,4,-0.000106838,-4.038462
2025-01-24,13:49:53,4,-0.000106838,-4.024725
2025-01-24,13:49:53,5,-0.000106838,-3.667583
2025-01-24,13:49:53,5,-0.000106838,-3.667583
2025-01-24,13:49:53,5,-0.000106838,-3.667583
2025-01-24,13:49:53,5,-0.000106838,-3.612638
2025-01-24,13:49:53,5,-0.000106838,-3.598901
2025-01-24,13:49:53,5,-0.000106838,-3.200549
2025-01-24,13:49:53,5,-0.000106838,-3.131868
2025-01-24,13:49:53,5,-0.000106838,-3.118132
2025-01-24,13:49:53,6,-0.000106838,-3.118132
2025-01-24,13:49:53,6,-0.000106838,-2.568681
2025-01-24,13:49:53,6,-0.000106838,-2.513736
2025-01-24,13:49:53,6,-0.000106838,-2.5
2025-01-24,13:49:53,6,-0.000106838,-2.472528
2025-01-24,13:49:53,6,-0.000106838,-2.06044
2025-01-24,13:49:53,7,-0.000106838,-2.06044
2025-01-24,13:49:53,7,-0.000106838,-2.06044
2025-01-24,13:49:53,7,-0.000106838,-2.06044
2025-01-24,13:49:53,7,-0.000106838,-2.06044
2025-01-24,13:49:53,7,-0.000106838,-2.06044
2025-01-24,13:49:53,7,-0.000106838,-2.06044
2025-01-24,13:49:53,8,-0.000106838,-2.06044
2025-01-24,13:49:53,8,-0.000106838,-2.06044
2025-01-24,13:49:53,8,-0.000106838,-2.06044
2025-01-24,13:49:53,8,-0.000106838,-2.06044
2025-01-24,13:49:53,8,-0.000106838,-2.06044
2025-01-24,13:49:53,8,-0.000106838,-2.06044
2025-01-24,13:49:53,9,-0.000106838,-2.06044
2025-01-24,13:49:53,9,-0.000106838,-2.06044
2025-01-24,13:49:53,9,-0.000106838,-2.06044
2025-01-24,13:49:53,9,-0.000106838,-2.06044
2025-01-24,13:49:53,9,-0.000106838,-2.06044
2025-01-24,13:49:53,9,-0.000106838,-2.06044
2025-01-24,13:49:53,10,-0.000106838,-2.06044
2025-01-24,13:49:53,10,-0.000106838,-2.06044
2025-01-24,13:49:53,10,-0.000106838,-2.06044
2025-01-24,13:49:53,10,-0.000106838,-2.06044
2025-01-24,13:49:53,10,-0.000106838,-2.06044
2025-01-24,13:49:53,10,-0.000106838,-2.06044
2025-01-24,13:49:53,11,-0.000106838,-2.046703
2025-01-24,13:49:53,11,-0.000106838,-2.046703
2025-01-24,13:49:53,11,-0.000106838,-2.046703
2025-01-24,13:49:53,11,-0.000106838,-2.046703
2025-01-24,13:49:53,11,-0.000106838,-2.046703
2025-01-24,13:49:53,11,-0.000106838,-2.046703
2025-01-24,13:49:53,12,-0.000106838,-2.046703
2025-01-24,13:49:53,12,-0.000106838,-2.046703
2025-01-24,13:49:54,12,-0.000106838,-2.046703
2025-01-24,13:49:54,12,-0.000106838,-1.978022
2025-01-24,13:49:54,12,-0.000106838,-1.964286
2025-01-24,13:49:54,12,-0.000106838,-1.964286
2025-01-24,13:49:54,12,-0.000106838,-1.95055
2025-01-24,13:49:54,13,-0.000106838,-1.497253
2025-01-24,13:49:54,13,-0.000106838,-1.497253
2025-01-24,13:49:54,13,-0.000106838,-1.428571
2025-01-24,13:49:54,13,-0.000106838,-1.414835
2025-01-24,13:49:54,13,-0.000106838,-1.126374
2025-01-24,13:49:54,13,-0.000106838,-1.126374
2025-01-24,13:49:54,14,-0.000106838,-1.126374
2025-01-24,13:49:54,14,-0.000106838,-1.126374
2025-01-24,13:49:54,14,-0.000106838,-1.126374
2025-01-24,13:49:54,14,-0.000106838,-1.126374
2025-01-24,13:49:54,14,-0.000106838,-1.126374
2025-01-24,13:49:54,14,-0.000106838,-1.126374
2025-01-24,13:49:54,15,-0.000106838,-1.126374
2025-01-24,13:49:54,15,-0.000106838,-1.057692
2025-01-24,13:49:54,15,-0.000106838,-1.043956
