date,time,speed,brake,handle
2024-10-18,15:22:19,0,0.5,0
2024-10-18,15:22:19,0,0.5,0
2024-10-18,15:22:23,0,0.5,0
2024-10-18,15:22:23,0,-0.000106838,-7.5
2024-10-18,15:22:23,0,-0.000106838,-7.458792
2024-10-18,15:22:23,0,-0.000106838,-7.431319
2024-10-18,15:22:23,0,-0.000106838,-7.431319
2024-10-18,15:22:23,0,-0.000106838,-7.376374
2024-10-18,15:22:23,0,-0.000106838,-6.25
2024-10-18,15:22:23,0,-0.000106838,-6.25
2024-10-18,15:22:23,0,-0.000106838,-6.25
2024-10-18,15:22:23,0,-0.000106838,-6.25
2024-10-18,15:22:24,0,-0.000106838,-6.25
2024-10-18,15:22:24,0,-0.000106838,-6.25
2024-10-18,15:22:24,0,-0.000106838,-6.25
2024-10-18,15:22:24,0,-0.000106838,-6.25
2024-10-18,15:22:24,0,-0.000106838,-6.25
2024-10-18,15:22:24,0,-0.000106838,-6.25
2024-10-18,15:22:24,0,-0.000106838,-6.25
2024-10-18,15:22:24,0,-0.000106838,-6.25
2024-10-18,15:22:24,0,-0.000106838,-6.25
2024-10-18,15:22:24,0,-0.000106838,-6.25
2024-10-18,15:22:24,0,-0.000106838,-6.25
2024-10-18,15:22:24,0,-0.000106838,-6.25
2024-10-18,15:22:24,0,-0.000106838,-6.25
2024-10-18,15:22:24,0,-0.000106838,-6.25
2024-10-18,15:22:24,0,-0.000106838,-6.25
2024-10-18,15:22:24,0,-0.000106838,-6.25
2024-10-18,15:22:24,0,-0.000106838,-6.25
2024-10-18,15:22:24,0,-0.000106838,-6.25
2024-10-18,15:22:24,0,-0.000106838,-6.25
2024-10-18,15:22:24,0,-0.000106838,-6.25
2024-10-18,15:22:24,0,-0.000106838,-6.25
2024-10-18,15:22:24,0,-0.000106838,-6.25
2024-10-18,15:22:24,0,-0.000106838,-6.25
2024-10-18,15:22:24,0,-0.000106838,-6.25
2024-10-18,15:22:24,0,-0.000106838,-6.25
2024-10-18,15:22:24,0,-0.000106838,-6.25
2024-10-18,15:22:24,0,-0.000106838,-6.277472
2024-10-18,15:22:24,0,-0.000106838,-6.277472
2024-10-18,15:22:24,0,-0.000106838,-6.277472
2024-10-18,15:22:24,0,-0.000106838,-6.277472
2024-10-18,15:22:24,0,-0.000106838,-6.277472
2024-10-18,15:22:24,0,-0.000106838,-6.277472
2024-10-18,15:22:24,0,-0.000106838,-6.277472
2024-10-18,15:22:24,0,-0.000106838,-6.277472
2024-10-18,15:22:24,0,-0.000106838,-6.277472
2024-10-18,15:22:24,0,-0.000106838,-6.277472
2024-10-18,15:22:24,0,-0.000106838,-6.277472
2024-10-18,15:22:24,0,-0.000106838,-6.277472
2024-10-18,15:22:24,0,-0.000106838,-6.277472
2024-10-18,15:22:24,0,-0.000106838,-6.277472
2024-10-18,15:22:24,0,-0.000106838,-6.277472
2024-10-18,15:22:24,0,-0.000106838,-6.277472
2024-10-18,15:22:24,0,-0.000106838,-6.277472
2024-10-18,15:22:24,0,-0.000106838,-6.277472
2024-10-18,15:22:24,0,-0.000106838,-6.277472
2024-10-18,15:22:24,0,-0.000106838,-6.277472
2024-10-18,15:22:24,0,-0.000106838,-6.277472
2024-10-18,15:22:24,0,-0.000106838,-6.277472
2024-10-18,15:22:24,0,-0.000106838,-6.277472
2024-10-18,15:22:25,0,-0.000106838,-6.277472
2024-10-18,15:22:25,0,-0.000106838,-6.277472
2024-10-18,15:22:25,0,-0.000106838,-6.277472
2024-10-18,15:22:25,0,-0.000106838,-6.277472
2024-10-18,15:22:25,0,-0.000106838,-6.277472
2024-10-18,15:22:25,0,-0.000106838,-6.277472
2024-10-18,15:22:25,0,-0.000106838,-5.947802
2024-10-18,15:22:25,0,-0.000106838,-5.934066
2024-10-18,15:22:25,0,-0.000106838,-5.879121
2024-10-18,15:22:25,0,-0.000106838,-5.865385
2024-10-18,15:22:25,0,-0.000106838,-5.81044
2024-10-18,15:22:25,0,-0.000106838,-4.917583
2024-10-18,15:22:25,0,-0.000106838,-4.89011
2024-10-18,15:22:25,0,-0.000106838,-4.876374
2024-10-18,15:22:25,0,-0.000106838,-4.835165
2024-10-18,15:22:25,0,-0.000106838,-4.78022
2024-10-18,15:22:25,0,-0.000106838,-4.615385
2024-10-18,15:22:25,0,-0.000106838,-4.615385
2024-10-18,15:22:25,0,-0.000106838,-4.615385
2024-10-18,15:22:25,0,-0.000106838,-4.615385
2024-10-18,15:22:25,0,-0.000106838,-4.615385
2024-10-18,15:22:25,0,-0.000106838,-4.574176
2024-10-18,15:22:25,0,-0.000106838,-4.574176
2024-10-18,15:22:25,0,-0.000106838,-4.574176
2024-10-18,15:22:25,0,-0.000106838,-4.574176
2024-10-18,15:22:25,0,-0.000106838,-4.574176
2024-10-18,15:22:25,0,-0.000106838,-4.23077
2024-10-18,15:22:25,0,-0.000106838,-4.203297
2024-10-18,15:22:25,0,-0.000106838,-4.18956
2024-10-18,15:22:25,0,-0.000106838,-4.162088
2024-10-18,15:22:25,0,-0.000106838,-4.134615
2024-10-18,15:22:25,0,-0.000106838,-3.722528
2024-10-18,15:22:25,0,-0.000106838,-3.722528
2024-10-18,15:22:25,0,-0.000106838,-3.708791
2024-10-18,15:22:25,0,-0.000106838,-3.708791
2024-10-18,15:22:25,0,-0.000106838,-3.681319
2024-10-18,15:22:25,0,-0.000106838,-3.681319
2024-10-18,15:22:25,0,-0.000106838,-3.681319
2024-10-18,15:22:25,0,-0.000106838,-3.681319
2024-10-18,15:22:25,0,-0.000106838,-3.681319
2024-10-18,15:22:25,0,-0.000106838,-3.681319
2024-10-18,15:22:25,0,-0.000106838,-3.681319
2024-10-18,15:22:25,0,-0.000106838,-3.681319
2024-10-18,15:22:25,0,-0.000106838,-3.681319
2024-10-18,15:22:25,0,-0.000106838,-3.681319
2024-10-18,15:22:25,0,-0.000106838,-3.681319
2024-10-18,15:22:25,0,-0.000106838,-3.681319
2024-10-18,15:22:25,0,-0.000106838,-3.681319
2024-10-18,15:22:26,0,-0.000106838,-3.681319
2024-10-18,15:22:26,0,-0.000106838,-3.681319
2024-10-18,15:22:26,0,-0.000106838,-3.681319
2024-10-18,15:22:26,0,-0.000106838,-3.681319
2024-10-18,15:22:26,0,-0.000106838,-3.681319
2024-10-18,15:22:26,0,-0.000106838,-3.681319
2024-10-18,15:22:26,0,-0.000106838,-3.681319
2024-10-18,15:22:26,0,-0.000106838,-3.681319
2024-10-18,15:22:26,0,-0.000106838,-3.53022
2024-10-18,15:22:26,0,-0.000106838,-3.502747
2024-10-18,15:22:26,0,-0.000106838,-3.502747
2024-10-18,15:22:26,0,-0.000106838,-3.447802
2024-10-18,15:22:26,0,-0.000106838,-3.447802
2024-10-18,15:22:26,0,-0.000106838,-2.980769
2024-10-18,15:22:26,0,-0.000106838,-2.980769
2024-10-18,15:22:26,0,-0.000106838,-2.980769
2024-10-18,15:22:26,0,-0.000106838,-2.953297
2024-10-18,15:22:26,0,-0.000106838,-2.912088
2024-10-18,15:22:26,0,-0.000106838,-2.760989
2024-10-18,15:22:26,0,-0.000106838,-2.760989
2024-10-18,15:22:26,0,-0.000106838,-2.760989
2024-10-18,15:22:26,0,-0.000106838,-2.760989
2024-10-18,15:22:26,0,-0.000106838,-2.760989
2024-10-18,15:22:26,0,-0.000106838,-2.760989
2024-10-18,15:22:26,0,-0.000106838,-2.760989
2024-10-18,15:22:26,0,-0.000106838,-2.760989
2024-10-18,15:22:26,0,-0.000106838,-2.760989
2024-10-18,15:22:26,0,-0.000106838,-2.760989
2024-10-18,15:22:26,0,-0.000106838,-2.760989
2024-10-18,15:22:26,0,-0.000106838,-2.760989
2024-10-18,15:22:26,0,-0.000106838,-2.760989
2024-10-18,15:22:26,0,-0.000106838,-2.760989
2024-10-18,15:22:26,0,-0.000106838,-2.760989
2024-10-18,15:22:26,0,-0.000106838,-2.760989
2024-10-18,15:22:26,0,-0.000106838,-2.760989
2024-10-18,15:22:26,0,-0.000106838,-2.760989
2024-10-18,15:22:26,0,-0.000106838,-2.760989
2024-10-18,15:22:26,0,-0.000106838,-2.760989
2024-10-18,15:22:26,0,-0.000106838,-2.760989
2024-10-18,15:22:26,0,-0.000106838,-2.760989
2024-10-18,15:22:26,0,-0.000106838,-2.760989
2024-10-18,15:22:26,0,-0.000106838,-2.760989
2024-10-18,15:22:26,0,-0.000106838,-2.760989
2024-10-18,15:22:26,0,-0.000106838,-2.760989
2024-10-18,15:22:26,0,-0.000106838,-2.760989
2024-10-18,15:22:26,0,-0.000106838,-2.760989
2024-10-18,15:22:26,0,-0.000106838,-2.760989
2024-10-18,15:22:26,0,-0.000106838,-2.747253
2024-10-18,15:22:27,0,-0.000106838,-2.71978
2024-10-18,15:22:27,0,-0.000106838,-2.706044
2024-10-18,15:22:27,0,-0.000106838,-2.692308
