date,time,speed,brake,handle
2024-10-14,10:57:06,0,0.5,0
2024-10-14,10:57:07,0,0.5,0
2024-10-14,10:57:10,0,0.5,0
2024-10-14,10:57:10,0,-0.000106838,-8.173078
2024-10-14,10:57:10,0,-0.000106838,-8.173078
2024-10-14,10:57:10,0,-0.000106838,-8.173078
2024-10-14,10:57:10,0,-0.000106838,-8.173078
2024-10-14,10:57:11,0,-0.000106838,-8.118133
2024-10-14,10:57:11,0,-0.000106838,-7.445055
2024-10-14,10:57:11,0,-0.000106838,-7.445055
2024-10-14,10:57:11,0,-0.000106838,-7.445055
2024-10-14,10:57:11,0,-0.000106838,-7.445055
2024-10-14,10:57:11,0,-0.000106838,-7.445055
2024-10-14,10:57:11,0,-0.000106838,-8.076923
2024-10-14,10:57:11,0,-0.000106838,-8.076923
2024-10-14,10:57:11,0,-0.000106838,-8.076923
2024-10-14,10:57:11,0,-0.000106838,-8.076923
2024-10-14,10:57:11,0,-0.000106838,-8.076923
2024-10-14,10:57:11,0,-0.000106838,-8.076923
2024-10-14,10:57:11,0,-0.000106838,-8.076923
2024-10-14,10:57:11,0,-0.000106838,-8.076923
2024-10-14,10:57:11,0,-0.000106838,-8.076923
2024-10-14,10:57:11,0,-0.000106838,-8.076923
2024-10-14,10:57:11,0,-0.000106838,-8.076923
2024-10-14,10:57:11,0,-0.000106838,-8.076923
2024-10-14,10:57:11,0,-0.000106838,-8.076923
2024-10-14,10:57:11,0,-0.000106838,-8.076923
2024-10-14,10:57:11,0,-0.000106838,-8.076923
2024-10-14,10:57:11,1,-0.000106838,-8.076923
2024-10-14,10:57:11,1,-0.000106838,-8.076923
2024-10-14,10:57:11,1,-0.000106838,-8.076923
2024-10-14,10:57:11,1,-0.000106838,-8.076923
2024-10-14,10:57:11,1,-0.000106838,-8.076923
2024-10-14,10:57:11,1,-0.000106838,-7.953297
2024-10-14,10:57:11,1,-0.000106838,-7.953297
2024-10-14,10:57:11,1,-0.000106838,-7.953297
2024-10-14,10:57:11,1,-0.000106838,-7.953297
2024-10-14,10:57:11,1,-0.000106838,-7.953297
2024-10-14,10:57:11,1,-0.000106838,-7.953297
2024-10-14,10:57:11,2,-0.000106838,-7.953297
2024-10-14,10:57:11,2,-0.000106838,-7.953297
2024-10-14,10:57:11,2,-0.000106838,-7.953297
2024-10-14,10:57:11,2,-0.000106838,-7.953297
2024-10-14,10:57:12,2,-0.000106838,-7.953297
2024-10-14,10:57:12,2,-0.000106838,-7.953297
2024-10-14,10:57:12,2,-0.000106838,-7.953297
2024-10-14,10:57:12,2,-0.000106838,-7.953297
2024-10-14,10:57:12,3,-0.000106838,-7.953297
2024-10-14,10:57:12,3,-0.000106838,-7.953297
2024-10-14,10:57:12,3,-0.000106838,-7.953297
2024-10-14,10:57:12,3,-0.000106838,-7.953297
2024-10-14,10:57:12,3,-0.000106838,-7.953297
2024-10-14,10:57:12,4,-0.000106838,-7.953297
2024-10-14,10:57:12,4,-0.000106838,-7.953297
2024-10-14,10:57:12,4,-0.000106838,-7.953297
2024-10-14,10:57:12,4,-0.000106838,-7.953297
2024-10-14,10:57:12,4,-0.000106838,-7.953297
2024-10-14,10:57:12,5,-0.000106838,-7.953297
2024-10-14,10:57:12,5,-0.000106838,-7.953297
2024-10-14,10:57:12,5,-0.000106838,-7.953297
2024-10-14,10:57:12,5,-0.000106838,-7.953297
2024-10-14,10:57:12,6,-0.000106838,-7.953297
2024-10-14,10:57:12,6,-0.000106838,-7.953297
2024-10-14,10:57:12,6,-0.000106838,-7.568682
2024-10-14,10:57:12,6,-0.000106838,-7.527473
2024-10-14,10:57:12,7,-0.000106838,-7.486264
2024-10-14,10:57:12,7,-0.000106838,-7.445055
2024-10-14,10:57:12,7,-0.000106838,-7.39011
2024-10-14,10:57:12,7,-0.000106838,-6.538462
2024-10-14,10:57:12,7,-0.000106838,-6.46978
2024-10-14,10:57:12,8,-0.000106838,-6.456044
2024-10-14,10:57:12,8,-0.000106838,-6.428572
2024-10-14,10:57:12,8,-0.000106838,-6.401099
2024-10-14,10:57:12,8,-0.000106838,-6.085165
2024-10-14,10:57:12,9,-0.000106838,-6.043956
2024-10-14,10:57:12,9,-0.000106838,-6.002748
2024-10-14,10:57:12,9,-0.000106838,-5.92033
2024-10-14,10:57:12,10,-0.000106838,-5.837912
2024-10-14,10:57:12,10,-0.000106838,-4.656593
2024-10-14,10:57:12,10,-0.000106838,-4.532967
2024-10-14,10:57:12,10,-0.000106838,-4.491758
2024-10-14,10:57:12,11,-0.000106838,-4.436813
2024-10-14,10:57:12,11,-0.000106838,-4.354396
2024-10-14,10:57:12,11,-0.000106838,-3.475275
2024-10-14,10:57:12,12,-0.000106838,-3.461539
2024-10-14,10:57:12,12,-0.000106838,-3.42033
2024-10-14,10:57:12,12,-0.000106838,-3.392857
2024-10-14,10:57:13,12,-0.000106838,-3.351648
2024-10-14,10:57:13,13,-0.000106838,-3.228022
2024-10-14,10:57:13,13,-0.000106838,-3.228022
2024-10-14,10:57:13,13,-0.000106838,-3.228022
2024-10-14,10:57:13,14,-0.000106838,-3.228022
2024-10-14,10:57:13,14,-0.000106838,-3.228022
2024-10-14,10:57:13,14,-0.000106838,-2.678571
2024-10-14,10:57:13,14,-0.000106838,-2.637363
2024-10-14,10:57:13,15,-0.000106838,-2.60989
2024-10-14,10:57:13,15,-0.000106838,-2.582418
2024-10-14,10:57:13,15,-0.000106838,-2.554945
2024-10-14,10:57:13,16,-0.000106838,-1.936813
2024-10-14,10:57:13,16,-0.000106838,-1.909341
2024-10-14,10:57:13,16,-0.000106838,-1.868132
2024-10-14,10:57:13,16,-0.000106838,-1.854396
2024-10-14,10:57:13,17,-0.000106838,-1.730769
2024-10-14,10:57:13,17,-0.000106838,-1.730769
2024-10-14,10:57:13,17,-0.000106838,-1.730769
2024-10-14,10:57:13,18,-0.000106838,-1.730769
2024-10-14,10:57:13,18,-0.000106838,-1.730769
2024-10-14,10:57:13,18,-0.000106838,-1.730769
2024-10-14,10:57:13,18,-0.000106838,-1.730769
2024-10-14,10:57:13,19,-0.000106838,-1.730769
2024-10-14,10:57:13,19,-0.000106838,-1.730769
2024-10-14,10:57:13,19,-0.000106838,-1.730769
2024-10-14,10:57:13,20,-0.000106838,-1.730769
2024-10-14,10:57:13,20,-0.000106838,-1.730769
2024-10-14,10:57:13,20,-0.000106838,-1.730769
2024-10-14,10:57:13,20,-0.000106838,-1.730769
2024-10-14,10:57:13,21,-0.000106838,-1.730769
2024-10-14,10:57:13,21,-0.000106838,-1.730769
2024-10-14,10:57:13,21,-0.000106838,-1.730769
2024-10-14,10:57:13,21,-0.000106838,-1.730769
2024-10-14,10:57:13,22,-0.000106838,-1.730769
2024-10-14,10:57:13,22,-0.000106838,-1.730769
2024-10-14,10:57:13,22,-0.000106838,-1.730769
2024-10-14,10:57:13,22,-0.000106838,-1.730769
2024-10-14,10:57:13,23,-0.000106838,-1.730769
2024-10-14,10:57:13,23,-0.000106838,-1.68956
2024-10-14,10:57:13,23,-0.000106838,-1.68956
2024-10-14,10:57:13,23,-0.000106838,-1.195055
2024-10-14,10:57:13,24,-0.000106838,-1.153846
2024-10-14,10:57:13,24,-0.000106838,-1.098901
2024-10-14,10:57:13,24,-0.000106838,-1.043956
2024-10-14,10:57:13,24,-0.000106838,-0.9752748
2024-10-14,10:57:13,25,-0.000106838,0.9615385
2024-10-14,10:57:13,25,-0.000106838,1.085165
2024-10-14,10:57:13,25,-0.000106838,1.167583
2024-10-14,10:57:13,25,-0.000106838,1.291209
2024-10-14,10:57:14,26,-0.000106838,1.401099
2024-10-14,10:57:14,26,-0.000106838,4.038462
2024-10-14,10:57:14,26,-0.000106838,4.18956
2024-10-14,10:57:14,26,-0.000106838,4.23077
2024-10-14,10:57:14,27,-0.000106838,4.313187
2024-10-14,10:57:14,27,-0.000106838,4.464286
2024-10-14,10:57:14,27,-0.000106838,5.027472
2024-10-14,10:57:14,27,-0.000106838,5.027472
