date,time,speed,brake,handle
2024-10-18,16:14:04,0,0.5,0
2024-10-18,16:14:04,0,-0.000106838,-9.217033
2024-10-18,16:14:08,0,-0.000106838,-9.217033
2024-10-18,16:14:08,0,-0.000106838,-9.217033
2024-10-18,16:14:08,0,-0.000106838,-9.217033
2024-10-18,16:14:08,0,-0.000106838,-9.217033
2024-10-18,16:14:08,0,-0.000106838,-9.217033
2024-10-18,16:14:08,0,-0.000106838,-9.217033
2024-10-18,16:14:08,0,-0.000106838,-9.203297
2024-10-18,16:14:08,0,-0.000106838,-9.203297
2024-10-18,16:14:08,0,-0.000106838,-9.203297
2024-10-18,16:14:08,0,-0.000106838,-9.203297
2024-10-18,16:14:09,0,-0.000106838,-9.203297
2024-10-18,16:14:09,0,-0.000106838,-8.695055
2024-10-18,16:14:09,0,-0.000106838,-8.695055
2024-10-18,16:14:09,0,-0.000106838,-8.695055
2024-10-18,16:14:09,0,-0.000106838,-8.695055
2024-10-18,16:14:09,0,-0.000106838,-8.695055
2024-10-18,16:14:09,0,-0.000106838,-8.695055
2024-10-18,16:14:09,0,-0.000106838,-8.695055
2024-10-18,16:14:09,0,-0.000106838,-8.695055
2024-10-18,16:14:09,0,-0.000106838,-8.695055
2024-10-18,16:14:09,0,-0.000106838,-8.695055
2024-10-18,16:14:09,0,-0.000106838,-8.447803
2024-10-18,16:14:09,1,-0.000106838,-8.447803
2024-10-18,16:14:09,1,-0.000106838,-8.447803
2024-10-18,16:14:09,1,-0.000106838,-8.447803
2024-10-18,16:14:09,1,-0.000106838,-8.42033
2024-10-18,16:14:09,1,-0.000106838,-8.42033
2024-10-18,16:14:09,1,-0.000106838,-8.42033
2024-10-18,16:14:09,1,-0.000106838,-8.42033
2024-10-18,16:14:09,1,-0.000106838,-8.42033
2024-10-18,16:14:09,1,-0.000106838,-8.42033
2024-10-18,16:14:09,1,-0.000106838,-7.857143
2024-10-18,16:14:09,1,-0.000106838,-7.843407
2024-10-18,16:14:09,1,-0.000106838,-7.774725
2024-10-18,16:14:09,1,-0.000106838,-7.71978
2024-10-18,16:14:09,1,-0.000106838,-7.568682
2024-10-18,16:14:09,1,-0.000106838,-6.936813
2024-10-18,16:14:09,1,-0.000106838,-6.936813
2024-10-18,16:14:09,1,-0.000106838,-6.936813
2024-10-18,16:14:09,1,-0.000106838,-6.936813
2024-10-18,16:14:09,1,-0.000106838,-6.936813
2024-10-18,16:14:09,1,-0.000106838,-6.936813
2024-10-18,16:14:09,2,-0.000106838,-6.936813
2024-10-18,16:14:09,2,-0.000106838,-6.936813
2024-10-18,16:14:09,2,-0.000106838,-6.936813
2024-10-18,16:14:09,2,-0.000106838,-6.936813
2024-10-18,16:14:09,2,-0.000106838,-6.936813
2024-10-18,16:14:09,2,-0.000106838,-6.936813
2024-10-18,16:14:09,2,-0.000106838,-6.936813
2024-10-18,16:14:09,2,-0.000106838,-6.936813
2024-10-18,16:14:09,2,-0.000106838,-6.936813
2024-10-18,16:14:09,2,-0.000106838,-6.936813
2024-10-18,16:14:09,2,-0.000106838,-6.936813
2024-10-18,16:14:09,2,-0.000106838,-6.936813
2024-10-18,16:14:09,2,-0.000106838,-6.936813
2024-10-18,16:14:10,2,-0.000106838,-6.936813
2024-10-18,16:14:10,2,-0.000106838,-6.936813
2024-10-18,16:14:10,2,-0.000106838,-6.936813
2024-10-18,16:14:10,2,-0.000106838,-6.936813
2024-10-18,16:14:10,3,-0.000106838,-6.936813
2024-10-18,16:14:10,3,-0.000106838,-6.936813
2024-10-18,16:14:10,3,-0.000106838,-6.936813
2024-10-18,16:14:10,3,-0.000106838,-6.936813
2024-10-18,16:14:10,3,-0.000106838,-6.936813
2024-10-18,16:14:10,3,-0.000106838,-6.936813
2024-10-18,16:14:10,3,-0.000106838,-6.936813
2024-10-18,16:14:10,3,-0.000106838,-6.936813
2024-10-18,16:14:10,3,-0.000106838,-6.936813
2024-10-18,16:14:10,3,-0.000106838,-6.936813
2024-10-18,16:14:10,3,-0.000106838,-6.936813
2024-10-18,16:14:10,3,-0.000106838,-6.936813
2024-10-18,16:14:10,3,-0.000106838,-6.936813
2024-10-18,16:14:10,3,-0.000106838,-6.936813
2024-10-18,16:14:10,4,-0.000106838,-6.936813
2024-10-18,16:14:10,4,-0.000106838,-6.936813
2024-10-18,16:14:10,4,-0.000106838,-6.936813
2024-10-18,16:14:10,4,-0.000106838,-6.936813
2024-10-18,16:14:10,4,-0.000106838,-6.936813
2024-10-18,16:14:10,4,-0.000106838,-6.936813
2024-10-18,16:14:10,4,-0.000106838,-6.936813
2024-10-18,16:14:10,4,-0.000106838,-6.936813
2024-10-18,16:14:10,4,-0.000106838,-6.936813
2024-10-18,16:14:10,4,-0.000106838,-6.936813
2024-10-18,16:14:10,4,-0.000106838,-6.936813
2024-10-18,16:14:10,5,-0.000106838,-6.936813
2024-10-18,16:14:10,5,-0.000106838,-6.936813
2024-10-18,16:14:10,5,-0.000106838,-6.936813
2024-10-18,16:14:10,5,-0.000106838,-6.936813
2024-10-18,16:14:10,5,-0.000106838,-6.936813
2024-10-18,16:14:10,5,-0.000106838,-6.936813
2024-10-18,16:14:10,5,-0.000106838,-6.936813
2024-10-18,16:14:10,5,-0.000106838,-6.936813
2024-10-18,16:14:10,5,-0.000106838,-6.936813
2024-10-18,16:14:10,6,-0.000106838,-6.936813
2024-10-18,16:14:10,6,-0.000106838,-6.936813
2024-10-18,16:14:10,6,-0.000106838,-6.923077
2024-10-18,16:14:10,6,-0.000106838,-6.456044
2024-10-18,16:14:10,6,-0.000106838,-6.442308
2024-10-18,16:14:10,6,-0.000106838,-6.387362
2024-10-18,16:14:10,6,-0.000106838,-6.373626
2024-10-18,16:14:11,6,-0.000106838,-6.304945
2024-10-18,16:14:11,6,-0.000106838,-5.604396
2024-10-18,16:14:11,6,-0.000106838,-5.59066
2024-10-18,16:14:11,7,-0.000106838,-5.549451
2024-10-18,16:14:11,7,-0.000106838,-5.535714
2024-10-18,16:14:11,7,-0.000106838,-5.521978
2024-10-18,16:14:11,7,-0.000106838,-5.467033
2024-10-18,16:14:11,7,-0.000106838,-5.467033
2024-10-18,16:14:11,7,-0.000106838,-5.467033
2024-10-18,16:14:11,7,-0.000106838,-5.467033
2024-10-18,16:14:11,7,-0.000106838,-5.467033
2024-10-18,16:14:11,7,-0.000106838,-5.467033
2024-10-18,16:14:11,7,-0.000106838,-5.467033
2024-10-18,16:14:11,8,-0.000106838,-5.467033
2024-10-18,16:14:11,8,-0.000106838,-5.467033
2024-10-18,16:14:11,8,-0.000106838,-5.467033
2024-10-18,16:14:11,8,-0.000106838,-5.467033
2024-10-18,16:14:11,8,-0.000106838,-5.467033
2024-10-18,16:14:11,8,-0.000106838,-5.467033
2024-10-18,16:14:11,8,-0.000106838,-5.467033
2024-10-18,16:14:11,8,-0.000106838,-5.467033
2024-10-18,16:14:11,8,-0.000106838,-5.467033
2024-10-18,16:14:11,9,-0.000106838,-5.467033
2024-10-18,16:14:11,9,-0.000106838,-5.467033
2024-10-18,16:14:11,9,-0.000106838,-5.467033
2024-10-18,16:14:11,9,-0.000106838,-5.43956
2024-10-18,16:14:11,9,-0.000106838,-5.43956
2024-10-18,16:14:11,9,-0.000106838,-5.43956
2024-10-18,16:14:11,9,-0.000106838,-5.43956
2024-10-18,16:14:11,9,-0.000106838,-5.412088
2024-10-18,16:14:11,9,-0.000106838,-5.260989
2024-10-18,16:14:11,9,-0.000106838,-5.260989
2024-10-18,16:14:11,10,-0.000106838,-5.260989
2024-10-18,16:14:11,10,-0.000106838,-5.260989
2024-10-18,16:14:11,10,-0.000106838,-5.260989
2024-10-18,16:14:11,10,-0.000106838,-5.260989
2024-10-18,16:14:11,10,-0.000106838,-5.260989
2024-10-18,16:14:11,10,-0.000106838,-5.260989
2024-10-18,16:14:11,10,-0.000106838,-5.260989
2024-10-18,16:14:11,10,-0.000106838,-5.260989
2024-10-18,16:14:11,10,-0.000106838,-5.260989
2024-10-18,16:14:11,10,-0.000106838,-5.260989
2024-10-18,16:14:11,11,-0.000106838,-5.260989
2024-10-18,16:14:11,11,-0.000106838,-5.260989
2024-10-18,16:14:11,11,-0.000106838,-5.260989
2024-10-18,16:14:11,11,-0.000106838,-5.260989
2024-10-18,16:14:11,11,-0.000106838,-5.260989
2024-10-18,16:14:11,11,-0.000106838,-5.260989
2024-10-18,16:14:11,11,-0.000106838,-5.260989
2024-10-18,16:14:12,11,-0.000106838,-5.260989
2024-10-18,16:14:12,11,-0.000106838,-4.821429
2024-10-18,16:14:12,12,-0.000106838,-4.752748
2024-10-18,16:14:12,12,-0.000106838,-4.697803
2024-10-18,16:14:12,12,-0.000106838,-4.67033
2024-10-18,16:14:12,12,-0.000106838,-4.56044
2024-10-18,16:14:12,12,-0.000106838,-3.076923
2024-10-18,16:14:12,12,-0.000106838,-2.93956
2024-10-18,16:14:12,12,-0.000106838,-2.857143
2024-10-18,16:14:12,12,-0.000106838,-2.760989
2024-10-18,16:14:12,12,-0.000106838,-2.623626
2024-10-18,16:14:12,12,-0.000106838,-0.521978
2024-10-18,16:14:12,13,-0.000106838,-0.467033
2024-10-18,16:14:12,13,-0.000106838,-0.3571429
2024-10-18,16:14:12,13,-0.000106838,-0.1648352
2024-10-18,16:14:12,13,-0.000106838,0
2024-10-18,16:14:12,13,-0.000106838,2.239011
2024-10-18,16:14:12,13,-0.000106838,2.321429
2024-10-18,16:14:12,13,-0.000106838,2.403846
2024-10-18,16:14:12,13,-0.000106838,2.431319
2024-10-18,16:14:12,13,-0.000106838,2.596154
2024-10-18,16:14:12,14,-0.000106838,2.93956
2024-10-18,16:14:12,14,-0.000106838,2.93956
2024-10-18,16:14:12,14,-0.000106838,2.93956
2024-10-18,16:14:12,14,-0.000106838,2.93956
2024-10-18,16:14:12,14,-0.000106838,2.93956
2024-10-18,16:14:12,14,-0.000106838,2.93956
2024-10-18,16:14:12,14,-0.000106838,2.93956
2024-10-18,16:14:12,14,-0.000106838,2.93956
2024-10-18,16:14:12,15,-0.000106838,2.93956
2024-10-18,16:14:12,15,-0.000106838,2.93956
2024-10-18,16:14:12,15,-0.000106838,3.228022
2024-10-18,16:14:12,15,-0.000106838,3.228022
2024-10-18,16:14:12,15,-0.000106838,3.255495
2024-10-18,16:14:12,15,-0.000106838,3.296703
2024-10-18,16:14:12,15,-0.000106838,3.31044
2024-10-18,16:14:12,15,-0.000106838,3.365385
2024-10-18,16:14:12,16,-0.000106838,3.365385
2024-10-18,16:14:12,16,-0.000106838,3.365385
2024-10-18,16:14:12,16,-0.000106838,3.365385
2024-10-18,16:14:12,16,-0.000106838,3.365385
2024-10-18,16:14:12,16,-0.000106838,3.365385
2024-10-18,16:14:12,16,-0.000106838,3.337912
2024-10-18,16:14:12,16,-0.000106838,3.337912
2024-10-18,16:14:12,16,-0.000106838,3.324176
2024-10-18,16:14:12,17,-0.000106838,3.31044
2024-10-18,16:14:12,17,-0.000106838,3.145604
2024-10-18,16:14:12,17,-0.000106838,3.145604
2024-10-18,16:14:12,17,-0.000106838,3.145604
2024-10-18,16:14:12,17,-0.000106838,3.118132
2024-10-18,16:14:13,17,-0.000106838,3.090659
2024-10-18,16:14:13,17,-0.000106838,2.678571
2024-10-18,16:14:13,17,-0.000106838,2.678571
2024-10-18,16:14:13,18,-0.000106838,2.623626
2024-10-18,16:14:13,18,-0.000106838,2.60989
2024-10-18,16:14:13,18,-0.000106838,2.596154
2024-10-18,16:14:13,18,-0.000106838,2.046703
2024-10-18,16:14:13,18,-0.000106838,2.046703
2024-10-18,16:14:13,18,-0.000106838,2.019231
2024-10-18,16:14:13,18,-0.000106838,2.019231
2024-10-18,16:14:13,19,-0.000106838,1.964286
2024-10-18,16:14:13,19,-0.000106838,1.387363
2024-10-18,16:14:13,19,-0.000106838,1.332418
2024-10-18,16:14:13,19,-0.000106838,1.304945
2024-10-18,16:14:13,19,-0.000106838,1.277473
2024-10-18,16:14:13,19,-0.000106838,1.208791
2024-10-18,16:14:13,20,-0.000106838,0.5631868
2024-10-18,16:14:13,20,-0.000106838,0.5494506
2024-10-18,16:14:13,20,-0.000106838,0.5494506
2024-10-18,16:14:13,20,-0.000106838,0.4807692
2024-10-18,16:14:13,20,-0.000106838,0.4807692
2024-10-18,16:14:13,20,-0.000106838,0.2747253
2024-10-18,16:14:13,21,-0.000106838,0.2747253
2024-10-18,16:14:13,21,-0.000106838,0.2747253
2024-10-18,16:14:13,21,-0.000106838,0.260989
2024-10-18,16:14:13,21,-0.000106838,0.2472528
2024-10-18,16:14:13,21,-0.000106838,-0.206044
2024-10-18,16:14:13,21,-0.000106838,-0.2472528
2024-10-18,16:14:13,22,-0.000106838,-0.2747253
2024-10-18,16:14:13,22,-0.000106838,-0.3021978
2024-10-18,16:14:13,22,-0.000106838,-0.3708791
2024-10-18,16:14:13,22,-0.000106838,-1.222528
2024-10-18,16:14:13,22,-0.000106838,-1.236264
2024-10-18,16:14:13,23,-0.000106838,-1.277473
2024-10-18,16:14:13,23,-0.000106838,-1.277473
2024-10-18,16:14:13,23,-0.000106838,-1.304945
2024-10-18,16:14:13,23,-0.000106838,-1.428571
2024-10-18,16:14:13,23,-0.000106838,-1.428571
2024-10-18,16:14:13,24,-0.000106838,-1.428571
2024-10-18,16:14:13,24,-0.000106838,-1.428571
2024-10-18,16:14:13,24,-0.000106838,-1.428571
2024-10-18,16:14:13,24,-0.000106838,-1.428571
2024-10-18,16:14:13,24,-0.000106838,-1.428571
2024-10-18,16:14:13,25,-0.000106838,-1.428571
2024-10-18,16:14:13,25,-0.000106838,-1.428571
2024-10-18,16:14:13,25,-0.000106838,-1.428571
