User,Support,Event,Trial_no,Event_period,Speed_avg,Handle_avg,Brake_avg,Speed_std,Handle_std,Brake_std,GSR_avg,GSR_std,GSR_max,GSR_min,GSR_range,GSR_peaks,GSR_Z_avg,SCR_avg,SCR_std,SCR_max,SCR_min,SCR_range,GSR_time_to_stable,SCR_duration_unstable,SCR_peaks,SCR_Z_avg,PPG_avg,PPG_std,PPG_max,PPG_min,PPG_range,PPG_peaks,HR_bpm,HRV_ibi,SDNN,RMSSD,pNN50,Leye_dist_avg,Reye_dist_avg,Leye_open_avg,Reye_open_avg,Angry_avg,Disgust_avg,Fear_avg,Happy_avg,Neutral_avg,Sad_avg,Surprise_avg,Emotion1,Emotion2
1,o,12,1,59.0,14.84413497589716,22.21701119101232,0.0009114505698982327,20.011162747109083,44.04724018246776,0.009089386765114487,1.7495781663622751,0.30840539797333066,2.531135531,1.352647353,1.1784881779999998,19,1.371461021703593,0.001034893278443114,0.025343228460282773,0.13040293,-0.065934066,0.19633699599999999,7000.0,4000.0,62,0.05522646714371257,1396.293128023952,89.05475693200913,1673.992674,1241.025641,432.96703300000013,93,,,,,,1.6270622265162038,1.7660929464637627,0.9880239520958084,0.9760479041916168,0.20525085160479042,0.012460068742514971,0.11413104371556887,0.002365058622754491,0.31886435143712577,0.34267363904191617,0.004254987832335329,Sad,Neutral
1,o,13,1,32.0,71.78973105134475,14.074935953325186,-0.00010683799999999994,27.337568329345537,42.26299051014756,5.422115725551687e-20,1.769436900231939,0.2764040355336866,2.531135531,1.482051282,1.0490842489999999,8,1.4468077693307986,-0.001676903475285171,0.018724939656495954,0.111355311,-0.065934066,0.177289377,43000.0,1000.0,46,-0.11782506764258555,1396.749258326996,88.48938408530809,1694.505495,1241.025641,453.47985400000016,66,,,,,,1.2039209656439418,1.2710088432464342,0.9923954372623575,0.973384030418251,0.1915049266920152,0.01011829069201521,0.10709914078326997,0.0021615001673003804,0.33873754406844103,0.3467727879087453,0.0036058065437262364,Neutral,Sad
1,o,14,1,18.0,96.25923820352473,-0.03555495239909038,-0.00010683799999999994,2.1361224185487537,2.946839620474724,5.422552455196472e-20,1.5474551930777203,0.11860664083667875,1.898168498,1.385347985,0.5128205130000001,9,0.6045788654041451,-0.0005609818704663209,0.010867839800975844,0.06007326,-0.024908425,0.084981685,28000.0,0.0,35,-0.04661326086010362,1399.4040501865286,87.5851050241867,1678.388278,1262.271062,416.11721599999987,51,,,,,,1.0953190893786848,1.2325283037220904,0.9689119170984456,0.9430051813471503,0.20781769461139898,0.012914914953367874,0.12066947339896371,0.002875663440414508,0.3105514532124352,0.34032644393782374,0.0048443543626943,Sad,Neutral
1,o,15,1,49.0,85.16312711603571,0.0058851529701446515,-0.00010683799999999997,17.26789732141304,1.7581529340675048,2.710922656711686e-20,1.5277339802885714,0.12434788219646074,1.939194139,1.375735376,0.5634587630000001,11,0.5297538915285714,-0.00037086715428571423,0.010909112797330266,0.067399267,-0.027838828,0.095238095,59000.0,1000.0,53,-0.03448121469428571,1400.4060701142857,89.98784789219444,1649.81685,1265.201465,384.61538499999983,86,,,,,,0.9373603542892726,0.9823602601145289,0.9857142857142858,0.9685714285714285,0.22148295062857137,0.013854401882857142,0.12012713666571428,0.002202127151428572,0.28992018560000005,0.34814497345714285,0.004268228228571429,Sad,Neutral
1,o,16,1,11.0,99.42904953145917,0.05486229854082999,-0.00010683799999999996,2.416728267578555,0.6128792143992572,4.067119525779544e-20,1.5187728937812501,0.10169866630255779,1.953846154,1.38974359,0.5641025640000001,7,0.4957543058625,0.0034065934562500003,0.01677567245829751,0.080586081,-0.016117216,0.09670329700000001,,2000.0,30,0.20657496162500003,1399.36813181875,84.88572572857717,1625.641026,1278.388278,347.2527480000001,41,,,,,,0.9975251693033237,1.0089344523582524,0.96875,0.94375,0.21516361212500001,0.01296497994375,0.11929834487500002,0.002271305325,0.300647383,0.3452096641875,0.004444711693750001,Sad,Neutral
1,o,17,1,12.0,97.97902097902097,-0.010548893172282239,-0.00010683799999999997,3.02852298294251,1.2302982239830191,2.711367414199843e-20,1.5375690975272727,0.12263442065168007,1.956776557,1.385347985,0.5714285720000001,5,0.5670696691696969,-0.0034454433757575755,0.0113906254015074,0.052747253,-0.027838828,0.080586081,32000.0,1000.0,29,-0.2306832837818182,1396.8964368787879,93.21353491750266,1658.608059,1265.201465,393.4065939999998,40,,,,,,0.9317266538467722,1.0452018281335487,0.9878787878787879,0.9515151515151515,0.22387569496969698,0.014744947884848484,0.12144807766060607,0.0024295794181818185,0.2786394958181818,0.3546514234545455,0.004210778187878788,Sad,Neutral
1,x,1,2,53.0,118.81811697574894,-0.21753168919757496,0.000428226377318117,34.361092955812055,1.6837117287282313,0.016352321645039594,1.627060040862069,0.238419970983571,2.257142857,1.295371295,0.9617715619999998,10,0.17758389251340995,0.0020556710804597706,0.02339894540929114,0.136263736,-0.035164835,0.171428571,45000.0,4000.0,50,0.12049774174329503,1392.2754129463601,123.96292429535848,1893.040293,1220.512821,672.527472,77,42.857142857142854,1400.0,244.94897427831782,0.0,0.0,1.8894895539686896,1.9594930412997449,0.9808429118773946,0.9655172413793104,0.20916528425287356,0.013330802563218391,0.11427709853639846,0.0023659380229885062,0.30469539264367823,0.3521698672796935,0.003995613689655173,Sad,Neutral
1,x,2,2,57.0,106.16816208393632,0.13984752837916065,0.00816426567872648,28.04139806004524,2.6465345941717424,0.05069919679487991,1.6314577603481482,0.30525866661925055,2.47985348,1.27983128,1.2000222,11,0.19280621385925928,0.001227496837037037,0.022906395140074715,0.112820513,-0.038095238,0.150915751,38000.0,4000.0,55,0.07394218875185185,1393.5042734925926,110.36024907575046,1796.336996,1242.490842,553.8461540000001,74,36.0,1666.6666666666667,94.28090415820634,0.0,0.0,1.0768962417300936,1.1613324761214605,0.9962962962962963,0.9888888888888889,0.21104108766666665,0.014727546540740741,0.11531884708888888,0.0024523720518518518,0.3085223069259259,0.34372627707407405,0.004211560837037037,Sad,Angry
1,x,3,2,21.0,101.20666666666666,-0.046780744907692295,-0.00010683799999999996,29.672539086685248,1.0815855423065424,4.06680105004334e-20,1.3772637189798995,0.11718975575162162,1.697435897,1.224331224,0.47310467300000014,6,-0.6870642279849246,-0.0020708492964824116,0.0049563404474277485,0.021756022,-0.012876013,0.034632035,41000.0,0.0,41,-0.11147329521105526,1395.9835809346735,112.32482092194664,1796.336996,1246.153846,550.1831500000001,51,,,,,,1.2268513024075067,1.2603090647146442,0.9547738693467337,0.9346733668341709,0.16746205155778895,0.007486392185929648,0.09657265471859297,0.002023630462311558,0.3981243130150754,0.325076288241206,0.003254667613065326,Neutral,Sad
1,x,4,2,18.0,97.27444444444444,0.06960472000555556,0.0009140630444444446,29.47082317840682,1.1577368412527151,0.009103178897920597,1.256940836927778,0.08463285040977987,1.473260073,1.136419136,0.33684093700000006,4,-1.10355136055,0.00042833708333333366,0.008645772557769469,0.051504052,-0.008791209,0.060295261,1000.0,0.0,34,0.029017676155555536,1396.8131867666668,115.24509459905107,1773.626374,1257.142857,516.4835169999999,45,,,,,,1.1307741945614282,1.1241525675301134,0.9666666666666667,0.95,0.17207897183333332,0.008140574733333333,0.10104694856666667,0.002260235444444445,0.38781297949999993,0.32502447488888886,0.0036358175499999995,Neutral,Sad
1,x,5,2,89.0,51.82113177681045,0.0382109622477246,0.02107759848595172,36.100060777113214,1.300570593348075,0.12751048548787544,1.7375414392036699,0.19546709178632724,2.475457875,1.356643357,1.118814518,17,0.5600055898917431,0.0005677910495412846,0.02251920287320932,0.139194139,-0.042490842,0.181684981,15000.0,5000.0,88,0.036857036693577996,1400.978593280734,124.7067777870233,1857.142857,1202.197802,654.9450550000001,138,,,,,,1.1437186759214308,1.1651458597154303,0.9431192660550459,0.9119266055045872,0.1803097299082569,0.008857461183486239,0.10230989058348625,0.0020638865357798164,0.3742450862201835,0.3286687871743119,0.0035451625449541284,Neutral,Sad
1,x,6,2,46.0,113.50667100553206,0.010955960052066446,-0.00010683799999999998,23.508892054144262,5.302797970556497,1.3554732791555143e-20,1.7820438710623143,0.26070026371684485,2.321611722,1.235431235,1.086180487,11,0.7140468654985164,0.001811113418397626,0.02717743619038242,0.174869575,-0.054212454,0.229082029,45000.0,6000.0,54,0.10675001014836798,1402.7977956528189,144.56075815168703,1884.249084,1205.128205,679.1208790000001,82,,,,,,1.069202884770227,1.1369358064497688,0.9643916913946587,0.9495548961424333,0.19641688946587532,0.01068771256083086,0.11154352322848662,0.0022081913412462907,0.3424761030267062,0.3324878258753709,0.004179751869436202,Neutral,Sad
1,x,7,2,46.0,115.83474025974026,0.07603563913961053,-0.00010683799999999997,25.00142823326735,3.5426538626463056,2.710945555505241e-20,1.7953988300149255,0.18343535791360122,2.32014652,1.533333333,0.7868131870000001,10,0.7602738878328357,8.747522388059668e-06,0.019038503739919273,0.098168498,-0.03956044,0.13772893800000002,34000.0,3000.0,52,0.005430581707462694,1399.8753485373134,111.80527397008296,1742.857143,1258.608059,484.24908400000004,85,,,,,,1.1322656569100398,1.2532009605599428,0.9402985074626866,0.9253731343283582,0.21073042880597015,0.01239089406567164,0.11540094542686567,0.002224020537313433,0.31458800746268656,0.3405600645074626,0.004105637414925373,Sad,Neutral
1,x,8,2,72.0,18.025707547169812,22.03673124027122,0.0351844958528302,25.550565058793275,48.14716652800432,0.0831944760905021,1.8386383806024391,0.2948485376289193,2.626373626,1.38017538,1.2461982459999998,16,0.909943810385366,-0.0017055031170731707,0.024150194255165427,0.15970696,-0.067399267,0.227106227,38000.0,5000.0,69,-0.09093547538536584,1400.2876798146342,125.32793030104972,1838.827839,1229.304029,609.5238100000001,106,71.42857142857143,840.0,149.66629547095766,255.84085962673254,0.18181818181818182,1.6103223841633454,1.7915030163398518,0.9780487804878049,0.9317073170731708,0.1987809756097561,0.01153031273902439,0.1125109467609756,0.002477895131707317,0.32593815982926827,0.34465849626829276,0.00410321358292683,Sad,Neutral
1,x,9,2,41.0,75.43228070175438,17.30844422405614,0.02015526009684211,48.54885194299247,45.45028321801714,0.06010441841539947,1.7743278600540542,0.2893907482308839,2.554578755,1.451282051,1.1032967040000001,13,0.6873385682316603,-0.0029869743590733586,0.020751898376510022,0.15970696,-0.067399267,0.227106227,48000.0,2000.0,50,-0.16297297569111968,1396.221024791506,119.58796696586015,1838.827839,1229.304029,609.5238100000001,68,,,,,,1.3387889923719705,1.4325720792407362,0.9768339768339769,0.9536679536679536,0.2088520477992278,0.012060832162162163,0.1105502524826255,0.002024729671814672,0.3035392321621622,0.3596577041312741,0.0033152010308880307,Sad,Neutral
1,x,10,2,11.0,128.0936026936027,0.08340734417508419,-0.00010683799999999996,14.762084209417132,0.5849111957847247,4.067127780730747e-20,1.719106972,0.2831897092557166,2.399267399,1.374847375,1.024420024,4,0.4961962939917355,-0.00021025804958677686,0.028574590205909176,0.128937729,-0.041025641,0.16996337,8000.0,2000.0,25,-0.006880747190082651,1407.1564798677687,105.53209377428836,1663.736264,1290.10989,373.62637399999994,34,,,,,,1.078905177225161,1.1338111403916307,0.9752066115702479,0.9504132231404959,0.196130436446281,0.010581870305785127,0.10428094650413224,0.0018533290165289255,0.33437296495867763,0.349638238677686,0.0031422211652892564,Sad,Neutral
1,x,11,2,83.0,69.736820083682,-0.04276059730125522,0.0016924655807531378,34.08827738209563,1.5742395353203527,0.014436997237800118,1.5624819624872799,0.24479686243956747,2.399267399,1.235875236,1.1633921630000001,19,-0.04594747767514671,-0.0004618125636007827,0.018177807932149164,0.128937729,-0.043956044,0.172893773,92000.0,3000.0,99,-0.021021804573385525,1398.6709963150684,109.78618149268364,1727.472527,1257.142857,470.32966999999985,128,,,,,,1.0290292215259975,1.1071469318998126,0.9726027397260274,0.9569471624266145,0.1903223012446184,0.00960019514677104,0.10347708079452055,0.001819619639921722,0.35535868894324857,0.3360015769863013,0.003420539035225049,Neutral,Sad
1,x,12,2,60.0,12.782296650717702,28.79793132674109,0.0015178692381711853,17.583520457885683,45.922272255545614,0.013963377620959462,1.5706937069111842,0.3530325339122301,2.476923077,1.235875236,1.2410478409999999,20,-0.017523242585526323,0.0005801946513157894,0.02378418786131656,0.106959707,-0.101098901,0.208058608,8000.0,3000.0,63,0.03755430127631578,1395.8261037269738,128.42047329057883,2062.271062,1148.717949,913.5531129999997,80,73.46938775510205,816.6666666666666,55.27707983925666,126.49110640673517,0.4,1.539581519396603,1.73429408612558,0.944078947368421,0.9243421052631579,0.18566685616776316,0.009456112789473683,0.10297880899013158,0.0020806531578947372,0.35971619592105264,0.3366426946710527,0.003458672302631579,Neutral,Sad
1,x,13,2,43.0,86.39966611018365,12.549886419879801,-0.00010683799999999996,33.74525672235857,41.630908625307235,4.0664370744611464e-20,1.652284202277027,0.2613727719975506,2.476923077,1.33977134,1.137151737,5,0.26489512102702695,-0.00016830009459459453,0.01651774309229125,0.096703297,-0.03956044,0.136263737,55000.0,1000.0,58,-0.004522094037162182,1398.1313731249998,113.97773467311694,1843.956044,1243.223443,600.7326009999999,76,40.0,1500.0,100.0,,,1.2020940731790415,1.2563165848417486,0.9831081081081081,0.9594594594594594,0.17674592758445945,0.008800396391891892,0.10183645097972974,0.0025961729493243243,0.3692139804391892,0.3373669738175676,0.003440096837837838,Neutral,Sad
1,x,14,2,18.0,114.63993362831859,-0.031180105558628317,-0.00010683799999999996,21.283063366705164,2.6170664316070518,4.0668829934729063e-20,1.8071499013605767,0.23938634709801365,2.298168498,1.506959707,0.7912087909999999,8,0.8009491935576923,0.002049873274038462,0.024768732853920554,0.126007326,-0.038095238,0.164102564,2000.0,3000.0,34,0.1201718198653846,1398.5524091682694,106.72694813144689,1728.205128,1262.271062,465.93406600000003,53,42.857142857142854,1400.0,0.0,,,1.0100883861389491,1.102132064241683,0.9615384615384616,0.9423076923076923,0.18408634747596153,0.00981847285576923,0.11011153579807692,0.002714271105769231,0.3644533898076923,0.32431527264423077,0.004500698264423077,Neutral,Sad
1,x,15,2,43.0,108.2028397565923,-0.04123202382691009,0.0011303390486815414,37.54335694962589,1.0388601320072015,0.008538697585300235,1.656891025625,0.15558069704426206,2.298168498,1.477655678,0.8205128199999998,10,0.280841237146875,-0.001698717871875,0.01274190930514184,0.079120879,-0.038095238,0.11721611700000001,48000.0,1000.0,48,-0.09055404498750001,1395.702838825,99.90022654226922,1747.985348,1265.201465,482.78388299999983,82,39.130434782608695,1533.3333333333333,94.28090415820634,141.4213562373095,0.5,1.006133452389969,1.0725982545258566,0.95,0.925,0.18322185216875,0.0096325210625,0.10978176278437499,0.002707021175,0.36632733140624996,0.3237616516875,0.0045678655375,Neutral,Sad
1,x,16,2,10.0,136.0,0.05384092847411444,-0.00010683799999999996,0.0,1.0139967254681672,4.0671436497222724e-20,1.5878026734935065,0.09297632851564913,1.882051282,1.480586081,0.40146520099999994,6,0.041697948870129876,-0.0009419151818181816,0.010923123380607998,0.051282051,-0.021978022,0.07326007300000001,18000.0,1000.0,20,-0.04801062125974025,1401.9742162532468,118.78995986202726,1715.018315,1270.32967,444.68864499999995,40,75.0,800.0,0.0,0.0,0.0,0.939920207098318,1.0881219702868432,0.9805194805194806,0.935064935064935,0.18555032532467533,0.009588633746753249,0.10920951324025974,0.002441634714285714,0.3594334127922078,0.3295190017532467,0.004257481577922078,Neutral,Sad
1,x,17,2,10.0,135.93227091633466,-0.10769199212483399,-0.00010683799999999994,0.5665607810130787,1.4368968210841249,5.42281156364391e-20,1.5114120288387096,0.06170199970139044,1.69010989,1.417582418,0.27252747199999994,5,-0.2227215863354839,-0.0002741343548387097,0.00654148048188576,0.021978022,-0.014652015,0.036630037,12000.0,0.0,30,-0.010471533451612914,1396.838000735484,106.14130360837409,1715.018315,1270.32967,444.68864499999995,40,68.57142857142857,875.0,198.4313483298443,300.0,0.25,1.1660148050143082,1.1544493268118632,0.967741935483871,0.9290322580645162,0.18744667677419352,0.009688695109677419,0.10866948560645161,0.002377852225806452,0.35404163987096776,0.3337096705806452,0.004065980503225807,Neutral,Sad
10,o,1,2,56.0,98.39365378573673,-0.2567856826798618,5.028007665724165e-05,34.79560391025125,1.9332415414290405,0.008864300565171212,1.5513737913837837,0.26513704240292757,2.462271062,1.15995116,1.302319902,6,0.10995493403243246,-0.0029239228810810807,0.0071138297407069145,0.030769231,-0.052747253,0.083516484,0.0,0.0,45,-0.1296949820216216,1404.0194040324322,68.0741804283402,1591.208791,1284.981685,306.22710600000005,56,,,,,,2.221603703882824,2.181862887416386,0.9243243243243243,0.9513513513513514,0.24190194043243243,0.02314934814054054,0.16195051114054054,0.006131111156756757,0.22147675556756757,0.33405800135135133,0.01133233447027027,Sad,Angry
10,o,2,2,48.0,77.8898959382343,0.0026928673783147834,-0.00010683799999999997,23.088959024478125,4.127775250325565,2.7109604812347986e-20,1.0106555612550607,0.0755484305681562,1.240759241,0.90953491,0.3312243309999999,9,-0.7794127791862349,-0.0004943324493927124,0.004687831081055909,0.022200022,-0.007548008,0.02974803,0.0,0.0,59,0.037391890684210546,1399.9584760607288,75.63218229177586,1613.919414,1273.260073,340.65934100000004,70,,,,,,2.039187831851229,1.988194750087454,0.97165991902834,0.9352226720647774,0.2836628096356275,0.032433329004048585,0.16811028186234817,0.005705665931174089,0.17186785453441292,0.32853016829959514,0.009689888947368422,Sad,Angry
10,o,3,2,23.0,72.72825552825553,-0.01750953404914003,-0.00010683799999999996,20.12063819246148,1.8702264404906812,4.0667574729133585e-20,1.4148620050054646,0.545016632203971,2.857875458,0.969030969,1.8888444890000002,3,-0.11457823034972676,0.005634559688524588,0.031626075199351296,0.147985348,-0.043956044,0.191941392,0.0,0.0,42,0.45888574121311476,1397.6380632131147,78.96825239002101,1600.0,1276.190476,323.809524,55,,,,,,1.6340213432338528,1.1326298116418134,0.8360655737704918,0.7814207650273224,0.23565808786885248,0.020500419868852465,0.14761021595628418,0.005803448360655738,0.23035121016393442,0.35264335120218576,0.007433265092896174,Sad,Angry
10,o,4,2,18.0,85.03888888888889,0.034737431377777774,0.006331781244444445,20.99065778298024,1.5201377693726612,0.05051565682577896,1.513907815022472,0.15612357217644662,1.889377289,1.311355311,0.578021978,5,0.04833128632584269,-0.0006768511685393256,0.013032389846365329,0.065712066,-0.016117216,0.081829282,0.0,0.0,44,0.02483977962359552,1398.7899740842697,83.53311773159388,1612.454212,1261.538462,350.9157500000001,52,,,,,,1.8436133787106643,1.1746256361128018,0.8426966292134831,0.7078651685393258,0.24942808758426965,0.018826694224719102,0.1347832009269663,0.002491052129213483,0.23736780325842696,0.35167600539325844,0.005427155573033708,Sad,Angry
10,o,5,2,89.0,48.8959526159921,0.1249389902171767,0.017624078813425467,29.698531909784542,1.9182754095858812,0.10631670516778673,1.4368105062108842,0.21636308414947356,1.978754579,1.233211233,0.745543346,16,-0.07847756422108844,0.0004929311088435373,0.014013785809300435,0.072816073,-0.071794872,0.144610945,0.0,0.0,65,0.10528760728571429,1394.455657744898,85.08822918565204,1615.384615,1253.479853,361.9047619999999,82,,,,,,1.8477242167186663,1.6883574916386617,0.8673469387755102,0.8231292517006803,0.24092852659863948,0.020469130972789115,0.14281720763605443,0.004540800857142857,0.2359969343877551,0.34796159054421766,0.007285806874149659,Sad,Angry
10,o,6,2,50.0,98.99330085261876,0.21046517019488425,0.00991712092813642,29.750039240158507,2.658409943910736,0.07707969971449616,0.9836373387788162,0.07492097030759681,1.176823177,0.881562882,0.29526029499999995,21,-0.8238520701246107,-0.00031536474143302175,0.004889303250120022,0.037296037,-0.012876013,0.050172049999999996,0.0,0.0,81,0.04969978782242991,1399.643969741433,96.71176168416542,1625.641026,1235.164835,390.476191,85,40.90909090909091,1466.6666666666667,94.28090415820634,,,2.0001632843436536,1.7618059734097007,0.9190031152647975,0.8473520249221184,0.24525786554517137,0.02222849201246106,0.14680651948598133,0.00456837938317757,0.22697125719626168,0.34678330884735203,0.007384178819314642,Sad,Angry
10,o,7,2,50.0,86.40518292682927,0.5133342208170731,0.0012060594115853663,19.212353324023088,6.173937849503179,0.013157270351654633,1.2317483086666667,0.2442714155271789,1.741391941,0.841602842,0.899789099,16,-0.415761730957265,0.0005983254273504279,0.012584286971389405,0.093684094,-0.026196026,0.11988011999999999,0.0,0.0,78,0.11253574273789176,1395.9508677435897,95.80511071536382,1643.223443,1214.652015,428.5714280000002,90,,,,,,1.4598104024442362,1.325706098876283,0.905982905982906,0.8205128205128205,0.22891223452991455,0.018061151170940173,0.13191225958119657,0.004185546558404559,0.23967588396011394,0.37243081689458685,0.004822107538461538,Sad,Neutral
